number,one,two,three,four,five,six,seven,eight,nine
114,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
115,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
116,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
117,Bellhorn,Mueller,Sosa,Alou,Patterson,Echevarria,Gonzalez,Girardi,pitcher
118,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
119,Bellhorn,Mueller,Sosa,McGriff,Alou,Brown,Gonzalez,Hundley,pitcher
120,Stynes,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
121,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
122,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
123,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
124,Bellhorn,Stynes,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
125,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Girardi,pitcher
126,Bellhorn,Mueller,Sosa,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
127,Bellhorn,Patterson,Sosa,Alou,McGriff,Stynes,Gonzalez,Girardi,pitcher
128,Bellhorn,Mueller,Echevarria,Alou,Stynes,Gonzalez,Hermansen,Girardi,pitcher
129,Bellhorn,Mueller,Brown,McGriff,Alou,Patterson,Gonzalez,Hundley,pitcher
130,Bellhorn,Patterson,Echevarria,Alou,McGriff,Stynes,Gonzalez,Girardi,pitcher
131,Bellhorn,Patterson,Echevarria,Alou,McGriff,Stynes,Gonzalez,Girardi,pitcher
132,Hill,Patterson,Echevarria,Alou,Gonzalez,Bellhorn,Mueller,Hundley,pitcher
133,Bellhorn,Patterson,Alou,McGriff,Brown,Gonzalez,Mueller,Hundley,pitcher
134,Bellhorn,Patterson,Alou,McGriff,Stynes,Brown,Gonzalez,Girardi,pitcher
135,Hill,Patterson,Echevarria,Alou,Bellhorn,Brown,Mueller,Hundley,pitcher
136,Hill,Hermansen,Echevarria,McGriff,Stynes,Gonzalez,Brown,Girardi,pitcher
137,Hill,Hermansen,Sosa,Alou,Echevarria,Bellhorn,Stynes,Mahoney,pitcher
138,Bellhorn,Patterson,Sosa,McGriff,Alou,Gonzalez,Mueller,Hundley,pitcher
139,Bellhorn,Patterson,Sosa,McGriff,Alou,Gonzalez,Mueller,Hundley,pitcher
140,Hill,Patterson,Sosa,McGriff,Alou,Bellhorn,Gonzalez,Girardi,pitcher
141,Hill,Patterson,Sosa,McGriff,Alou,Bellhorn,Gonzalez,Hundley,pitcher
142,Hill,Hermansen,Sosa,Alou,McGriff,Bellhorn,Gonzalez,Girardi,pitcher
143,Hill,Patterson,Sosa,Alou,Choi,Orie,Gonzalez,Hundley,pitcher
144,Hill,Bellhorn,Sosa,McGriff,Alou,Brown,Gonzalez,Girardi,pitcher
145,Hill,Bellhorn,Sosa,McGriff,Alou,Brown,Gonzalez,Hundley,pitcher
146,Bellhorn,Patterson,Sosa,Choi,Brown,Stynes,Orie,Girardi,pitcher
147,Hill,Patterson,Sosa,Alou,McGriff,Orie,Gonzalez,Mahoney,pitcher
148,Hill,Patterson,Sosa,McGriff,Alou,Bellhorn,Gonzalez,Girardi,pitcher
149,Bellhorn,Patterson,Sosa,Alou,Choi,Orie,Gonzalez,Girardi,pitcher
150,Hill,Patterson,Sosa,Choi,Echevarria,Bellhorn,Gonzalez,Mahoney,pitcher
151,Hill,Patterson,Sosa,Alou,McGriff,Bellhorn,Gonzalez,Girardi,pitcher
152,Hill,Patterson,Sosa,Alou,Choi,Bellhorn,Hundley,Gonzalez,pitcher
153,Hill,Patterson,Sosa,McGriff,Alou,Orie,Gonzalez,Girardi,pitcher
154,Hill,Brown,Sosa,Choi,Echevarria,Orie,Gonzalez,Mahoney,pitcher
155,Bellhorn,Brown,Sosa,McGriff,Alou,Orie,Hundley,Gonzalez,pitcher
156,Bellhorn,Hermansen,Sosa,McGriff,Alou,Orie,Stynes,Girardi,pitcher
157,Hill,Bellhorn,Sosa,Alou,Choi,Patterson,Hundley,Gonzalez,pitcher
158,Hill,Bellhorn,Sosa,Choi,Brown,Patterson,Gonzalez,Girardi,pitcher
159,Hill,Brown,Sosa,Choi,Echevarria,Orie,Gonzalez,Mahoney,pitcher
160,Hill,Bellhorn,Sosa,Choi,Brown,Patterson,Gonzalez,Girardi,pitcher
161,Hill,Bellhorn,Sosa,Choi,Brown,Patterson,Gonzalez,Hundley,pitcher
162,Hill,Bellhorn,Sosa,Choi,Echevarria,Hermansen,Gonzalez,Girardi,pitcher
