number,one,two,three,four,five,six,seven,eight,nine
1,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
2,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
3,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
4,McRae,Sandberg,Grace,Sosa,Gonzalez,Dorsett,Hernandez,Sanchez,pitcher
5,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
6,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
7,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
8,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
9,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
10,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
11,McRae,Sandberg,Grace,Sosa,Timmons,Dorsett,Gomez,Sanchez,pitcher
12,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
13,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
14,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
15,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
16,McRae,Sandberg,Grace,Sosa,Timmons,Gomez,Dorsett,Hernandez,pitcher
17,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
18,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
19,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
20,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
21,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Hernandez,pitcher
22,McRae,Haney,Grace,Sosa,Gonzalez,Gomez,Dorsett,Hernandez,pitcher
23,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
24,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
25,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
26,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
27,McRae,Haney,Grace,Sosa,Gonzalez,Gomez,Dorsett,Sanchez,pitcher
28,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Hernandez,pitcher
29,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Hernandez,pitcher
30,McRae,Sandberg,Sosa,Gonzalez,Servais,Haney,Gomez,Sanchez,pitcher
31,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
32,McRae,Sandberg,Sosa,Gonzalez,Servais,Bullett,Hernandez,Sanchez,pitcher
33,McRae,Sandberg,Grace,Sosa,Gonzalez,Haney,Dorsett,Sanchez,pitcher
34,McRae,Sandberg,Grace,Sosa,Timmons,Servais,Gomez,Sanchez,pitcher
35,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
36,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
37,McRae,Sandberg,Grace,Sosa,Gonzalez,Gomez,Dorsett,Sanchez,pitcher
38,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
39,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
40,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
41,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
42,McRae,Sandberg,Grace,Sosa,Timmons,Gomez,Dorsett,Sanchez,pitcher
43,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
44,McRae,Haney,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
45,McRae,Sandberg,Grace,Sosa,Gomez,Servais,Timmons,Sanchez,pitcher
46,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Barberie,Sanchez,pitcher
47,McRae,Sandberg,Grace,Sosa,Gomez,Gonzalez,Dorsett,Sanchez,pitcher
48,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
49,McRae,Sandberg,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
50,McRae,Barberie,Grace,Sosa,Gonzalez,Servais,Gomez,Sanchez,pitcher
51,McRae,Haney,Grace,Sosa,Gomez,Timmons,Servais,Hernandez,pitcher
52,McRae,Barberie,Grace,Sosa,Gonzalez,Gomez,Servais,Sanchez,pitcher
53,McRae,Gonzalez,Sosa,Grace,Magadan,Sandberg,Servais,Sanchez,pitcher
54,McRae,Sandberg,Grace,Sosa,Gomez,Timmons,Servais,Sanchez,pitcher
55,McRae,Gonzalez,Sosa,Grace,Magadan,Sandberg,Servais,Sanchez,pitcher
56,McRae,Gonzalez,Sosa,Grace,Magadan,Sandberg,Servais,Sanchez,pitcher
57,McRae,Gonzalez,Sosa,Grace,Magadan,Sandberg,Servais,Hernandez,pitcher
58,McRae,Sandberg,Grace,Sosa,Gomez,Timmons,Servais,Hernandez,pitcher
59,McRae,Sandberg,Grace,Sosa,Gomez,Timmons,Servais,Hernandez,pitcher
60,McRae,Gonzalez,Grace,Sosa,Gomez,Sandberg,Servais,Hernandez,pitcher
61,McRae,Glanville,Grace,Sosa,Gomez,Sandberg,Servais,Hernandez,pitcher
62,McRae,Glanville,Grace,Sosa,Sandberg,Gomez,Servais,Hernandez,pitcher
63,McRae,Bullett,Gonzalez,Sosa,Magadan,Sandberg,Hubbard,Hernandez,pitcher
64,McRae,Glanville,Sandberg,Sosa,Gomez,Servais,Shumpert,Hernandez,pitcher
