year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1968,aaronha01,Hank Aaron,34,ATL,NL,160,676,606,84,174,33,4,29,86,28,5,64,62,.287,.354,.498,.852,153,302,21,1,0,5,23,*93
1968,aaronto01,Tommie Aaron,28,ATL,NL,98,308,283,21,69,10,3,1,25,3,4,21,37,.244,.295,.311,.606,82,88,9,0,2,1,1,73/5
1968,abernte02,Ted Abernathy,35,CIN,NL,78,20,17,2,0,0,0,0,0,0,0,3,12,.000,.150,.000,.150,-53,0,0,0,0,0,0,1
1968,adairje01,Jerry Adair,31,BOS,AL,74,224,208,18,45,1,0,2,12,0,0,9,28,.216,.252,.250,.502,49,52,10,1,6,0,2,64/53
1968,adamsmi01,Mike Adamson,20,BAL,AL,2,3,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,103,1,0,0,0,0,0,/1
1968,adlesda01,Dave Adlesh,24,HOU,NL,40,112,104,3,19,1,1,0,4,0,0,5,27,.183,.227,.212,.439,34,22,1,1,2,0,2,2
1968,ageeto01,Tommie Agee,25,NYM,NL,132,391,368,30,80,12,3,5,17,13,8,15,103,.217,.255,.307,.562,69,113,8,4,3,1,3,*89
1968,aguirha01,Hank Aguirre,37,LAD,NL,25,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1968,akerja01,Jack Aker,27,OAK,AL,54,8,7,1,1,0,0,0,0,0,0,0,5,.143,.143,.143,.286,-11,1,0,0,1,0,0,1
1968,alcarlu01,Luis Alcaraz,27,LAD,NL,41,115,106,4,16,1,0,2,5,1,1,9,23,.151,.217,.217,.434,36,23,2,0,0,0,2,45/6
1968,allenbe01,Bernie Allen,29,WSA,AL,120,405,373,31,90,12,4,6,40,2,0,28,35,.241,.301,.343,.644,99,128,8,4,0,0,5,*4/5
1968,allendi01,Dick Allen,26,PHI,NL,152,605,521,87,137,17,9,33,90,7,7,74,161,.263,.352,.520,.872,160,271,7,1,2,7,15,*75/8
1968,allenha02,Hank Allen,27,WSA,AL,68,137,128,16,28,2,2,1,9,0,0,7,16,.219,.265,.289,.554,71,37,4,1,1,0,1,5974
1968,alleyge01,Gene Alley,27,PIT,NL,133,530,474,48,116,20,2,4,39,13,5,39,78,.245,.307,.321,.628,91,152,20,5,9,3,6,*64
1968,allisbo01,Bob Allison,33,MIN,AL,145,527,469,63,116,16,8,22,52,9,7,52,98,.247,.324,.456,.780,129,214,16,2,1,2,5,*73/89
1968,alomasa01,Sandy Alomar,24,CHW,AL,133,395,363,41,92,8,2,0,12,21,8,20,42,.253,.292,.287,.578,73,104,6,1,8,3,1,45/67
1968,aloufe01,Felipe Alou,33,ATL,NL,160,718,662,72,210,37,5,11,57,12,11,48,56,.317,.365,.438,.803,140,290,10,4,0,4,14,*8
1968,alouje01,Jesus Alou,26,SFG,NL,120,436,419,26,110,15,4,0,39,1,4,9,23,.263,.278,.317,.596,78,133,20,1,5,2,3,97
1968,alouma01,Matty Alou,29,PIT,NL,146,598,558,59,185,28,4,0,52,18,10,27,26,.332,.362,.396,.758,130,221,10,2,7,4,6,*8
1968,alvarlu01,Luis Alvarado,19,BOS,AL,11,49,46,3,6,2,0,0,1,0,0,1,11,.130,.167,.174,.341,1,8,1,1,1,0,0,6
1968,alvisma01,Max Alvis,30,CLE,AL,131,503,452,38,101,17,3,8,37,5,5,41,91,.223,.292,.327,.619,89,148,11,4,3,3,5,*5
1968,alyeabr01,Brant Alyea,27,WSA,AL,53,161,150,18,40,11,1,6,23,0,0,10,39,.267,.317,.473,.790,142,71,6,1,0,0,0,97
1968,amaroru01,Ruben Amaro,32,NYY,AL,47,50,41,3,5,1,0,0,0,0,0,9,6,.122,.280,.146,.426,36,6,0,0,0,0,0,63
1968,andremi01,Mike Andrews,24,BOS,AL,147,634,536,77,145,22,1,7,45,3,8,81,57,.271,.368,.354,.723,114,190,6,3,12,2,1,*4/65
1968,aparilu01,Luis Aparicio,34,CHW,AL,155,664,622,55,164,24,4,4,36,17,11,33,43,.264,.302,.334,.636,89,208,10,2,5,2,3,*6
1968,arciajo01,Jose Arcia,24,CHC,NL,59,89,84,15,16,4,0,1,8,0,0,3,24,.190,.218,.274,.492,43,23,0,0,2,0,0,84/675
1968,arrigge01,Gerry Arrigo,27,CIN,NL,36,73,67,3,5,1,1,0,0,0,0,3,30,.075,.114,.119,.234,-31,8,3,0,3,0,0,1
1968,asprobo01,Bob Aspromonte,30,HOU,NL,124,457,409,25,92,9,2,1,46,1,0,35,57,.225,.285,.264,.549,68,108,15,2,5,6,9,57/936
1968,azcuejo01,Joe Azcue,28,CLE,AL,115,389,357,23,100,10,0,4,42,1,1,28,33,.280,.331,.342,.672,106,122,9,0,2,2,5,2
1968,bahnsst01,Stan Bahnsen,23,NYY,AL,37,98,81,4,4,0,0,0,3,0,0,6,49,.049,.114,.049,.163,-48,4,0,0,10,1,0,1
