year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1931,adairji01,Jimmy Adair,24,CHC,NL,18,79,76,9,21,3,1,0,3,1,,1,8,.276,.286,.342,.628,67,26,,0,2,,,6
1931,adamsbo02,Bob Adams,24,PHI,NL,1,3,3,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1931,adamssp01,Sparky Adams,36,STL,NL,143,658,608,97,178,46,5,1,40,16,,42,24,.293,.340,.390,.730,92,237,,2,6,,,*5/6
1931,akersbi01,Bill Akers,26,DET,AL,29,74,66,5,13,2,2,0,3,0,1,7,6,.197,.274,.288,.562,46,19,,0,0,,,6/4
1931,alexada01,Dale Alexander,28,DET,AL,135,583,517,75,168,47,3,3,87,5,8,64,35,.325,.401,.445,.846,119,230,,2,0,,,*3/7
1931,allenet01,Ethan Allen,27,NYG,NL,94,321,298,58,98,18,2,5,43,6,,15,15,.329,.363,.453,.816,120,135,,1,7,,,789
1931,altroni01,Nick Altrock,54,WSH,AL,1,1,0,0,0,0,0,0,0,0,1,1,0,,1.000,,,,0,,0,0,,,
1931,andreiv01,Ivy Andrews,24,NYY,AL,7,13,11,2,2,0,0,0,2,0,0,2,2,.182,.308,.182,.490,34,2,,0,0,,,/1
1931,andrubi01,Bill Andrus,23,WSH,AL,3,7,7,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,,0,0,,,/5
1931,applepe01,Pete Appleton,27,CLE,AL,30,27,24,1,5,0,1,0,1,0,0,1,3,.208,.240,.292,.532,36,7,,0,1,,,1
1931,applilu01,Luke Appling,24,CHW,AL,96,331,297,36,69,13,4,1,28,9,2,29,27,.232,.303,.313,.616,66,93,,1,3,,,6/4
1931,arletbu01,Buzz Arlett,32,PHI,NL,121,469,418,65,131,26,7,18,72,3,,45,39,.313,.387,.538,.925,138,225,,5,1,,,93
1931,asbjoca01,Casper Asbjornson,22,CIN,NL,45,126,118,13,36,7,1,0,22,0,,7,23,.305,.349,.381,.731,102,45,,1,0,,,2
1931,averiea01,Earl Averill,29,CLE,AL,155,701,627,140,209,36,10,32,143,9,9,68,38,.333,.404,.576,.979,150,361,,6,0,,,*8
1931,baeched01,Ed Baecht,24,CHC,NL,22,21,18,3,5,0,0,0,2,0,,0,3,.278,.278,.278,.556,48,5,,0,3,,,1
1931,bartedi01,Dick Bartell,23,PHI,NL,135,614,554,88,160,43,7,0,34,6,,27,38,.289,.325,.392,.717,86,217,,3,30,,,*6/4
1931,bartovi01,Vince Barton,23,CHC,NL,66,270,239,45,57,10,1,13,50,1,,21,40,.238,.323,.452,.775,105,108,,9,1,,,9
1931,beanbe01,Belve Bean,26,CLE,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1931,beckcl01,Clyde Beck,31,CIN,NL,53,162,136,17,21,4,2,0,19,1,,21,14,.154,.272,.213,.485,36,29,,1,5,,,5/6
1931,bednaan01,Andy Bednar,22,PIT,NL,3,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1931,bellle01,Les Bell,29,CHC,NL,75,272,252,30,71,17,1,4,32,0,,19,22,.282,.332,.405,.737,95,102,,0,1,,,5
1931,benesjo01,Joe Benes,30,STL,NL,10,15,12,1,2,0,0,0,0,0,,2,1,.167,.333,.167,.500,36,2,,1,0,,,/645
1931,bengera01,Ray Benge,29,PHI,NL,38,94,88,6,18,2,0,0,7,0,,0,9,.205,.205,.227,.432,12,20,,0,6,,,1
1931,bengobe01,Benny Bengough,32,SLB,AL,40,144,140,6,35,4,1,0,12,0,3,4,4,.250,.271,.293,.564,46,41,,0,0,,,2
1931,bennefr02,Fred Bennett,29,PIT,NL,32,97,89,6,25,5,0,1,7,0,,7,4,.281,.333,.371,.704,91,33,,0,1,,,9/7
1931,bentola01,Larry Benton,33,CIN,NL,38,71,66,2,11,2,0,0,1,0,,3,13,.167,.203,.197,.400,11,13,,0,2,,,1
1931,bergmo01,Moe Berg,29,CLE,AL,10,14,13,1,1,1,0,0,0,0,0,1,1,.077,.143,.154,.297,-24,2,,0,0,,,/2
1931,bergewa01,Wally Berger,25,BSN,NL,156,678,617,94,199,44,8,19,84,13,,55,70,.323,.380,.512,.892,141,316,,2,4,,,*8/3
1931,berlyja01,Jack Berly,28,NYG,NL,27,37,35,2,6,0,0,0,3,0,,1,9,.171,.194,.171,.366,0,6,,0,0,,,1
1931,berrych02,Charlie Berry,28,BOS,AL,111,387,357,41,101,16,2,6,49,4,0,29,38,.283,.337,.389,.726,95,139,,0,1,,,2
1931,bettela01,Larry Bettencourt,25,SLB,AL,74,239,206,27,53,9,2,3,26,4,3,31,35,.257,.357,.364,.721,88,75,,1,1,,,9/7
1931,bishoma01,Max Bishop,31,PHA,AL,130,615,497,115,146,30,4,5,37,3,1,112,51,.294,.426,.400,.826,113,199,,2,3,,,*4
1931,bissode01,Del Bissonette,31,BRO,NL,152,649,587,90,170,19,14,12,87,4,,59,53,.290,.354,.431,.785,110,253,,0,3,,,*3
1931,bladera01,Ray Blades,34,STL,NL,35,81,67,10,19,4,0,1,5,1,,10,7,.284,.392,.388,.780,106,26,,2,2,,,9/7
1931,blaehge01,George Blaeholder,27,SLB,AL,35,86,77,5,11,4,0,0,6,1,0,6,28,.143,.205,.195,.400,4,15,,0,3,,,1
1931,blairfo01,Footsie Blair,30,CHC,NL,86,258,240,31,62,19,4,3,29,1,,14,26,.258,.302,.408,.710,88,98,,1,3,,,43/5
1931,blakesh01,Sheriff Blake,31,TOT,NL,30,42,41,6,14,1,0,0,2,0,,1,9,.341,.357,.366,.723,90,15,,0,0,,,1
1931,blakesh01,Sheriff Blake,31,CHC,NL,16,16,16,4,8,0,0,0,1,0,,0,2,.500,.500,.500,1.000,167,8,,0,0,,,1
1931,blakesh01,Sheriff Blake,31,PHI,NL,14,26,25,2,6,1,0,0,1,0,,1,7,.240,.269,.280,.549,43,7,,0,0,,,1
1931,bluelu01,Lu Blue,34,CHW,AL,155,726,589,119,179,23,15,1,62,13,3,127,60,.304,.430,.399,.829,125,235,,3,6,,,*3
1931,bluegos01,Ossie Bluege,30,WSH,AL,152,635,570,82,155,25,7,8,98,16,10,50,39,.272,.336,.382,.718,88,218,,5,9,,,*5/6
1931,bolenst01,Stew Bolen,28,PHI,NL,28,33,32,2,5,0,0,0,1,0,,3,2,.156,.229,.156,.385,2,5,,0,0,,,1
1931,boleyjo01,Joe Boley,34,PHA,AL,67,245,224,26,51,9,3,0,20,1,1,15,13,.228,.282,.295,.577,48,66,,2,3,,,6/4
1931,boltocl01,Cliff Bolton,24,WSH,AL,23,42,43,3,11,1,1,0,6,0,0,1,5,.256,.273,.326,.598,56,14,,0,0,,,2
1931,boolal01,Al Bool,33,BSN,NL,49,96,85,5,16,1,0,0,6,0,,9,13,.188,.266,.200,.466,29,17,,0,2,,,2
1931,booneik01,Ike Boone,34,BRO,NL,6,6,5,0,1,0,0,0,0,0,,1,1,.200,.333,.200,.533,47,1,,0,0,,,
1931,bottoji01,Jim Bottomley,31,STL,NL,108,419,382,73,133,34,5,9,75,3,,34,24,.348,.403,.534,.937,145,204,,1,2,,,3
1931,bowlegr01,Grant Bowler,23,CHW,AL,13,11,10,2,1,1,0,0,2,0,0,1,5,.100,.182,.200,.382,3,2,,0,0,,,1
1931,brameer01,Erv Brame,29,PIT,NL,48,99,95,6,26,4,1,0,15,0,,4,16,.274,.303,.337,.640,73,32,,0,0,,,1
1931,branded01,Ed Brandt,26,BSN,NL,34,98,82,11,21,0,1,0,8,1,,9,5,.256,.330,.280,.610,68,23,,0,7,,,1
1931,braxtga01,Garland Braxton,31,TOT,AL,28,16,14,2,3,0,0,0,0,0,0,2,6,.214,.313,.214,.527,43,3,,0,0,,,1
1931,braxtga01,Garland Braxton,31,CHW,AL,17,12,11,2,1,0,0,0,0,0,0,1,5,.091,.167,.091,.258,-29,1,,0,0,,,1
1931,braxtga01,Garland Braxton,31,SLB,AL,11,4,3,0,2,0,0,0,0,0,0,1,1,.667,.750,.667,1.417,270,2,,0,0,,,1
1931,bressru01,Rube Bressler,36,BRO,NL,67,167,153,22,43,4,5,0,26,0,,11,10,.281,.329,.373,.702,88,57,,0,3,,,7/893
1931,brickfr01,Fred Brickell,24,PHI,NL,130,563,514,77,130,14,5,1,31,5,,42,39,.253,.316,.305,.621,62,157,,5,2,,,*8
1931,bridgto01,Tommy Bridges,24,DET,AL,35,64,54,4,8,0,0,0,1,0,0,5,23,.148,.220,.148,.368,-3,8,,0,5,,,1
1931,brillji01,Jim Brillheart,27,BOS,AL,11,4,4,2,2,0,0,1,2,0,0,0,2,.500,.500,1.250,1.750,358,5,,0,0,,,1
1931,browelo01,Louis Brower,30,DET,AL,21,75,62,3,10,1,0,0,7,1,0,8,5,.161,.278,.177,.455,20,11,,2,3,,,6/4
1931,brownbo02,Bob Brown,20,BSN,NL,3,2,2,0,1,0,0,0,0,0,,0,0,.500,.500,.500,1.000,173,1,,0,0,,,/1
1931,browncl01,Clint Brown,27,CLE,AL,39,98,87,8,15,3,0,0,9,0,0,7,6,.172,.242,.207,.449,17,18,,1,3,,,1
1931,brownll01,Lloyd Brown,26,WSH,AL,42,105,96,15,22,4,2,0,12,0,1,6,25,.229,.275,.313,.587,53,30,,0,3,,,1
1931,burkebo01,Bobby Burke,24,WSH,AL,30,51,47,2,10,1,0,0,4,0,0,2,8,.213,.245,.234,.479,26,11,,0,2,,,1
1931,burnejo01,Johnny Burnett,26,CLE,AL,111,466,427,85,128,25,5,1,52,5,2,39,25,.300,.360,.389,.749,93,166,,1,3,,,645/
1931,burnsja02,Jack Burns,23,SLB,AL,144,621,570,75,148,27,7,4,70,19,12,42,58,.260,.312,.353,.664,72,201,,1,8,,,*3
1931,bushgu01,Guy Bush,29,CHC,NL,39,67,57,6,7,1,0,0,9,0,,5,11,.123,.194,.140,.334,-10,8,,0,5,,,1
1931,byrdsa01,Samuel Byrd,24,NYY,AL,115,280,248,51,67,18,2,3,32,5,0,29,26,.270,.349,.395,.744,99,98,,1,3,,,897
1931,campbbr01,Bruce Campbell,21,CHW,AL,4,17,17,4,7,2,0,2,5,0,0,0,4,.412,.444,.882,1.327,250,15,,1,0,,,/7
1931,cantwbe01,Ben Cantwell,29,BSN,NL,40,58,57,7,13,1,0,0,2,0,,0,7,.228,.228,.246,.474,29,14,,0,2,,,1
1931,carawpa01,Pat Caraway,25,CHW,AL,52,82,72,11,14,2,1,0,7,0,0,2,12,.194,.216,.250,.466,25,18,,0,8,,,1
1931,carroow01,Ownie Carroll,28,CIN,NL,30,37,34,3,7,0,0,0,0,0,,2,6,.206,.250,.206,.456,28,7,,0,1,,,1
1931,carteso01,Sol Carter,22,PHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,,/1
1931,chaplti01,Tiny Chaplin,25,NYG,NL,16,13,11,1,2,1,0,0,2,0,,1,3,.182,.250,.273,.523,42,3,,0,1,,,1
1931,chapmbe01,Ben Chapman,22,NYY,AL,149,686,600,120,189,28,11,17,122,61,23,75,77,.315,.396,.483,.879,135,290,,5,6,,,*794
1931,chathbu01,Buster Chatham,29,BSN,NL,17,49,44,4,10,1,0,1,3,0,,6,6,.227,.320,.318,.638,74,14,,0,0,,,/56
1931,cissebi01,Bill Cissell,27,CHW,AL,109,433,409,42,90,13,5,1,46,18,6,16,26,.220,.256,.284,.540,45,116,,4,4,,,64/5
1931,clarkea01,Earl Clark,23,BSN,NL,16,59,50,8,11,2,0,0,4,1,,7,4,.220,.316,.260,.576,58,13,,0,2,,,7
1931,clarkwa02,Watty Clark,29,BRO,NL,34,94,84,8,21,2,0,0,5,0,,7,7,.250,.308,.274,.582,57,23,,0,3,,,1
1931,cochrmi01,Mickey Cochrane,28,PHA,AL,122,522,459,87,160,31,6,17,89,2,3,56,21,.349,.423,.553,.976,149,254,,3,3,,,*2
