year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1893,abbeybe01,Bert Abbey,23,CHC,NL,2,4,.333,5.46,7,7,0,5,0,0,56.0,74,52,34,1,20,,6,4,0,2,264,89,4.55,1.679,11.9,0.2,3.2,1.0,0.30
1893,bakerki01,Kirtley Baker,24,BLN,NL,3,8,.273,8.44,15,12,3,8,0,0,91.2,138,111,86,5,58,,26,5,0,6,472,56,5.45,2.138,13.5,0.5,5.7,2.6,0.45
1893,baldwma01,Mark Baldwin,29,TOT,NL,16,20,.444,4.15,46,40,6,33,2,2,333.2,341,232,154,6,142,,100,12,0,13,1482,111,4.26,1.448,9.2,0.2,3.8,2.7,0.70
1893,baldwma01,Mark Baldwin,29,PIT,NL,0,0,,11.57,1,1,0,0,0,0,2.1,6,4,3,0,1,,0,0,0,0,14,45,4.53,3.000,23.1,0.0,3.9,0.0,0.00
1893,baldwma01,Mark Baldwin,29,NYG,NL,16,20,.444,4.10,45,39,6,33,2,2,331.1,335,228,151,6,141,,100,12,0,13,1468,113,4.26,1.437,9.1,0.2,3.8,2.7,0.71
1893,bannoji01,Jimmy Bannon,22,STL,NL,0,1,.000,22.50,1,1,0,0,0,0,4.0,10,18,10,1,5,,1,2,0,0,29,23,11.24,3.750,22.5,2.3,11.3,2.3,0.20
1893,breitte01,Ted Breitenstein,24,STL,NL,19,24,.442,3.18,48,42,5,38,1,1,382.2,359,197,135,8,156,,102,8,0,9,1655,148,4.27,1.346,8.4,0.2,3.7,2.4,0.65
1893,brownst01,Stub Brown,22,BLN,NL,0,0,,6.00,2,0,2,0,0,0,9.0,13,8,6,0,5,,0,1,0,1,46,81,5.24,2.000,13.0,0.0,5.0,0.0,0.00
1893,carseki01,Kid Carsey,20,PHI,NL,20,15,.571,4.81,39,35,4,30,1,0,318.1,375,229,170,7,124,,50,19,0,9,1460,97,4.56,1.568,10.6,0.2,3.5,1.4,0.40
1893,chambel01,Ice Box Chamberlain,25,CIN,NL,16,12,.571,3.73,34,27,7,19,1,0,241.0,248,148,100,3,112,,59,15,0,15,1088,127,4.50,1.494,9.3,0.1,4.2,2.2,0.53
1893,clarkda02,Dad Clarkson,26,STL,NL,12,9,.571,3.48,24,21,3,17,1,0,186.1,194,116,72,4,79,,37,14,0,10,838,136,4.62,1.465,9.4,0.2,3.8,1.8,0.47
1893,clarkjo01,John Clarkson,31,CLV,NL,16,17,.485,4.45,36,35,1,31,0,0,295.0,358,240,146,11,95,,62,5,0,15,1331,109,4.33,1.536,10.9,0.3,2.9,1.9,0.65
1893,clausfr01,Fritz Clausen,24,TOT,NL,7,6,.538,3.96,15,14,1,11,0,1,109.0,112,71,48,3,61,,35,6,0,9,502,119,4.80,1.587,9.2,0.2,5.0,2.9,0.57
1893,clausfr01,Fritz Clausen,24,LOU,NL,1,4,.200,6.00,5,5,0,3,0,0,33.0,41,25,22,2,22,,4,1,0,3,162,74,5.88,1.909,11.2,0.5,6.0,1.1,0.18
1893,clausfr01,Fritz Clausen,24,CHC,NL,6,2,.750,3.08,10,9,1,8,0,1,76.0,71,46,26,1,39,,31,5,0,6,340,158,4.34,1.447,8.4,0.1,4.6,3.7,0.79
1893,colcoto01,Tom Colcolough,22,PIT,NL,1,0,1.000,4.12,8,3,5,1,0,2,43.2,45,30,20,1,32,,7,0,0,1,206,111,5.42,1.763,9.3,0.2,6.6,1.4,0.22
1893,coylebi01,Bill Coyle,21,BSN,NL,0,1,.000,9.00,2,1,1,0,0,0,8.0,14,10,8,1,3,,2,0,0,0,41,57,5.49,2.125,15.8,1.1,3.4,2.3,0.67
1893,craneed01,Ed Crane,31,TOT,NL,2,6,.250,6.89,12,9,3,5,0,0,78.1,103,81,60,4,50,,16,7,0,4,392,67,5.68,1.953,11.8,0.5,5.7,1.8,0.32
1893,craneed01,Ed Crane,31,NYG,NL,2,4,.333,5.93,10,7,3,4,0,0,68.1,84,62,45,2,41,,11,6,0,3,333,78,5.37,1.829,11.1,0.3,5.4,1.4,0.27
1893,craneed01,Ed Crane,31,BRO,NL,0,2,.000,13.50,2,2,0,1,0,0,10.0,19,19,15,2,9,,5,1,0,1,59,34,7.84,2.800,17.1,1.8,8.1,4.5,0.56
1893,crossle01,Lem Cross,21,CIN,NL,0,2,.000,5.57,3,3,0,2,0,0,21.0,24,16,13,3,9,,7,0,0,2,95,87,5.72,1.571,10.3,1.3,3.9,3.0,0.78
1893,cuppyni01,Nig Cuppy,23,CLV,NL,17,10,.630,4.47,31,30,1,24,0,0,243.2,316,200,121,6,75,,39,10,0,2,1122,109,4.29,1.605,11.7,0.2,2.8,1.4,0.52
1893,darbyge01,George Darby,24,CIN,NL,1,1,.500,7.76,4,3,1,2,0,0,29.0,41,32,25,2,18,,6,3,0,1,148,62,5.90,2.034,12.7,0.6,5.6,1.9,0.33
1893,daubda01,Dan Daub,25,BRO,NL,6,6,.500,3.84,12,12,0,12,0,0,103.0,104,64,44,3,61,,25,5,0,6,475,114,5.06,1.602,9.1,0.3,5.3,2.2,0.41
1893,daviege01,George Davies,25,TOT,NL,1,3,.250,7.71,8,4,4,2,0,0,51.1,69,56,44,2,23,,10,0,0,6,244,61,4.71,1.792,12.1,0.4,4.0,1.8,0.43
1893,daviege01,George Davies,25,CLV,NL,0,2,.000,11.40,3,3,0,1,0,0,15.0,28,25,19,1,10,,3,0,0,5,82,43,5.71,2.533,16.8,0.6,6.0,1.8,0.30
1893,daviege01,George Davies,25,NYG,NL,1,1,.500,6.19,5,1,4,1,0,0,36.1,41,31,25,1,13,,7,0,0,1,162,75,4.29,1.486,10.2,0.2,3.2,1.7,0.54
1893,dolanjo01,John Dolan,25,STL,NL,0,1,.000,4.15,3,1,2,1,0,1,17.1,26,22,8,2,7,,1,1,0,0,85,115,6.01,1.904,13.5,1.0,3.6,0.5,0.14
1893,donahre01,Red Donahue,20,NYG,NL,0,0,,9.00,2,0,1,0,0,1,5.0,8,10,5,1,3,,1,2,0,0,28,55,8.44,2.200,14.4,1.8,5.4,1.8,0.33
1893,donnefr01,Frank Donnelly,23,CHC,NL,3,1,.750,5.36,7,5,2,3,0,2,42.0,51,42,25,1,17,,6,4,0,2,196,91,4.77,1.619,10.9,0.2,3.6,1.3,0.35
1893,duryeje01,Jesse Duryea,33,WHS,NL,4,10,.286,7.54,17,15,2,9,0,0,117.0,182,137,98,8,56,,20,13,0,7,597,61,5.56,2.034,14.0,0.6,4.3,1.5,0.36
1893,dwyerfr01,Frank Dwyer,25,CIN,NL,18,15,.545,4.13,37,30,7,28,1,2,287.1,332,187,132,17,93,,53,5,0,5,1280,115,4.67,1.479,10.4,0.5,2.9,1.7,0.57
1893,ehretre01,Red Ehret,24,PIT,NL,18,18,.500,3.44,39,35,4,32,4,0,314.1,322,203,120,3,115,,70,23,0,10,1390,132,4.24,1.390,9.2,0.1,3.3,2.0,0.61
1893,esperdu01,Duke Esper,25,WHS,NL,12,28,.300,4.71,42,36,6,34,0,0,334.1,442,277,175,14,156,,78,12,0,6,1599,98,4.83,1.789,11.9,0.4,4.2,2.1,0.50
1893,fishech04,Chauncey Fisher,21,CLV,NL,0,2,.000,5.50,2,2,0,2,0,0,18.0,26,18,11,0,9,,9,0,0,1,88,90,3.74,1.944,13.0,0.0,4.5,4.5,1.00
1893,foremfr01,Frank Foreman,30,NYG,NL,0,1,.000,27.00,2,1,1,0,0,0,5.2,19,17,17,1,10,,0,1,0,0,47,18,11.36,5.118,30.2,1.6,15.9,0.0,0.00
