number,one,two,three,four,five,six,seven,eight,nine
1,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
2,McAuley,Heathcote,Adams,O'Farrell,Friberg,Miller,Statz,Grimm,pitcher
3,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
4,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
5,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
6,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
7,McAuley,Heathcote,Adams,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
8,McAuley,Heathcote,Barrett,Hartnett,Friberg,Miller,Statz,Grimm,pitcher
9,Statz,Heathcote,Barrett,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
10,Statz,Heathcote,Barrett,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
11,Statz,Heathcote,Barrett,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
12,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
13,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
14,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
15,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
16,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
17,Statz,Heathcote,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
18,Statz,Heathcote,Adams,Hartnett,Barrett,Miller,Grimm,McAuley,pitcher
19,Statz,Heathcote,Adams,Hartnett,Barrett,Miller,Grimm,McAuley,pitcher
20,Statz,Heathcote,Adams,O'Farrell,Friberg,Miller,Grimm,McAuley,pitcher
21,Statz,Griffith,Adams,Hartnett,Friberg,Miller,Grimm,McAuley,pitcher
22,Statz,Heathcote,Adams,Hartnett,Friberg,Griffith,Grimm,McAuley,pitcher
23,Statz,Heathcote,Adams,Hartnett,Friberg,Griffith,Grimm,McAuley,pitcher
24,Statz,Heathcote,Adams,Hartnett,Friberg,Griffith,Grimm,McAuley,pitcher
25,Statz,Heathcote,Adams,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
26,Statz,Heathcote,Adams,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
27,Statz,Heathcote,Adams,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
28,Adams,Michaels,Statz,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
29,Adams,Michaels,Statz,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
30,Adams,Michaels,Statz,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
31,Adams,Heathcote,Statz,Hartnett,Griffith,Friberg,Michaels,McAuley,pitcher
32,Adams,Heathcote,Statz,Hartnett,Griffith,Friberg,Michaels,McAuley,pitcher
33,Adams,Maranville,Statz,Hartnett,Griffith,Friberg,Grimm,Freigau,pitcher
34,Adams,Heathcote,Freigau,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
35,Adams,Statz,Freigau,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
36,Adams,Heathcote,Freigau,Hartnett,Griffith,Friberg,Grimm,McAuley,pitcher
37,Adams,Heathcote,Freigau,Griffith,Friberg,Hartnett,Grimm,McAuley,pitcher
38,Adams,Maranville,Freigau,Griffith,Hartnett,Friberg,Grimm,Statz,pitcher
39,Adams,Maranville,Freigau,Griffith,Hartnett,Friberg,Grimm,Statz,pitcher
40,Adams,Maranville,Freigau,Griffith,Hartnett,Friberg,Grimm,Statz,pitcher
41,Adams,McAuley,Freigau,Brooks,Griffith,Friberg,Grimm,Gonzalez,pitcher
42,Adams,Maranville,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
43,Adams,Maranville,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
44,Adams,Maranville,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
45,Adams,Maranville,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
46,Adams,Maranville,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
47,Adams,Pittenger,Freigau,Brooks,Griffith,Hartnett,Grimm,Weis,pitcher
48,Adams,Pittenger,Freigau,Brooks,Griffith,Gonzalez,Grimm,Weis,pitcher
49,Adams,Pittenger,Freigau,Brooks,Griffith,Gonzalez,Friberg,Weis,pitcher
50,Adams,Pittenger,Freigau,Brooks,Griffith,Gonzalez,Grimm,Weis,pitcher
51,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
52,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
53,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
54,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
55,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
56,Adams,Pittenger,Freigau,Brooks,Weis,Gonzalez,Grimm,Griffith,pitcher
57,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
58,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
59,Adams,Pittenger,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
60,Adams,Maranville,Freigau,Brooks,Weis,Hartnett,Grimm,Griffith,pitcher
61,Adams,Maranville,Freigau,Brooks,Weis,Hartnett,Grimm,Grigsby,pitcher
62,Adams,Maranville,Freigau,Brooks,Weis,Gonzalez,Grimm,Grigsby,pitcher
63,Adams,Maranville,Freigau,Brooks,Weis,Gonzalez,Grimm,Grigsby,pitcher
