year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1988,aasedo01,Don Aase,33,BAL,AL,0,0,,4.05,35,0,16,0,0,0,46.2,40,22,21,4,37,5,28,0,0,1,209,97,5.06,1.650,7.7,0.8,7.1,5.4,0.76
1988,ackerji01,Jim Acker,29,ATL,NL,0,4,.000,4.71,21,1,7,0,0,0,42.0,45,26,22,6,14,3,25,1,0,2,184,78,4.51,1.405,9.6,1.3,3.0,5.4,1.79
1988,agostju01,Juan Agosto,30,HOU,NL,10,2,.833,2.26,75,0,33,0,0,4,91.2,74,27,23,6,30,13,33,0,5,3,371,148,3.88,1.135,7.3,0.6,2.9,3.2,1.10
1988,aguilri01,Rick Aguilera,26,NYM,NL,0,4,.000,6.93,11,3,2,0,0,0,24.2,29,20,19,2,10,2,16,1,1,1,111,47,3.86,1.581,10.6,0.7,3.6,5.8,1.60
1988,albagi01,Gibson Alba,28,STL,NL,0,0,,2.70,3,0,1,0,0,0,3.1,1,2,1,0,2,0,3,0,0,0,14,146,2.77,0.900,2.7,0.0,5.4,8.1,1.50
1988,alexado01,Doyle Alexander,37,DET,AL,14,11,.560,4.32,34,34,0,5,1,0,229.0,260,122,110,30,46,7,126,5,1,2,985,88,4.04,1.336,10.2,1.2,1.8,5.0,2.74
1988,allenne01,Neil Allen,30,NYY,AL,5,3,.625,3.84,41,2,10,0,1,0,117.1,121,51,50,14,37,7,61,2,0,2,504,103,4.28,1.347,9.3,1.1,2.8,4.7,1.65
1988,alvarjo01,Jose Alvarez,32,ATL,NL,5,6,.455,2.99,60,0,23,0,0,3,102.1,88,34,34,7,53,12,81,6,1,4,436,123,3.80,1.378,7.7,0.6,4.7,7.1,1.53
1988,anderla02,Larry Andersen,35,HOU,NL,2,4,.333,2.94,53,0,25,0,0,5,82.2,82,29,27,3,20,8,66,1,2,1,350,113,2.41,1.234,8.9,0.3,2.2,7.2,3.30
1988,anderal02,Allan Anderson,24,MIN,AL,16,9,.640,2.45,30,30,0,3,1,0,202.1,199,70,55,14,37,1,83,7,4,1,815,166,3.50,1.166,8.9,0.6,1.6,3.7,2.24
1988,anderri02,Rick Anderson,31,KCR,AL,2,1,.667,4.24,7,3,0,0,0,0,34.0,41,17,16,3,9,2,9,1,0,1,147,96,4.27,1.471,10.9,0.8,2.4,2.4,1.00
1988,andujjo01,Joaquin Andujar,35,HOU,NL,2,5,.286,4.00,23,10,4,0,0,0,78.2,94,43,35,9,21,5,35,5,3,0,351,83,4.36,1.462,10.8,1.0,2.4,4.0,1.67
1988,aquinlu01,Luis Aquino,24,KCR,AL,1,0,1.000,2.79,7,5,0,1,1,0,29.0,33,15,9,1,17,0,11,1,1,1,136,146,4.32,1.724,10.2,0.3,5.3,3.4,0.65
1988,armstja01,Jack Armstrong,23,CIN,NL,4,7,.364,5.79,14,13,0,0,0,0,65.1,63,44,42,8,38,2,45,0,2,3,293,62,4.73,1.546,8.7,1.1,5.2,6.2,1.18
1988,arnolsc01,Scott Arnold,25,STL,NL,0,0,,5.40,6,0,2,0,0,0,6.2,9,4,4,0,4,1,8,0,3,3,32,69,2.17,1.950,12.2,0.0,5.4,10.8,2.00
1988,assenpa01,Paul Assenmacher,27,ATL,NL,8,7,.533,3.06,64,0,32,0,0,5,79.1,72,28,27,4,32,11,71,1,0,7,329,120,2.88,1.311,8.2,0.5,3.6,8.1,2.22
1988,atherke01,Keith Atherton,29,MIN,AL,7,5,.583,3.41,49,0,13,0,0,3,74.0,65,29,28,10,22,4,43,2,0,1,309,120,4.34,1.176,7.9,1.2,2.7,5.2,1.95
1988,augusdo01,Don August,24,MIL,AL,13,7,.650,3.09,24,22,0,6,1,0,148.1,137,55,51,12,48,6,66,0,0,5,614,129,3.90,1.247,8.3,0.7,2.9,4.0,1.38
1988,bailesc01,Scott Bailes,26,CLE,AL,9,14,.391,4.90,37,21,7,5,2,0,145.0,149,89,79,22,46,0,53,2,3,2,617,84,5.00,1.345,9.2,1.4,2.9,3.3,1.15
1988,bairdo01,Doug Bair,38,TOR,AL,0,0,,4.05,10,0,4,0,0,0,13.1,14,6,6,2,3,0,8,0,0,1,55,99,4.19,1.275,9.5,1.4,2.0,5.4,2.67
1988,ballaje01,Jeff Ballard,24,BAL,AL,8,12,.400,4.40,25,25,0,6,1,0,153.1,167,83,75,15,42,2,41,6,2,2,654,89,4.45,1.363,9.8,0.9,2.5,2.4,0.98
1988,bankhsc01,Scott Bankhead,24,SEA,AL,7,9,.438,3.07,21,21,0,2,1,0,135.0,115,53,46,8,38,5,102,1,1,3,557,136,2.89,1.133,7.7,0.5,2.5,6.8,2.68
1988,bannifl01,Floyd Bannister,33,KCR,AL,12,13,.480,4.33,31,31,0,2,0,0,189.1,182,102,91,22,68,6,113,5,2,6,816,93,4.24,1.320,8.7,1.0,3.2,5.4,1.66
1988,barojsa01,Salome Barojas,31,PHI,NL,0,0,,8.31,6,0,2,0,0,0,8.2,7,9,8,1,8,0,1,0,2,0,39,45,6.81,1.731,7.3,1.0,8.3,1.0,0.13
1988,barreti01,Tim Barrett,27,MON,NL,0,0,,5.79,4,0,2,0,0,1,9.1,10,6,6,2,2,0,5,0,0,0,39,65,5.13,1.286,9.6,1.9,1.9,4.8,2.50
1988,bautijo01,Jose Bautista,23,BAL,AL,6,15,.286,4.30,33,25,5,3,0,0,171.2,171,86,82,21,45,3,76,7,5,4,721,91,4.38,1.258,9.0,1.1,2.4,4.0,1.69
1988,bedrost01,Steve Bedrosian,30,PHI,NL,6,6,.500,3.75,57,0,49,0,0,28,74.1,75,34,31,6,27,5,61,0,0,0,322,95,3.27,1.372,9.1,0.7,3.3,7.4,2.26
1988,belchti01,Tim Belcher,26,LAD,NL,12,6,.667,2.91,36,27,5,4,1,4,179.2,143,65,58,8,51,7,152,2,0,4,719,116,2.54,1.080,7.2,0.4,2.6,7.6,2.98
1988,berenju01,Juan Berenguer,33,MIN,AL,8,4,.667,3.96,57,1,27,0,0,2,100.0,74,44,44,7,61,7,99,1,5,3,428,103,3.56,1.350,6.7,0.6,5.5,8.9,1.62
1988,bestka01,Karl Best,29,MIN,AL,0,0,,6.00,11,0,8,0,0,0,12.0,15,9,8,1,7,1,9,0,1,0,59,70,4.10,1.833,11.3,0.8,5.3,6.8,1.29
1988,bielemi01,Mike Bielecki,28,CHC,NL,2,2,.500,3.35,19,5,7,0,0,0,48.1,55,22,18,4,16,1,33,0,3,3,215,109,3.47,1.469,10.2,0.7,3.0,6.1,2.06
1988,birkbmi01,Mike Birkbeck,27,MIL,AL,10,8,.556,4.72,23,23,0,0,0,0,124.0,141,69,65,10,37,1,64,1,11,0,538,85,3.70,1.435,10.2,0.7,2.7,4.6,1.73
1988,birtsti01,Tim Birtsas,27,CIN,NL,1,3,.250,4.20,36,4,8,0,0,0,64.1,61,34,30,6,24,5,38,3,3,0,277,86,4.06,1.321,8.5,0.8,3.4,5.3,1.58
1988,bittije01,Jeff Bittiger,26,CHW,AL,2,4,.333,4.23,25,7,9,0,0,0,61.2,59,31,29,11,29,2,33,0,2,3,268,95,5.43,1.427,8.6,1.6,4.2,4.8,1.14
1988,blackbu02,Bud Black,31,TOT,AL,4,4,.500,5.00,33,7,9,0,0,1,81.0,82,47,45,8,34,3,63,4,6,5,358,82,3.90,1.432,9.1,0.9,3.8,7.0,1.85
1988,blackbu02,Bud Black,31,KCR,AL,2,1,.667,4.91,17,0,5,0,0,0,22.0,23,12,12,2,11,2,19,0,2,0,98,83,3.72,1.545,9.4,0.8,4.5,7.8,1.73
1988,blackbu02,Bud Black,31,CLE,AL,2,3,.400,5.03,16,7,4,0,0,1,59.0,59,35,33,6,23,1,44,4,4,5,260,82,3.97,1.390,9.0,0.9,3.5,6.7,1.91
1988,blankke01,Kevin Blankenship,25,TOT,NL,1,1,.500,4.60,3,3,0,0,0,0,15.2,14,8,8,2,8,0,9,1,0,0,67,84,5.00,1.404,8.0,1.1,4.6,5.2,1.13
1988,blankke01,Kevin Blankenship,25,ATL,NL,0,1,.000,3.38,2,2,0,0,0,0,10.2,7,4,4,0,7,0,5,1,0,0,44,113,4.08,1.313,5.9,0.0,5.9,4.2,0.71
1988,blankke01,Kevin Blankenship,25,CHC,NL,1,0,1.000,7.20,1,1,0,0,0,0,5.0,7,4,4,2,1,0,4,0,0,0,23,55,6.97,1.600,12.6,3.6,1.8,7.2,4.00
1988,blylebe01,Bert Blyleven,37,MIN,AL,10,17,.370,5.43,33,33,0,7,0,0,207.1,240,128,125,21,51,1,145,16,3,5,895,75,3.66,1.404,10.4,0.9,2.2,6.3,2.84
1988,bockura01,Randy Bockus,27,SFG,NL,1,1,.500,4.78,20,0,4,0,0,0,32.0,35,19,17,2,13,2,18,1,0,2,138,70,3.77,1.500,9.8,0.6,3.7,5.1,1.38
1988,boddimi01,Mike Boddicker,30,TOT,AL,13,15,.464,3.39,36,35,0,5,1,0,236.0,234,102,89,17,77,6,156,14,4,6,1001,118,3.54,1.318,8.9,0.6,2.9,5.9,2.03
1988,boddimi01,Mike Boddicker,30,BAL,AL,6,12,.333,3.86,21,21,0,4,0,0,147.0,149,72,63,14,51,5,100,11,4,3,636,101,3.91,1.361,9.1,0.9,3.1,6.1,1.96
1988,boddimi01,Mike Boddicker,30,BOS,AL,7,3,.700,2.63,15,14,0,1,1,0,89.0,85,30,26,3,26,1,56,3,0,3,365,158,2.93,1.247,8.6,0.3,2.6,5.7,2.15
1988,boevejo01,Joe Boever,27,ATL,NL,0,2,.000,1.77,16,0,13,0,0,1,20.1,12,4,4,1,1,0,7,1,0,0,70,211,3.01,0.639,5.3,0.4,0.4,3.1,7.00
1988,boltoto01,Tom Bolton,26,BOS,AL,1,3,.250,4.75,28,0,8,0,0,1,30.1,35,17,16,1,14,1,21,0,1,2,140,88,3.20,1.615,10.4,0.3,4.2,6.2,1.50
1988,bookegr01,Greg Booker,28,SDP,NL,2,2,.500,3.39,34,2,11,0,0,0,63.2,68,31,24,5,19,2,43,1,0,2,272,102,3.38,1.366,9.6,0.7,2.7,6.1,2.26
1988,bordiri01,Rich Bordi,29,OAK,AL,0,1,.000,4.70,2,2,0,0,0,0,7.2,6,6,4,0,5,0,6,0,0,1,34,86,3.16,1.435,7.0,0.0,5.9,7.0,1.20
1988,bosioch01,Chris Bosio,25,MIL,AL,7,15,.318,3.36,38,22,15,9,1,6,182.0,190,80,68,13,38,6,84,2,2,1,766,118,3.43,1.253,9.4,0.6,1.9,4.2,2.21
1988,boydoi01,Oil Can Boyd,28,BOS,AL,9,7,.563,5.34,23,23,0,1,0,0,129.2,147,82,77,25,41,2,71,2,5,0,561,78,5.18,1.450,10.2,1.7,2.8,4.9,1.73
1988,brantje01,Jeff Brantley,24,SFG,NL,0,1,.000,5.66,9,1,2,0,0,1,20.2,22,13,13,2,6,1,11,1,1,0,88,59,3.98,1.355,9.6,0.9,2.6,4.8,1.83
1988,brennwi01,William Brennan,25,LAD,NL,0,1,.000,6.75,4,2,2,0,0,0,9.1,13,7,7,0,6,1,7,0,1,2,44,52,3.20,2.036,12.5,0.0,5.8,6.8,1.17
1988,brownke02,Keith Brown,24,CIN,NL,2,1,.667,2.76,4,3,1,0,0,0,16.1,14,5,5,1,4,0,6,0,0,1,63,134,3.56,1.102,7.7,0.6,2.2,3.3,1.50
1988,brownke01,Kevin Brown,23,TEX,AL,1,1,.500,4.24,4,4,0,1,0,0,23.1,33,15,11,2,8,0,12,1,0,1,110,97,4.01,1.757,12.7,0.8,3.1,4.6,1.50
1988,brownto05,Tom Browning,28,CIN,NL,18,5,.783,3.41,36,36,0,5,2,0,250.2,205,98,95,36,64,3,124,7,4,2,1001,105,4.50,1.073,7.4,1.3,2.3,4.5,1.94
1988,buicede01,DeWayne Buice,30,CAL,AL,2,4,.333,5.88,32,0,18,0,0,3,41.1,45,29,27,5,19,3,38,0,2,3,183,66,3.88,1.548,9.8,1.1,4.1,8.3,2.00
1988,burketi01,Tim Burke,29,MON,NL,3,5,.375,3.40,61,0,39,0,0,18,82.0,84,36,31,7,25,13,42,3,1,3,350,106,3.88,1.329,9.2,0.8,2.7,4.6,1.68
