number,one,two,three,four,five,six,seven,eight,nine
1,Walton,Sandberg,McClendon,Grace,Salazar,Smith,Dunston,Girardi,pitcher
2,Walton,Sandberg,McClendon,Dawson,Grace,Salazar,Dunston,Girardi,pitcher
3,Walton,Sandberg,McClendon,Grace,Ramos,Dunston,Dascenzo,Wrona,pitcher
4,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
5,Walton,Sandberg,Smith,Grace,Wynne,Salazar,Dunston,Wrona,pitcher
6,Walton,Wilkerson,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
7,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
8,Walton,Sandberg,Grace,McClendon,Salazar,Dunston,Dascenzo,Wrona,pitcher
9,Walton,Sandberg,Smith,Grace,Dawson,Ramos,Dunston,Girardi,pitcher
10,Walton,Sandberg,Smith,Grace,Dawson,Ramos,Dunston,Girardi,pitcher
11,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
12,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
13,Walton,Sandberg,McClendon,Dawson,Salazar,Dunston,Dascenzo,Wrona,pitcher
14,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
15,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
16,Walton,Sandberg,Grace,Dawson,McClendon,Ramos,Dunston,Girardi,pitcher
17,Walton,Sandberg,Grace,Dawson,McClendon,Ramos,Dunston,Girardi,pitcher
18,Walton,Sandberg,Grace,Dawson,Wynne,Wilkerson,Dunston,Girardi,pitcher
19,Wynne,Sandberg,Grace,Dawson,Smith,Salazar,Dunston,Girardi,pitcher
20,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
21,Wynne,Sandberg,Grace,Dawson,Smith,Salazar,Dunston,Girardi,pitcher
22,Wynne,Sandberg,Smith,Grace,Clark,Salazar,Dunston,Girardi,pitcher
23,Dascenzo,Sandberg,Grace,Dawson,McClendon,Ramos,Dunston,Wrona,pitcher
24,Wilkerson,Sandberg,Grace,Dawson,Smith,Wynne,Dunston,Girardi,pitcher
25,Wilkerson,Sandberg,Grace,Dawson,Smith,Wynne,Dunston,Girardi,pitcher
26,Walton,Sandberg,Grace,Dawson,McClendon,Wilkerson,Dunston,Girardi,pitcher
27,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Ramos,Wrona,pitcher
28,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
29,Walton,Sandberg,Dunston,Dawson,McClendon,Wilkerson,Dascenzo,Girardi,pitcher
30,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
31,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
32,Walton,Sandberg,Grace,Dawson,Smith,Dunston,Salazar,Wrona,pitcher
33,Walton,Sandberg,Grace,Dawson,Smith,Dunston,Salazar,Wrona,pitcher
34,Walton,Sandberg,Grace,Dawson,Smith,Dunston,Salazar,Girardi,pitcher
35,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
36,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
37,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
38,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
39,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Wrona,pitcher
40,Wynne,Sandberg,Grace,Smith,Clark,Salazar,Ramos,Girardi,pitcher
41,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Wrona,pitcher
42,Wynne,Sandberg,Grace,Dawson,Smith,Salazar,Dunston,Girardi,pitcher
43,Walton,Sandberg,Ramos,McClendon,Smith,Wilkerson,Dascenzo,Girardi,pitcher
44,Walton,Sandberg,Grace,Dawson,Smith,Ramos,Dunston,Girardi,pitcher
45,Walton,Sandberg,Grace,Dawson,McClendon,Ramos,Dunston,Girardi,pitcher
46,Dascenzo,Sandberg,Grace,Dawson,Smith,Ramos,Dunston,Girardi,pitcher
47,Dascenzo,Sandberg,Grace,Dawson,Smith,Ramos,Dunston,Girardi,pitcher
48,Walton,Sandberg,Grace,Dawson,Smith,Salazar,Dunston,Girardi,pitcher
49,Walton,Sandberg,Dunston,Dawson,Salazar,Villanueva,McClendon,Girardi,pitcher
50,Walton,Sandberg,Dunston,Dawson,Smith,Grace,Salazar,Girardi,pitcher
51,Walton,Sandberg,Dunston,Dawson,Villanueva,Ramos,Dascenzo,Girardi,pitcher
52,Walton,Sandberg,Grace,Dawson,Smith,Dunston,Ramos,Girardi,pitcher
53,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Dunston,Girardi,pitcher
54,Walton,Wilkerson,Grace,Dawson,Smith,Villanueva,Dunston,Ramos,pitcher
55,Walton,Sandberg,Dunston,Dawson,Salazar,Grace,Villanueva,Ramos,pitcher
56,Smith,Sandberg,Dunston,Dawson,Grace,Wynne,Villanueva,Ramos,pitcher
57,Walton,Sandberg,Dunston,Dawson,Salazar,Grace,McClendon,Girardi,pitcher
58,Walton,Sandberg,Grace,Dawson,Salazar,Wilkerson,Ramos,Girardi,pitcher
59,Wynne,Sandberg,Smith,Grace,Clark,Wilkerson,Villanueva,Ramos,pitcher
60,Walton,Sandberg,Grace,Dawson,Salazar,Dunston,Dascenzo,Girardi,pitcher
61,Walton,Sandberg,Clark,Grace,Wynne,Wilkerson,Ramos,Girardi,pitcher
62,Walton,Sandberg,Dunston,Dawson,Salazar,Villanueva,Ramos,Girardi,pitcher
63,Walton,Sandberg,Dunston,Dawson,Villanueva,Grace,McClendon,Wilkerson,pitcher
64,Walton,Sandberg,Dunston,Dawson,McClendon,Grace,Ramos,Girardi,pitcher
65,Walton,Sandberg,Grace,Dawson,Smith,Wilkerson,Ramos,Girardi,pitcher
66,Smith,Sandberg,Grace,Dawson,Wynne,Wilkerson,Dunston,Girardi,pitcher
67,Wynne,Sandberg,Grace,Dawson,Clark,Villanueva,Dunston,Wilkerson,pitcher
68,Varsho,Ramos,Grace,Clark,Wynne,Wilkerson,Dunston,Girardi,pitcher
69,Dascenzo,Sandberg,Dunston,Dawson,Villanueva,Ramos,Smith,Girardi,pitcher
70,Smith,Sandberg,Grace,Dawson,Wynne,Wilkerson,Dunston,Girardi,pitcher
71,Smith,Sandberg,Grace,Dawson,Wynne,Wilkerson,Dunston,Girardi,pitcher
72,Smith,Sandberg,Grace,Dawson,Wynne,Wilkerson,Dunston,Girardi,pitcher
73,Smith,Sandberg,Grace,Dawson,Wynne,Villanueva,Dunston,Wilkerson,pitcher
74,Smith,Sandberg,Grace,Dawson,Wynne,Villanueva,Dunston,Wilkerson,pitcher
75,Dascenzo,Sandberg,Grace,Dawson,Salazar,Villanueva,Dunston,Ramos,pitcher
76,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
77,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
78,Dascenzo,Sandberg,Grace,Dawson,Salazar,Villanueva,Dunston,Ramos,pitcher
79,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
80,Dascenzo,Sandberg,Dunston,Dawson,Salazar,Villanueva,Ramos,Girardi,pitcher
81,Dascenzo,Sandberg,Dunston,Salazar,Villanueva,Ramos,Wynne,Girardi,pitcher
82,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
83,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
84,Dascenzo,Sandberg,Dunston,Dawson,Salazar,McClendon,Wilkerson,Girardi,pitcher
85,Smith,Wilkerson,Grace,Wynne,Clark,Villanueva,Dunston,Ramos,pitcher
86,Dascenzo,Sandberg,Grace,Dawson,Salazar,Dunston,Ramos,Girardi,pitcher
87,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Ramos,Girardi,pitcher
88,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Ramos,Girardi,pitcher
89,Clark,Sandberg,Grace,Dawson,Wynne,Salazar,Villanueva,Ramos,pitcher
90,Clark,Wilkerson,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
91,Clark,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
92,Dascenzo,Sandberg,Dunston,Dawson,Salazar,Villanueva,Ramos,McClendon,pitcher
93,Clark,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
94,Smith,Sandberg,Grace,Dawson,Wynne,Salazar,Dunston,Girardi,pitcher
