year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1965,abernte02,Ted Abernathy,32,CHC,NL,4,6,.400,2.57,84,0,62,0,0,31,136.1,113,49,39,7,56,13,104,5,0,6,572,143,3.00,1.240,7.5,0.5,3.7,6.9,1.86
1965,aguirha01,Hank Aguirre,34,DET,AL,14,10,.583,3.59,32,32,0,10,2,0,208.1,185,89,83,24,60,2,141,10,1,3,875,98,3.67,1.176,8.0,1.0,2.6,6.1,2.35
1965,akerja01,Jack Aker,24,KCA,AL,4,3,.571,3.16,34,0,14,0,0,3,51.1,45,18,18,3,18,6,26,3,0,1,210,112,3.49,1.227,7.9,0.5,3.2,4.6,1.44
1965,alouma01,Matty Alou,26,SFG,NL,0,0,,0.00,1,0,1,0,0,0,2.0,3,0,0,0,1,0,3,0,0,0,10,,1.02,2.000,13.5,0.0,4.5,13.5,3.00
1965,arlicdo01,Don Arlich,22,HOU,NL,0,0,,3.00,1,1,0,0,0,0,6.0,5,2,2,0,1,0,0,0,0,0,23,119,3.02,1.000,7.5,0.0,1.5,0.0,0.00
1965,arrigge01,Gerry Arrigo,24,CIN,NL,2,4,.333,6.17,27,5,12,0,0,2,54.0,75,38,37,4,30,5,43,2,0,7,259,61,3.67,1.944,12.5,0.7,5.0,7.2,1.43
1965,austde01,Dennis Aust,24,STL,NL,0,0,,4.91,6,0,3,0,0,1,7.1,6,4,4,0,2,1,7,0,0,0,31,83,1.43,1.091,7.4,0.0,2.5,8.6,3.50
1965,baldsja01,Jack Baldschun,28,PHI,NL,5,8,.385,3.82,65,0,31,0,0,6,99.0,102,53,42,4,42,12,81,4,0,5,436,90,2.80,1.455,9.3,0.4,3.8,7.4,1.93
1965,barbest01,Steve Barber,27,BAL,AL,15,10,.600,2.69,37,32,1,7,2,0,220.2,177,79,66,16,81,5,130,2,0,8,897,129,3.41,1.169,7.2,0.7,3.3,5.3,1.60
1965,barnoed01,Ed Barnowski,21,BAL,AL,0,0,,2.08,4,0,1,0,0,0,4.1,3,1,1,0,7,0,6,0,0,0,22,184,4.59,2.308,6.2,0.0,14.5,12.5,0.86
1965,baumafr01,Frank Baumann,31,CHC,NL,0,1,.000,7.36,4,0,1,0,0,0,3.2,4,3,3,0,3,0,2,0,0,1,17,56,3.88,1.909,9.8,0.0,7.4,4.9,0.67
1965,bearnla01,Larry Bearnarth,23,NYM,NL,3,5,.375,4.60,40,3,17,0,0,1,60.2,75,43,31,6,28,2,16,4,0,4,286,77,4.86,1.698,11.1,0.9,4.2,2.4,0.57
1965,beckri01,Rich Beck,25,NYY,AL,2,1,.667,2.14,3,3,0,1,1,0,21.0,22,6,5,1,7,1,10,0,0,2,88,162,3.18,1.381,9.4,0.4,3.0,4.3,1.43
1965,belinbo01,Bo Belinsky,28,PHI,NL,4,9,.308,4.84,30,14,4,3,0,1,109.2,103,72,59,13,48,5,71,6,1,11,482,71,4.24,1.377,8.5,1.1,3.9,5.8,1.48
1965,bellga01,Gary Bell,28,CLE,AL,6,5,.545,3.04,60,0,33,0,0,16,103.2,86,43,35,7,50,10,86,2,0,2,441,115,3.24,1.312,7.5,0.6,4.3,7.5,1.72
1965,bennede01,Dennis Bennett,25,BOS,AL,5,7,.417,4.38,34,18,8,3,0,0,141.2,152,76,69,15,53,6,85,6,3,4,621,85,3.94,1.447,9.7,1.0,3.4,5.4,1.60
1965,bertafr01,Frank Bertaina,21,BAL,AL,0,0,,6.00,2,1,1,0,0,0,6.0,9,4,4,0,4,0,5,0,0,0,31,62,2.85,2.167,13.5,0.0,6.0,7.5,1.25
1965,bethkji01,Jim Bethke,18,NYM,NL,2,0,1.000,4.28,25,0,12,0,0,0,40.0,41,24,19,3,22,2,19,6,0,3,184,83,4.64,1.575,9.2,0.7,5.0,4.3,0.86
1965,blancgi01,Gil Blanco,19,NYY,AL,1,1,.500,3.98,17,1,12,0,0,0,20.1,16,10,9,1,12,0,14,1,0,1,87,87,3.70,1.377,7.1,0.4,5.3,6.2,1.17
1965,blasiwa01,Wade Blasingame,21,MLN,NL,16,10,.615,3.77,38,36,2,10,1,1,224.2,200,103,94,17,116,10,117,5,0,8,956,93,4.07,1.407,8.0,0.7,4.6,4.7,1.01
1965,bolinbo01,Bobby Bolin,26,SFG,NL,14,6,.700,2.76,45,13,15,2,0,2,163.0,125,51,50,17,56,4,135,4,0,3,655,131,3.32,1.110,6.9,0.9,3.1,7.5,2.41
1965,bollogr01,Greg Bollo,21,CHW,AL,0,0,,3.57,15,0,6,0,0,0,22.2,12,11,9,5,9,1,16,2,0,0,90,90,5.43,0.926,4.8,2.0,3.6,6.4,1.78
1965,bosweda01,Dave Boswell,20,MIN,AL,6,5,.545,3.40,27,12,1,1,0,0,106.0,77,43,40,20,46,0,85,5,0,1,435,105,4.81,1.160,6.5,1.7,3.9,7.2,1.85
1965,boutoji01,Jim Bouton,26,NYY,AL,4,15,.211,4.82,30,25,1,2,0,0,151.1,158,89,81,23,60,1,97,5,0,8,665,71,4.50,1.441,9.4,1.4,3.6,5.8,1.62
1965,brennji02,Jim Brenneman,24,NYY,AL,0,0,,18.00,3,0,0,0,0,0,2.0,5,5,4,1,3,0,2,0,1,0,14,23,11.52,4.000,22.5,4.5,13.5,9.0,0.67
1965,breweji01,Jim Brewer,27,LAD,NL,3,2,.600,1.82,19,2,5,0,0,2,49.1,33,13,10,1,28,4,31,0,0,2,198,180,3.23,1.236,6.0,0.2,5.1,5.7,1.11
1965,bridgma01,Marshall Bridges,34,WSA,AL,1,2,.333,2.67,40,0,16,0,0,0,57.1,62,26,17,3,25,4,39,0,0,2,259,131,3.14,1.517,9.7,0.5,3.9,6.1,1.56
1965,brilene01,Nelson Briles,21,STL,NL,3,3,.500,3.50,37,2,14,0,0,4,82.1,79,33,32,4,26,6,52,6,0,2,341,111,3.05,1.275,8.6,0.4,2.8,5.7,2.00
1965,brogler01,Ernie Broglio,29,CHC,NL,1,6,.143,6.93,26,6,9,0,0,0,50.2,63,44,39,7,46,8,22,0,1,3,251,54,6.17,2.151,11.2,1.2,8.2,3.9,0.48
1965,brucebo01,Bob Bruce,32,HOU,NL,9,18,.333,3.72,35,34,0,7,1,0,229.2,241,107,95,22,38,4,145,9,0,8,956,90,3.11,1.215,9.4,0.9,1.5,5.7,3.82
1965,brunege01,George Brunet,30,CAL,AL,9,11,.450,2.56,41,26,7,8,3,2,197.0,149,64,56,9,69,8,141,3,3,3,798,131,2.78,1.107,6.8,0.4,3.2,6.4,2.04
1965,buhlbo01,Bob Buhl,36,CHC,NL,13,11,.542,4.39,32,31,0,2,0,0,184.1,207,100,90,26,57,4,92,0,0,5,803,84,4.28,1.432,10.1,1.3,2.8,4.5,1.61
