number,one,two,three,four,five,six,seven,eight,nine
1,Johnson,Cavarretta,Nicholson,Goodman,Pafko,York,Schuster,Holm,pitcher
2,Johnson,Cavarretta,Nicholson,Goodman,Pafko,York,Schuster,Holm,pitcher
3,Johnson,Cavarretta,Nicholson,Goodman,Pafko,York,Schuster,Holm,pitcher
4,Johnson,Cavarretta,Nicholson,Goodman,Pafko,York,Schuster,Holm,pitcher
5,Johnson,Cavarretta,Nicholson,Pafko,Ostrowski,York,Schuster,Easterwood,pitcher
6,Johnson,Cavarretta,Nicholson,Pafko,Dallessandro,York,Schuster,Holm,pitcher
7,Ostrowski,Johnson,Cavarretta,Nicholson,Pafko,Foxx,Easterwood,Merullo,pitcher
8,Merullo,Johnson,Cavarretta,Nicholson,Pafko,Goodman,Foxx,Holm,pitcher
9,Schuster,Johnson,Cavarretta,Nicholson,Pafko,Sauer,Hughes,Holm,pitcher
10,Schuster,Johnson,Cavarretta,Nicholson,Pafko,Sauer,Hughes,Holm,pitcher
11,Schuster,Hughes,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Holm,pitcher
12,Stanky,Cavarretta,Sauer,Nicholson,Pafko,Johnson,Merullo,Kreitner,pitcher
13,Stanky,Cavarretta,Sauer,Nicholson,Pafko,Johnson,Merullo,Kreitner,pitcher
14,Stanky,Cavarretta,Sauer,Nicholson,Pafko,Johnson,Merullo,Kreitner,pitcher
15,Johnson,Cavarretta,Goodman,Nicholson,Dallessandro,York,Merullo,Holm,pitcher
16,Johnson,Cavarretta,Goodman,Nicholson,Dallessandro,York,Merullo,Holm,pitcher
17,Johnson,Cavarretta,Novikoff,Nicholson,Dallessandro,York,Merullo,Holm,pitcher
18,Johnson,Cavarretta,Novikoff,Nicholson,Pafko,York,Merullo,Holm,pitcher
19,Johnson,Cavarretta,Novikoff,Nicholson,Pafko,Hughes,Merullo,Kreitner,pitcher
20,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
21,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Kreitner,pitcher
22,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Kreitner,pitcher
23,Schuster,Cavarretta,Sauer,Nicholson,Pafko,Hughes,Johnson,Holm,pitcher
24,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
25,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
26,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Kreitner,pitcher
27,Schuster,Cavarretta,Sauer,Nicholson,Pafko,Hughes,Johnson,Holm,pitcher
28,Schuster,Cavarretta,Sauer,Nicholson,Pafko,Hughes,Johnson,Holm,pitcher
29,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
30,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
31,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Kreitner,pitcher
32,Schuster,Cavarretta,Goodman,Nicholson,Dallessandro,Hughes,Johnson,Holm,pitcher
33,Schuster,Cavarretta,Sauer,Nicholson,Pafko,Hughes,Johnson,Easterwood,pitcher
34,Stanky,Hughes,Cavarretta,Nicholson,Pafko,Dallessandro,Johnson,Foxx,pitcher
35,Schuster,Hughes,Cavarretta,Nicholson,Pafko,Dallessandro,Johnson,Holm,pitcher
