team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
49,2007-05-26.FLO200705260,FLA,,NYM,-5,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.330,.405,.534,.939,3,.60,-0.066,-1.02,SS
50,2007-05-27.FLO200705270,FLA,,NYM,-2,8.9,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.326,.401,.528,.929,5,1.43,-0.074,-0.68,PH SS
51,2007-05-28.CHN200705280,FLA,@,CHC,2,43.9,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.320,.396,.518,.914,3,.61,-0.079,-0.72,SS
52,2007-05-29.CHN200705290,FLA,@,CHC,5,43.9,5,5,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,.317,.392,.510,.902,3,1.18,0.097,0.77,SS
53,2007-05-30.CHN200705300,FLA,@,CHC,9,43.9,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.314,.388,.502,.890,3,.28,-0.037,-0.33,SS
54,2007-05-31.MIL200705310,FLA,@,MIL,-1,43.9,4,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,.314,.386,.500,.886,3,1.39,0.025,-0.09,SS
55,2007-06-01.MIL200706010,FLA,@,MIL,-3,43.9,5,5,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.321,.390,.516,.906,3,.83,0.158,2.52,SS
56,2007-06-02.MIL200706020,FLA,@,MIL,3,43.9,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.320,.388,.511,.899,3,1.45,0.167,0.57,SS
57,2007-06-03.MIL200706030,FLA,@,MIL,-3,43.9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.314,.382,.502,.884,3,1.51,-0.173,-1.55,SS
58,2007-06-04.ATL200706040,FLA,@,ATL,2,43.9,4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.314,.383,.500,.883,3,.99,0.096,0.80,SS
59,2007-06-05.ATL200706051,FLA,@,ATL,-2,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.310,.381,.493,.875,3,.85,-0.028,-0.21,SS
60,2007-06-05.ATL200706052,FLA,@,ATL,4,43.9,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.309,.379,.494,.873,3,.54,0.044,0.32,SS
61,2007-06-06.ATL200706060,FLA,@,ATL,3,17.8,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.307,.376,.487,.863,3,.72,-0.066,-0.79,SS
62,2007-06-08.FLO200706080,FLA,,TBD,6,43.9,6,5,3,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.317,.386,.494,.880,3,1.23,0.266,2.71,SS
63,2007-06-09.FLO200706090,FLA,,TBD,-5,43.9,4,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.321,.391,.496,.887,3,.56,0.064,0.75,SS
64,2007-06-10.FLO200706100,FLA,,TBD,-5,43.9,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.320,.389,.496,.885,3,.72,-0.044,-0.41,SS
