number,one,two,three,four,five,six,seven,eight,nine
1,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
2,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
3,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
4,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
5,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
6,Jesus,Strain,Buckner,Henderson,Durham,Reitz,Thompson,Foote,pitcher
7,Jesus,Buckner,Morales,Henderson,Cruz,Reitz,Foote,Tyson,pitcher
8,Jesus,Tyson,Buckner,Henderson,Durham,Morales,Reitz,Foote,pitcher
9,Jesus,Thompson,Buckner,Henderson,Durham,Reitz,Foote,Tyson,pitcher
10,Jesus,Tyson,Buckner,Henderson,Morales,Thompson,Reitz,Davis,pitcher
11,Jesus,Tyson,Henderson,Buckner,Morales,Tracy,Reitz,Blackwell,pitcher
12,Jesus,Tyson,Buckner,Henderson,Morales,Cruz,Reitz,Foote,pitcher
13,Jesus,Fletcher,Buckner,Henderson,Durham,Morales,Reitz,Foote,pitcher
14,Jesus,Fletcher,Buckner,Henderson,Durham,Morales,Reitz,Blackwell,pitcher
15,Jesus,Fletcher,Buckner,Henderson,Durham,Morales,Reitz,Blackwell,pitcher
16,Jesus,Fletcher,Buckner,Henderson,Durham,Reitz,Thompson,Blackwell,pitcher
17,Jesus,Fletcher,Buckner,Henderson,Durham,Morales,Reitz,Blackwell,pitcher
18,Fletcher,Morales,Buckner,Henderson,Durham,Cruz,Blackwell,Jesus,pitcher
19,Fletcher,Morales,Buckner,Henderson,Durham,Cruz,Blackwell,Jesus,pitcher
20,Thompson,Fletcher,Buckner,Henderson,Durham,Cruz,Blackwell,Jesus,pitcher
21,Thompson,Fletcher,Buckner,Henderson,Durham,Cruz,Blackwell,Jesus,pitcher
22,Jesus,Thompson,Buckner,Henderson,Durham,Cruz,Blackwell,Tyson,pitcher
23,Jesus,Thompson,Buckner,Henderson,Durham,Reitz,Davis,Tyson,pitcher
24,Jesus,Thompson,Buckner,Henderson,Durham,Reitz,Blackwell,Tyson,pitcher
25,Jesus,Thompson,Buckner,Henderson,Durham,Reitz,Tyson,Blackwell,pitcher
26,Jesus,Thompson,Buckner,Henderson,Durham,Reitz,Tyson,Blackwell,pitcher
27,Jesus,Strain,Buckner,Durham,Henderson,Thompson,Cruz,Blackwell,pitcher
28,Thompson,Jesus,Buckner,Durham,Henderson,Cruz,Strain,Blackwell,pitcher
29,Thompson,Jesus,Buckner,Durham,Cruz,Tracy,Dillard,Davis,pitcher
30,Jesus,Strain,Buckner,Durham,Tracy,Reitz,Thompson,Davis,pitcher
31,Jesus,Strain,Buckner,Durham,Henderson,Thompson,Reitz,Blackwell,pitcher
