number,one,two,three,four,five,six,seven,eight,nine
1,DeJesus,Barney,Castro,Soriano,Stewart,Baker,Byrd,Soto,pitcher
2,Johnson,Mather,Castro,Soriano,Baker,Soto,Byrd,Barney,pitcher
3,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Byrd,Clevenger,pitcher
4,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Soto,Byrd,pitcher
5,DeJesus,Barney,Castro,Soriano,Stewart,Baker,Soto,Byrd,pitcher
6,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Soto,Byrd,pitcher
7,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Clevenger,Johnson,pitcher
8,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Soto,Byrd,pitcher
9,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Soto,Byrd,pitcher
10,Johnson,DeWitt,Castro,Baker,Stewart,Mather,Soto,Byrd,pitcher
11,DeJesus,Barney,Castro,Soriano,Stewart,Clevenger,LaHair,Byrd,pitcher
12,Johnson,Barney,Castro,Soriano,Baker,Stewart,Soto,Byrd,pitcher
13,DeJesus,Barney,Castro,Soriano,Stewart,LaHair,Soto,Byrd,pitcher
14,DeJesus,Barney,Castro,LaHair,Soriano,Stewart,Soto,Byrd,pitcher
15,DeJesus,Barney,Castro,LaHair,Stewart,Clevenger,DeWitt,Mather,pitcher
16,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,DeWitt,pitcher
17,DeJesus,Barney,Castro,Soriano,Baker,Soto,Johnson,Mather,pitcher
18,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Barney,Soto,pitcher
19,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Clevenger,Barney,pitcher
20,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Barney,Soto,pitcher
21,DeJesus,Barney,Castro,LaHair,Soriano,Stewart,Johnson,Castillo,pitcher
22,Campana,Barney,Castro,LaHair,Baker,Stewart,Mather,Castillo,pitcher
23,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,DeWitt,Soto,pitcher
24,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,DeWitt,Soto,pitcher
25,DeJesus,Barney,Castro,LaHair,Soriano,Stewart,Johnson,Soto,pitcher
26,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Barney,Soto,pitcher
27,DeJesus,Mather,Castro,LaHair,Soriano,Stewart,Barney,Soto,pitcher
28,DeJesus,Campana,Castro,LaHair,Soriano,Mather,Barney,Castillo,pitcher
29,DeJesus,Campana,Castro,LaHair,Stewart,Johnson,Barney,Soto,pitcher
30,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,Cardenas,pitcher
31,DeJesus,Campana,Castro,LaHair,Stewart,Soto,Cardenas,Barney,pitcher
32,Johnson,Baker,Castro,LaHair,Soriano,Mather,Castillo,Barney,pitcher
33,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,Barney,pitcher
34,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,Barney,pitcher
35,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,Barney,pitcher
36,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Castillo,Barney,pitcher
37,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Soto,Barney,pitcher
38,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Castillo,Barney,pitcher
39,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Castillo,Barney,pitcher
40,Johnson,Barney,Castro,LaHair,Soriano,Baker,Mather,Hill,pitcher
41,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Cardenas,Hill,pitcher
42,DeJesus,Campana,Castro,LaHair,Soriano,Stewart,Cardenas,Hill,pitcher
43,DeJesus,Johnson,Castro,Soriano,Mather,Baker,Barney,Lalli,pitcher
44,DeJesus,Johnson,Castro,Soriano,Mather,Baker,Barney,Hill,pitcher
45,DeJesus,Castro,Mather,LaHair,Soriano,Cardenas,Barney,Hill,pitcher
46,DeJesus,Castro,Mather,LaHair,Soriano,Stewart,Barney,Lalli,pitcher
47,DeJesus,Castro,Mather,Soriano,Baker,Johnson,Barney,Hill,pitcher
48,DeJesus,Castro,Mather,LaHair,Soriano,Stewart,Barney,Lalli,pitcher
49,DeJesus,Castro,Mather,Soriano,Baker,Johnson,Barney,Hill,pitcher
50,DeJesus,Castro,Mather,LaHair,Soriano,Stewart,Barney,Clevenger,pitcher
51,Campana,Castro,Mather,Soriano,Johnson,Baker,Barney,Clevenger,pitcher
52,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Mather,pitcher
53,Campana,Barney,Castro,Soriano,Baker,Stewart,Johnson,Hill,pitcher
54,Campana,Castro,DeJesus,Soriano,LaHair,Stewart,Barney,Clevenger,pitcher
55,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Stewart,pitcher
56,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Stewart,pitcher
57,Johnson,Barney,Castro,Soriano,Baker,Mather,Stewart,Hill,pitcher
58,Johnson,Castro,DeJesus,Soriano,LaHair,Mather,Clevenger,Barney,Stewart
59,Johnson,Castro,DeJesus,Soriano,Baker,Mather,Clevenger,Barney,Stewart
60,Johnson,Castro,DeJesus,Soriano,Baker,Mather,Barney,Stewart,Hill
61,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Stewart,pitcher
62,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Mather,pitcher
63,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
64,Campana,Castro,DeJesus,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
65,Johnson,Barney,Castro,Soriano,Baker,Mather,Castillo,Valbuena,pitcher
66,Johnson,Barney,Castro,Soriano,Baker,Mather,Castillo,Valbuena,pitcher
67,DeJesus,Castro,LaHair,Soriano,Clevenger,Barney,Valbuena,Soto,Campana
68,DeJesus,Castro,LaHair,Soriano,Clevenger,Barney,Valbuena,Soto,Campana
69,DeJesus,Castro,LaHair,Soriano,Clevenger,Barney,Valbuena,Johnson,Campana
70,Johnson,Castro,Soriano,Baker,Soto,Barney,Mather,Valbuena,pitcher
71,DeJesus,Castro,LaHair,Soriano,Valbuena,Soto,Clevenger,Cardenas,pitcher
72,DeJesus,Johnson,Castro,Soriano,Baker,Soto,Barney,Mather,pitcher
73,Johnson,Barney,Castro,Soriano,Baker,Soto,Mather,Valbuena,pitcher
74,DeJesus,Castro,Rizzo,Soriano,LaHair,Valbuena,Barney,Clevenger,pitcher
75,Mather,Castro,Rizzo,Soriano,Baker,Soto,Barney,Valbuena,pitcher
76,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
77,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
78,Johnson,Castro,Rizzo,Baker,Soto,Mather,Barney,Valbuena,pitcher
79,Campana,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
80,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
81,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
82,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
83,Johnson,Barney,Rizzo,Soriano,Baker,Soto,Mather,Valbuena,pitcher
84,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
85,Johnson,Castro,Rizzo,Soriano,Baker,Soto,Barney,Valbuena,pitcher
86,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
87,Johnson,Castro,Rizzo,Soriano,Baker,Soto,Barney,Valbuena,pitcher
88,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
89,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
90,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
91,Johnson,Castro,Rizzo,Soriano,Baker,Soto,Barney,Valbuena,pitcher
92,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
93,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
94,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
95,Johnson,Castro,Rizzo,Soriano,Baker,Soto,Mather,Barney,pitcher
96,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
97,DeJesus,Castro,Rizzo,LaHair,Clevenger,Valbuena,Barney,Campana,pitcher
98,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Barney,Valbuena,pitcher
99,DeJesus,Castro,Rizzo,Soriano,LaHair,Soto,Baker,Valbuena,pitcher
100,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
101,Johnson,Castro,Rizzo,Soriano,Baker,Soto,Barney,Mather,pitcher
102,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
103,DeJesus,Castro,Rizzo,Soriano,LaHair,Baker,Castillo,Valbuena,pitcher
104,DeJesus,Castro,Rizzo,Soriano,LaHair,Clevenger,Barney,Valbuena,pitcher
105,Castro,Barney,Rizzo,Soriano,Baker,Castillo,Mather,Valbuena,pitcher
106,DeJesus,Jackson,Rizzo,Soriano,Castro,Castillo,Valbuena,Barney,pitcher
107,Jackson,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Mather,pitcher
108,DeJesus,Jackson,Castro,Rizzo,LaHair,Clevenger,Valbuena,Barney,pitcher
109,DeJesus,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Mather,pitcher
110,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Jackson,Clevenger,pitcher
111,DeJesus,Barney,Rizzo,Soriano,Castro,Vitters,Jackson,Castillo,pitcher
112,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,LaHair,Clevenger,pitcher
113,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Jackson,Clevenger,pitcher
114,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
115,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
116,DeJesus,Vitters,Rizzo,Soriano,Castro,Valbuena,Jackson,Clevenger,pitcher
117,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Jackson,Clevenger,pitcher
118,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
119,Valbuena,Mather,Rizzo,Castro,LaHair,Clevenger,Jackson,Cardenas,pitcher
120,DeJesus,Barney,Valbuena,Soriano,Castro,LaHair,Jackson,Clevenger,pitcher
121,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
122,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
123,DeJesus,Valbuena,Castro,Rizzo,LaHair,Clevenger,Jackson,Barney,pitcher
124,Mather,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
125,DeJesus,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
126,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
127,DeJesus,Vitters,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
128,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
129,DeJesus,Valbuena,Castro,Soriano,LaHair,Castillo,Jackson,Barney,pitcher
130,DeJesus,Valbuena,Castro,Rizzo,LaHair,Clevenger,Jackson,Barney,pitcher
131,Mather,Vitters,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
132,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
133,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
134,Mather,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Sappelt,pitcher
135,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
136,Mather,Sappelt,Rizzo,Soriano,Castro,Castillo,Vitters,Barney,pitcher
137,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
138,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
139,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Barney,pitcher,Campana
140,Mather,Barney,Rizzo,Soriano,Castro,Vitters,Sappelt,Recker,pitcher
141,Mather,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Sappelt,pitcher
142,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,LaHair,Cardenas,pitcher
143,Mather,Barney,Castro,Soriano,Castillo,Vitters,Sappelt,Recker,pitcher
144,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
145,Mather,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Sappelt,pitcher
146,Mather,Barney,Rizzo,Soriano,Castro,Castillo,Sappelt,Valbuena,pitcher
147,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Jackson,Barney,pitcher
148,DeJesus,Valbuena,Rizzo,Soriano,Castro,Clevenger,Jackson,Barney,pitcher
149,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Castillo,Jackson,pitcher
150,DeJesus,Barney,Rizzo,LaHair,Castro,Valbuena,Castillo,Sappelt,pitcher
151,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Castillo,Sappelt,pitcher
152,DeJesus,Barney,Rizzo,Soriano,Castro,Castillo,Sappelt,Vitters,pitcher
153,DeJesus,Barney,Rizzo,Soriano,Castro,Castillo,Sappelt,Mather,pitcher
154,Sappelt,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Mather,pitcher
155,Sappelt,Barney,Rizzo,Soriano,Castro,Castillo,Vitters,Mather,pitcher
156,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Clevenger,Jackson,pitcher
157,DeJesus,Sappelt,Rizzo,Soriano,Castro,Valbuena,Castillo,Barney,pitcher
158,DeJesus,Valbuena,Rizzo,Soriano,Castro,Castillo,Jackson,Vitters,pitcher
159,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Jackson,Recker,pitcher
160,DeJesus,Sappelt,Rizzo,Soriano,Castro,Valbuena,Castillo,Barney,pitcher
161,DeJesus,Barney,Rizzo,Soriano,Castro,Valbuena,Castillo,Jackson,pitcher
162,Campana,Cardenas,Castro,LaHair,Sappelt,Vitters,Jackson,Recker,pitcher
