number,one,two,three,four,five,six,seven,eight,nine
1,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
2,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
3,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
4,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
5,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
6,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
7,Hack,Herman,Galan,Leiber,Dallessandro,Russell,Todd,Sturgeon,pitcher
8,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
9,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
10,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
11,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
12,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
13,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
14,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Hartnett,Rogell,pitcher
15,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
16,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
17,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
18,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
19,Hack,Herman,Galan,Leiber,Nicholson,Cavarretta,Todd,Mattick,pitcher
20,Hack,Herman,Gleeson,Leiber,Dallessandro,Russell,Todd,Mattick,pitcher
21,Hack,Herman,Gleeson,Leiber,Dallessandro,Russell,Todd,Mattick,pitcher
22,Hack,Herman,Gleeson,Leiber,Dallessandro,Russell,Todd,Mattick,pitcher
23,Hack,Herman,Gleeson,Leiber,Dallessandro,Russell,Todd,Mattick,pitcher
24,Hack,Herman,Gleeson,Leiber,Dallessandro,Russell,Hartnett,Mattick,pitcher
25,Hack,Herman,Gleeson,Leiber,Galan,Russell,Todd,Mattick,pitcher
26,Rogell,Herman,Gleeson,Leiber,Galan,Russell,Todd,Mattick,pitcher
27,Rogell,Galan,Gleeson,Leiber,Nicholson,Russell,Todd,Mattick,pitcher
28,Rogell,Cavarretta,Gleeson,Leiber,Nicholson,Russell,Todd,Mattick,pitcher
29,Rogell,Herman,Gleeson,Leiber,Nicholson,Russell,Todd,Mattick,pitcher
30,Rogell,Herman,Gleeson,Leiber,Nicholson,Russell,Todd,Mattick,pitcher
31,Rogell,Herman,Gleeson,Leiber,Nicholson,Russell,Todd,Mattick,pitcher
