number,one,two,three,four,five,six,seven,eight,nine
1,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Wilkins,Vizcaino,pitcher
2,Wilson,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
3,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Walbeck,pitcher
4,Wilson,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
5,Wilson,Sanchez,Grace,May,Sosa,Buechele,Shields,Walbeck,pitcher
6,Vizcaino,Sanchez,Grace,May,Maldonado,Sosa,Wilkins,Shields,pitcher
7,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Lake,pitcher
8,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Lake,pitcher
9,Wilson,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
10,Wilson,Sanchez,Grace,May,Sosa,Buechele,Vizcaino,Lake,pitcher
11,Smith,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
12,Wilson,Sanchez,Grace,May,Sosa,Buechele,Vizcaino,Lake,pitcher
13,Smith,Sanchez,Grace,May,Maldonado,Buechele,Wilkins,Vizcaino,pitcher
14,Smith,Sanchez,Grace,May,Sosa,Buechele,Vizcaino,Walbeck,pitcher
15,Smith,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
16,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Lake,pitcher
17,Smith,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
18,Smith,Sanchez,Grace,May,Sosa,Buechele,Wilkins,Vizcaino,pitcher
19,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Lake,pitcher
20,Wilson,Sanchez,Grace,Maldonado,Sosa,Buechele,Vizcaino,Lake,pitcher
21,Smith,Vizcaino,Grace,May,Maldonado,Buechele,Wilkins,Sanchez,pitcher
22,Smith,Vizcaino,Grace,Sandberg,May,Buechele,Sosa,Wilkins,pitcher
