number,one,two,three,four,five,six,seven,eight,nine
1,Hoak,Baker,Wade,Banks,Moryn,Irvin,Fondy,Landrith,pitcher
2,Hoak,Baker,Wade,Banks,Moryn,Irvin,Fondy,Landrith,pitcher
3,Hoak,Drake,Fondy,Banks,Moryn,Irvin,Baker,Landrith,pitcher
4,Hoak,Drake,Kellert,Banks,Moryn,Irvin,Baker,Landrith,pitcher
5,Hoak,Drake,Kellert,Banks,Moryn,Irvin,Baker,Chiti,pitcher
6,Hoak,Drake,Kellert,Banks,Moryn,Irvin,Baker,Landrith,pitcher
7,Hoak,Baker,Kellert,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
8,Hoak,Drake,Fondy,Banks,Moryn,Irvin,Baker,Landrith,pitcher
9,Hoak,Drake,Fondy,Banks,Moryn,Irvin,Baker,Landrith,pitcher
10,Hoak,Miksis,Kellert,Banks,Irvin,Moryn,Baker,Chiti,pitcher
11,Hoak,Drake,Fondy,Banks,Moryn,King,Baker,Landrith,pitcher
12,Hoak,Drake,Fondy,Banks,Moryn,King,Baker,Landrith,pitcher
13,Hoak,Drake,Fondy,Banks,Moryn,King,Baker,Landrith,pitcher
14,Drake,Baker,Fondy,Banks,Moryn,King,Landrith,Hoak,pitcher
15,Drake,Baker,Fondy,Banks,Moryn,King,Landrith,Hoak,pitcher
16,Drake,Baker,King,Banks,Moryn,Fondy,Landrith,Hoak,pitcher
17,Drake,Baker,King,Banks,Moryn,Fondy,Landrith,Hoak,pitcher
18,Miksis,Baker,Kellert,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
19,Fondy,Baker,Banks,Moryn,King,Whisenant,Miksis,Landrith,pitcher
20,Fondy,Baker,Banks,Moryn,King,Whisenant,Miksis,Chiti,pitcher
21,Miksis,Baker,Kellert,Banks,Whisenant,Irvin,Moryn,McCullough,pitcher
22,Miksis,Baker,Kellert,Banks,Irvin,Whisenant,Moryn,Chiti,pitcher
23,Miksis,Baker,Fondy,Banks,Moryn,King,Whisenant,Landrith,pitcher
24,Miksis,Baker,Fondy,Banks,Moryn,King,Whisenant,Landrith,pitcher
25,Miksis,Baker,Fondy,Banks,Moryn,King,Whisenant,Landrith,pitcher
26,Miksis,Baker,Fondy,Banks,Moryn,King,Whisenant,Landrith,pitcher
27,Miksis,Baker,Kellert,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
28,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
29,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
30,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
31,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
32,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
33,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
34,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
35,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
36,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
37,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
38,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
39,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Chiti,pitcher
40,Miksis,Baker,Fondy,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
41,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
42,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
43,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
44,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
45,Miksis,Baker,Fondy,Banks,King,Moryn,Whisenant,Landrith,pitcher
46,Miksis,Baker,Kellert,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
47,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
48,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
49,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
50,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
51,Miksis,Baker,Fondy,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
52,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
53,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Chiti,pitcher
54,Miksis,Baker,Fondy,Banks,Irvin,Moryn,Whisenant,Chiti,pitcher
55,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
56,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
57,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Hoak,Landrith,pitcher
58,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Hoak,Chiti,pitcher
59,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Hoak,Landrith,pitcher
60,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Hoak,McCullough,pitcher
61,Miksis,Baker,Fondy,Banks,Moryn,Irvin,Hoak,Landrith,pitcher
62,Hoak,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
63,Hoak,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
64,Hoak,Baker,Fondy,Banks,Moryn,Irvin,Whisenant,Landrith,pitcher
65,Hoak,Baker,Fondy,Banks,Moryn,Whisenant,King,Chiti,pitcher
66,Hoak,Baker,Fondy,Banks,Moryn,Whisenant,King,Landrith,pitcher
67,Hoak,Baker,Fondy,Banks,Irvin,Whisenant,Moryn,Chiti,pitcher
68,Hoak,Baker,Fondy,Banks,Moryn,Whisenant,King,Chiti,pitcher
69,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
70,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
71,Hoak,Baker,Fondy,Banks,Irvin,Miksis,King,Chiti,pitcher
72,Hoak,Baker,Fondy,Banks,King,Irvin,Miksis,Landrith,pitcher
73,Hoak,Baker,Fondy,Banks,King,Irvin,Miksis,Landrith,pitcher
74,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
75,Winceniak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
76,Winceniak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
77,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
78,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
79,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
80,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
81,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Chiti,pitcher
82,Hoak,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
83,Hoak,Baker,Fondy,Banks,Irvin,Moryn,Miksis,Chiti,pitcher
84,Miksis,Baker,Fondy,Banks,Moryn,King,Whisenant,Chiti,pitcher
85,Drake,Baker,Fondy,Banks,Irvin,Moryn,Miksis,Chiti,pitcher
86,Drake,Baker,Fondy,Banks,Irvin,Moryn,Miksis,Chiti,pitcher
87,Drake,Baker,Fondy,Banks,Irvin,Moryn,Miksis,McCullough,pitcher
88,Drake,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
89,Drake,Baker,Fondy,Banks,Moryn,King,Miksis,Landrith,pitcher
