number,one,two,three,four,five,six,seven,eight,nine
1,Cardenal,Beckert,Williams,Santo,Pepitone,Hundley,Monday,Kessinger,pitcher
2,Cardenal,Beckert,Williams,Pepitone,Santo,Monday,Kessinger,Hundley,pitcher
3,Cardenal,Beckert,Williams,Pepitone,Santo,Monday,Kessinger,Hundley,pitcher
4,Cardenal,Beckert,Williams,Pepitone,Santo,Monday,Hundley,Kessinger,pitcher
5,North,Beckert,Williams,Pepitone,Santo,Cardenal,Kessinger,Rudolph,pitcher
6,North,Beckert,Williams,Pepitone,Santo,Cardenal,Hundley,Kessinger,pitcher
7,Kessinger,North,Monday,Williams,Santo,Cardenal,Rudolph,Beckert,pitcher
8,Kessinger,Cardenal,Williams,Santo,Hickman,Hundley,Fanzone,Beckert,pitcher
9,North,Monday,Williams,Santo,Hickman,Hundley,Kessinger,Beckert,pitcher
10,North,Beckert,Williams,Santo,Hickman,Cardenal,Hundley,Kessinger,pitcher
11,Kessinger,Beckert,Williams,Santo,Hickman,Cardenal,Monday,Hundley,pitcher
12,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
13,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
14,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
15,Kessinger,Beckert,Williams,Santo,Shamsky,Hickman,Monday,Hundley,pitcher
16,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
17,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
18,Kessinger,Beckert,Williams,Santo,Hickman,Monday,Cardenal,Hundley,pitcher
19,Kessinger,Beckert,Williams,Hickman,Monday,Cardenal,Fanzone,Hundley,pitcher
20,Kessinger,Beckert,Williams,Hickman,Monday,Cardenal,Fanzone,Hundley,pitcher
21,Kessinger,Beckert,Williams,Hickman,Monday,Cardenal,Fanzone,Hundley,pitcher
22,Kessinger,Beckert,Williams,Hickman,Monday,Cardenal,Fanzone,Hundley,pitcher
23,Kessinger,Beckert,Williams,Hickman,Monday,Cardenal,Fanzone,Hundley,pitcher
24,Kessinger,Beckert,Williams,Hickman,Cardenal,Fanzone,Hundley,Monday,pitcher
25,Kessinger,Beckert,Williams,Monday,Hickman,Fanzone,Cardenal,Hundley,pitcher
26,Kessinger,Beckert,Williams,Hickman,Fanzone,Cardenal,Hundley,Monday,pitcher
27,Kessinger,Beckert,Williams,Monday,Hickman,Fanzone,Cardenal,Rudolph,pitcher
28,Kessinger,Beckert,Williams,Monday,Hickman,Fanzone,Cardenal,Rudolph,pitcher
29,Kessinger,Beckert,Williams,Monday,Fanzone,Cardenal,Hiser,Hundley,pitcher
30,Cardenal,Popovich,Williams,Monday,Hickman,Fanzone,Beckert,Hundley,pitcher
31,Cardenal,Beckert,Williams,Monday,Hickman,Fanzone,Popovich,Rudolph,pitcher
32,Cardenal,Beckert,Williams,Monday,Hickman,Fanzone,Popovich,Rudolph,pitcher
33,Cardenal,Beckert,Williams,Fanzone,Hickman,Popovich,Rudolph,Monday,pitcher
