number,one,two,three,four,five,six,seven,eight,nine
1,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
2,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
3,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
4,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
5,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
6,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
7,Walker,Gustine,Cavarretta,Pafko,Scheffing,Jeffcoat,Smalley,Verban,pitcher
8,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
9,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
10,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
11,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
12,Verban,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Aberson,Smalley,pitcher
13,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
14,Walker,Lowrey,Cavarretta,Pafko,Gustine,Scheffing,Smalley,Verban,pitcher
15,Walker,Lowrey,Cavarretta,Pafko,Walker,Verban,Schenz,Smalley,pitcher
16,Walker,Lowrey,Cavarretta,Pafko,Walker,Gustine,Verban,Smalley,pitcher
17,Walker,Lowrey,Cavarretta,Pafko,Scheffing,Gustine,Verban,Smalley,pitcher
18,Walker,Verban,Cavarretta,Pafko,Edwards,Walker,Schenz,Smalley,pitcher
19,Walker,Verban,Cavarretta,Pafko,Scheffing,Lowrey,Schenz,Smalley,pitcher
20,Walker,Verban,Cavarretta,Edwards,Scheffing,Gustine,Jeffcoat,Smalley,pitcher
21,Walker,Verban,Cavarretta,Edwards,Scheffing,Jeffcoat,Schenz,Smalley,pitcher
22,Walker,Verban,Cavarretta,Pafko,Lowrey,Scheffing,Gustine,Smalley,pitcher
23,Walker,Verban,Cavarretta,Pafko,Edwards,Walker,Gustine,Smalley,pitcher
24,Walker,Verban,Cavarretta,Pafko,Edwards,Scheffing,Gustine,Smalley,pitcher
25,Walker,Verban,Cavarretta,Pafko,Edwards,Scheffing,Gustine,Mauch,pitcher
26,Walker,Verban,Cavarretta,Pafko,Lowrey,Gustine,Walker,Mauch,pitcher
27,Walker,Verban,Edwards,Pafko,Reich,Walker,Ramazzotti,Mauch,pitcher
28,Walker,Verban,Edwards,Pafko,Reich,Novotney,Ramazzotti,Mauch,pitcher
29,Verban,Lowrey,Edwards,Pafko,Reich,Novotney,Ramazzotti,Mauch,pitcher
30,Verban,Lowrey,Gustine,Edwards,Pafko,Walker,Reich,Smalley,pitcher
31,Verban,Lowrey,Gustine,Edwards,Pafko,Novotney,Reich,Smalley,pitcher
32,Verban,Lowrey,Gustine,Edwards,Pafko,Walker,Reich,Smalley,pitcher
33,Verban,Lowrey,Gustine,Edwards,Pafko,Reich,Novotney,Smalley,pitcher
34,Verban,Lowrey,Cavarretta,Edwards,Pafko,Walker,Gustine,Smalley,pitcher
35,Verban,Jeffcoat,Cavarretta,Edwards,Pafko,Walker,Gustine,Smalley,pitcher
36,Verban,Jeffcoat,Cavarretta,Edwards,Pafko,Walker,Gustine,Smalley,pitcher
37,Verban,Lowrey,Cavarretta,Pafko,Walker,Gustine,Jeffcoat,Smalley,pitcher
38,Verban,Walker,Cavarretta,Pafko,Walker,Jeffcoat,Gustine,Smalley,pitcher
39,Verban,Walker,Cavarretta,Edwards,Pafko,Gustine,Novotney,Smalley,pitcher
40,Verban,Lowrey,Cavarretta,Pafko,Reich,Gustine,Novotney,Smalley,pitcher
41,Verban,Lowrey,Cavarretta,Pafko,Reich,Gustine,Novotney,Smalley,pitcher
42,Verban,Walker,Cavarretta,Edwards,Pafko,Walker,Mauch,Smalley,pitcher
43,Verban,Walker,Cavarretta,Edwards,Pafko,Walker,Mauch,Smalley,pitcher
44,Verban,Reich,Cavarretta,Pafko,Edwards,Novotney,Mauch,Smalley,pitcher
45,Walker,Verban,Cavarretta,Edwards,Pafko,Walker,Gustine,Smalley,pitcher
46,Walker,Verban,Cavarretta,Edwards,Pafko,Walker,Gustine,Smalley,pitcher
47,Verban,Lowrey,Cavarretta,Pafko,Reich,Gustine,Novotney,Ramazzotti,pitcher
48,Walker,Verban,Cavarretta,Edwards,Pafko,Walker,Gustine,Ramazzotti,pitcher
49,Walker,Verban,Cavarretta,Reich,Pafko,Walker,Gustine,Ramazzotti,pitcher
50,Verban,Lowrey,Cavarretta,Reich,Pafko,Gustine,Novotney,Ramazzotti,pitcher
