number,one,two,three,four,five,six,seven,eight,nine
1,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
2,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
3,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
4,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
5,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
6,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
7,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
8,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
9,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
10,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
11,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
12,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
13,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
14,Galan,Herman,Klein,Hartnett,Demaree,Grimm,Hack,Jurges,pitcher
15,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
16,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,English,pitcher
17,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
18,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
19,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
20,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
21,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
22,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
23,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
24,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
25,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
26,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
27,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
28,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
29,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,English,pitcher
30,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,English,pitcher
31,Hack,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,English,pitcher
32,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,English,pitcher
33,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,English,pitcher
34,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Lillard,pitcher
35,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Lillard,pitcher
36,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,English,pitcher
37,Hack,Herman,Galan,O'Dea,Demaree,Allen,Grimm,Lillard,pitcher
38,Hack,Herman,Galan,O'Dea,Demaree,Allen,Grimm,Jurges,pitcher
39,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Jurges,pitcher
40,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Jurges,pitcher
41,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Jurges,pitcher
42,Hack,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,English,pitcher
43,Hack,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,English,pitcher
44,Lillard,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,English,pitcher
45,English,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,Lillard,pitcher
46,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
47,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
48,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
49,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
50,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
51,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
52,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
53,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
54,Hack,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,English,pitcher
55,Hack,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,English,pitcher
56,English,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,Jurges,pitcher
57,English,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,Jurges,pitcher
58,English,Herman,Galan,O'Dea,Demaree,Allen,Cavarretta,Jurges,pitcher
59,Hack,Herman,Galan,Hartnett,Demaree,Allen,Cavarretta,Jurges,pitcher
60,Hack,Herman,Galan,Hartnett,Demaree,Allen,Grimm,Jurges,pitcher
61,Hack,Herman,Galan,Hartnett,Demaree,Gill,Grimm,Jurges,pitcher
62,Hack,Herman,Galan,Hartnett,Demaree,Gill,Grimm,Jurges,pitcher
63,Hack,Herman,Galan,Hartnett,Demaree,Gill,Grimm,Jurges,pitcher
64,Hack,Herman,Galan,Hartnett,Demaree,Stainback,Cavarretta,Jurges,pitcher
65,Hack,Herman,Galan,O'Dea,Demaree,Gill,Cavarretta,Jurges,pitcher
66,Hack,Herman,Galan,O'Dea,Demaree,Gill,Cavarretta,Jurges,pitcher
67,Hack,Herman,Galan,Hartnett,Demaree,Stainback,Grimm,Jurges,pitcher
68,Hack,Herman,Galan,Hartnett,Demaree,Gill,Grimm,Jurges,pitcher
69,Hack,Herman,Galan,O'Dea,Demaree,Gill,Grimm,Jurges,pitcher
70,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,Jurges,pitcher
71,Hack,Herman,Galan,O'Dea,Demaree,Gill,Cavarretta,Jurges,pitcher
72,Hack,Herman,Galan,Hartnett,Demaree,Stainback,Cavarretta,Jurges,pitcher
73,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,Jurges,pitcher
74,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,Jurges,pitcher
75,Hack,Herman,Galan,Hartnett,Demaree,Gill,Cavarretta,Jurges,pitcher
76,Hack,Herman,Galan,O'Dea,Demaree,Gill,Cavarretta,Jurges,pitcher
77,Hack,Herman,Galan,Hartnett,Demaree,Stainback,Cavarretta,Jurges,pitcher
78,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
79,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
80,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
81,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
82,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
83,Hack,Herman,Galan,Hartnett,Demaree,Stainback,Cavarretta,Jurges,pitcher
84,Hack,Herman,Galan,O'Dea,Demaree,Stainback,Cavarretta,Jurges,pitcher
85,Galan,English,Allen,Hartnett,Demaree,Hack,Jurges,Cavarretta,pitcher
86,Galan,Herman,Allen,Hartnett,Demaree,Hack,Jurges,Cavarretta,pitcher
87,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Cavarretta,pitcher
88,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
89,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
90,Galan,Allen,Herman,O'Dea,Demaree,Hack,Jurges,Grimm,pitcher
91,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
92,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
93,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
94,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
95,Hack,Allen,Herman,Hartnett,Demaree,Gill,Jurges,Grimm,pitcher
96,Hack,Allen,Herman,Hartnett,Demaree,Grimm,Jurges,Stainback,pitcher
97,Hack,Allen,Herman,O'Dea,Demaree,Grimm,Jurges,Stainback,pitcher
98,Galan,Allen,Herman,Hartnett,Demaree,Hack,Jurges,Grimm,pitcher
99,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
100,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
101,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
102,Allen,Hack,Herman,Demaree,Jurges,Galan,Stephenson,Cavarretta,pitcher
103,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
104,Allen,Hack,Herman,Demaree,Jurges,Galan,Stephenson,Cavarretta,pitcher
105,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
106,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
107,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
108,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
109,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
110,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
111,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
112,Allen,Hack,Herman,Demaree,Hartnett,Galan,Jurges,Cavarretta,pitcher
113,Allen,Hack,Herman,Demaree,O'Dea,Galan,Jurges,Cavarretta,pitcher
114,Allen,Hack,Herman,Demaree,Hartnett,Galan,Cavarretta,Jurges,pitcher
115,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
116,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
117,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
118,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
119,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
120,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
121,Allen,English,Herman,Demaree,Hack,Galan,O'Dea,Jurges,pitcher
122,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
123,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
124,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
125,Allen,English,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
126,Allen,Cavarretta,Herman,Demaree,Hack,Galan,Hartnett,Jurges,pitcher
