number,one,two,three,four,five,six,seven,eight,nine
1,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
2,Johnson,Blauser,Grace,Sosa,Orie,Rodriguez,Servais,Morandini,pitcher
3,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Houston,pitcher
4,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
5,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Houston,pitcher
6,Hernandez,Blauser,Grace,Sosa,Orie,Rodriguez,Servais,Morandini,pitcher
7,Johnson,Alexander,Grace,Sosa,Orie,Blauser,Rodriguez,Servais,pitcher
8,Hernandez,Blauser,Grace,Sosa,Orie,Mieske,Servais,Morandini,pitcher
9,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Houston,pitcher
10,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
11,Hernandez,Blauser,Grace,Sosa,Orie,Rodriguez,Servais,Morandini,pitcher
12,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
13,Alexander,Blauser,Grace,Sosa,Orie,Rodriguez,Hernandez,Servais,pitcher
14,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
15,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Martinez,pitcher
16,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
17,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Houston,Servais,pitcher
18,Brown,Morandini,Sosa,Grace,Rodriguez,Orie,Servais,Alexander,pitcher
19,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Houston,pitcher
20,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
21,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
22,Johnson,Morandini,Sosa,Grace,Rodriguez,Orie,Alexander,Servais,pitcher
23,Johnson,Morandini,Sosa,Grace,Brown,Blauser,Houston,Hernandez,pitcher
24,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
25,Johnson,Morandini,Sosa,Grace,Rodriguez,Blauser,Houston,Orie,pitcher
26,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Houston,Orie,pitcher
27,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Orie,Servais,pitcher
28,Brown,Morandini,Sosa,Grace,Rodriguez,Blauser,Houston,Orie,pitcher
