number,one,two,three,four,five,six,seven,eight,nine
61,Ashburn,Zimmer,Williams,Banks,Altman,Santo,Rodgers,Taylor,pitcher
62,Ashburn,Zimmer,Santo,Banks,Altman,Rodgers,Williams,Bertell,pitcher
63,Heist,Williams,Santo,Banks,Altman,Rodgers,Bertell,Kindall,pitcher
64,Heist,Williams,Santo,Altman,Rodgers,Bouchee,Bertell,Kindall,pitcher
65,Heist,Williams,Santo,Altman,Rodgers,Bouchee,Taylor,Kindall,pitcher
66,Heist,Zimmer,Santo,Altman,Williams,Rodgers,Bouchee,Thacker,pitcher
67,Heist,Zimmer,Santo,Altman,Williams,Bouchee,Taylor,Kindall,pitcher
68,Heist,Zimmer,Santo,Altman,Williams,Bouchee,Taylor,Kindall,pitcher
69,Heist,Zimmer,Santo,Altman,Williams,Bouchee,Kindall,Thacker,pitcher
70,Heist,Zimmer,Santo,Altman,Williams,Bouchee,Taylor,Kindall,pitcher
71,Heist,Zimmer,Santo,Altman,Williams,Bouchee,Taylor,Kindall,pitcher
72,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
73,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
74,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
75,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
76,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
77,Heist,Kindall,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
78,Heist,Kindall,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
79,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
80,Heist,Kindall,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
81,Heist,Kindall,Banks,Altman,Williams,Santo,Bouchee,Thacker,pitcher
82,Heist,Kindall,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
83,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
84,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
85,Heist,Zimmer,Santo,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
86,Heist,Zimmer,Santo,Altman,Williams,Kindall,Bertell,Bouchee,pitcher
87,Ashburn,Zimmer,Santo,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
88,Heist,Zimmer,Santo,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
89,Ashburn,Zimmer,Santo,Altman,Williams,Bertell,Kindall,Bouchee,pitcher
90,Heist,Zimmer,Santo,Altman,Williams,Bertell,Kindall,Bouchee,pitcher
91,Heist,Zimmer,Williams,Altman,Santo,Taylor,Bouchee,Kindall,pitcher
92,Heist,Zimmer,Williams,Altman,Santo,Rodgers,Kindall,Thacker,pitcher
93,Ashburn,Zimmer,Williams,Altman,Santo,Taylor,Kindall,Bouchee,pitcher
94,Heist,Zimmer,Williams,Altman,Santo,Bertell,Kindall,Bouchee,pitcher
95,Heist,Zimmer,Williams,Altman,Santo,Bertell,Kindall,Bouchee,pitcher
96,Heist,Zimmer,Banks,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
97,Heist,Zimmer,Banks,Altman,Williams,Bertell,Kindall,Bouchee,pitcher
98,Heist,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
99,Heist,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
100,Heist,Zimmer,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
101,Heist,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
102,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Bertell,Bouchee,pitcher
103,Heist,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
104,Heist,Kindall,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
105,Ashburn,Will,Banks,Altman,Williams,Santo,Kindall,Bertell,pitcher
106,Drake,Kindall,Heist,Banks,Williams,Santo,Rodgers,Bertell,pitcher
107,Ashburn,Kindall,Will,Banks,Williams,Santo,Taylor,Bouchee,pitcher
108,Heist,Kindall,Will,Banks,Williams,Santo,Rodgers,Bertell,pitcher
109,Heist,Zimmer,Santo,Altman,Williams,Rodgers,Kindall,Bertell,pitcher
110,Heist,Zimmer,Santo,Altman,Williams,Rodgers,Kindall,Bertell,pitcher
111,Heist,Zimmer,Banks,Altman,Williams,Kindall,Bertell,Bouchee,pitcher
112,Heist,Zimmer,Banks,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
113,Heist,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
114,Heist,Kindall,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
115,Heist,Kindall,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
116,Ashburn,Kindall,Rodgers,Altman,Williams,Santo,Zimmer,Taylor,pitcher
117,Heist,Kindall,Banks,Altman,Williams,Santo,Rodgers,Taylor,pitcher
118,Heist,Kindall,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
119,Ashburn,Kindall,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
120,Ashburn,Santo,Banks,Altman,Williams,Taylor,Kindall,Bouchee,pitcher
121,Heist,Bertell,Banks,Altman,Williams,Santo,Rodgers,Kindall,pitcher
122,Heist,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Taylor,pitcher
123,Heist,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
124,Heist,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
125,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
126,Ashburn,Zimmer,Rodgers,Altman,Williams,Santo,Bertell,Kindall,pitcher
127,Heist,Zimmer,Rodgers,Altman,Williams,Santo,Bertell,Kindall,pitcher
128,Heist,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Bertell,pitcher
129,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
130,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Barragan,pitcher
131,Ashburn,Rodgers,Banks,Altman,Williams,Santo,Barragan,Roach,pitcher
132,Ashburn,Rodgers,Banks,Altman,Williams,Santo,Taylor,Roach,pitcher
133,Ashburn,Rodgers,Banks,Altman,Williams,Santo,Zimmer,Barragan,pitcher
134,Ashburn,Rodgers,Banks,Altman,Williams,Santo,Taylor,Roach,pitcher
135,Ashburn,Rodgers,Banks,Altman,Williams,Santo,Taylor,Roach,pitcher
136,Ashburn,Kindall,Banks,Altman,Williams,Santo,Barragan,Bouchee,pitcher
137,Ashburn,Kindall,Banks,Altman,Williams,Santo,Barragan,Morhardt,pitcher
138,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Morhardt,pitcher
139,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Morhardt,pitcher
140,Brock,Hubbs,Banks,Altman,Williams,Santo,Bouchee,Barragan,pitcher
141,Heist,Zimmer,Williams,Banks,Santo,Altman,Rodgers,Bertell,pitcher
142,Brock,Zimmer,Williams,Banks,Altman,Santo,Taylor,Bouchee,pitcher
143,Ashburn,Zimmer,Williams,Banks,Santo,Altman,Rodgers,Bertell,pitcher
144,Brock,Hubbs,Williams,Banks,Altman,Santo,Taylor,Bouchee,pitcher
145,Ashburn,Zimmer,Williams,Banks,Santo,Altman,Rodgers,Barragan,pitcher
146,Ashburn,Zimmer,Williams,Banks,Santo,Altman,Rodgers,Bertell,pitcher
147,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
148,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
149,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Rodgers,Barragan,pitcher
150,Murphy,Zimmer,Banks,Altman,Williams,Santo,Taylor,Morhardt,pitcher
151,Ashburn,Zimmer,Williams,Banks,Santo,Altman,Rodgers,Barragan,pitcher
152,Hubbs,Rodgers,Williams,Banks,Santo,Altman,Mathews,Bertell,pitcher
153,Ashburn,Zimmer,Banks,Altman,Williams,Santo,Taylor,Bouchee,pitcher
154,Hubbs,Murphy,Banks,Altman,Williams,Santo,Taylor,Morhardt,pitcher
155,Hubbs,Murphy,Banks,Altman,Williams,Santo,Taylor,Morhardt,pitcher
156,Hubbs,Murphy,Williams,Banks,Santo,Mathews,Bertell,Morhardt,pitcher
