year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1963,aaronha01,Hank Aaron,29,MLN,NL,161,714,631,121,201,29,4,44,130,31,5,78,94,.319,.391,.586,.977,179,370,11,0,0,5,18,*9
1963,aaronto01,Tommie Aaron,23,MLN,NL,72,150,135,6,27,6,1,1,15,0,3,11,27,.200,.257,.281,.538,56,38,7,0,3,2,1,37/458
1963,abernte02,Ted Abernathy,30,CLE,AL,43,7,5,1,2,1,0,0,0,0,0,1,2,.400,.500,.600,1.100,209,3,0,0,1,0,0,1
1963,acklefr01,Fritz Ackley,26,CHW,AL,2,5,5,0,1,0,0,0,0,0,0,0,4,.200,.200,.200,.400,14,1,0,0,0,0,0,/1
1963,adairje01,Jerry Adair,26,BAL,AL,109,401,382,34,87,21,3,6,30,3,3,9,51,.228,.246,.346,.592,67,132,17,2,3,5,2,4
1963,adcocjo01,Joe Adcock,35,CLE,AL,97,317,283,28,71,7,1,13,49,1,2,30,53,.251,.320,.420,.740,107,119,7,0,1,3,4,3
1963,adlesda01,Dave Adlesh,19,HOU,NL,6,8,8,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,1,0,0,0,0,/2
1963,ageeto01,Tommie Agee,20,CLE,AL,13,29,27,3,4,1,0,1,3,0,0,2,9,.148,.207,.296,.503,40,8,1,0,0,0,0,/978
1963,aguirha01,Hank Aguirre,32,DET,AL,38,81,76,5,10,3,0,0,6,1,0,3,48,.132,.165,.171,.336,-7,13,0,0,2,0,0,1
1963,allenbe01,Bernie Allen,24,MIN,AL,139,466,421,52,101,20,1,9,43,0,0,38,52,.240,.302,.356,.659,83,150,6,1,3,3,8,*4
1963,allenbo04,Bob Allen,25,CLE,AL,43,5,5,0,1,0,0,0,0,0,0,0,4,.200,.200,.200,.400,13,1,0,0,0,0,0,1
1963,allendi01,Dick Allen,21,PHI,NL,10,25,24,6,7,2,1,0,2,0,0,0,5,.292,.280,.458,.738,110,11,2,0,0,1,0,/75
