number,one,two,three,four,five,six,seven,eight,nine
115,Will,Ashburn,Banks,Thomas,Santo,Heist,Zimmer,Thacker,pitcher
116,Will,Ashburn,Banks,Altman,Thomas,Santo,Zimmer,Tappe,pitcher
117,Will,Ashburn,Banks,Altman,Santo,Thomas,Zimmer,Thacker,pitcher
118,Will,Ashburn,Banks,Thomas,Santo,Heist,Zimmer,Thacker,pitcher
119,Ashburn,Will,Banks,Altman,Santo,Thomas,Zimmer,Thacker,pitcher
120,Ashburn,Heist,Santo,Banks,Thomas,Will,Zimmer,Thacker,pitcher
121,Ashburn,Will,Santo,Banks,Altman,Bouchee,Zimmer,Thacker,pitcher
122,Ashburn,Will,Banks,Altman,Santo,Bouchee,Zimmer,Thacker,pitcher
123,Ashburn,Will,Banks,Altman,Santo,Thomas,Zimmer,Tappe,pitcher
124,Ashburn,Heist,Banks,Thomas,Santo,Will,Zimmer,Thacker,pitcher
125,Ashburn,Will,Banks,Altman,Santo,Thomas,Zimmer,Thacker,pitcher
126,Ashburn,Will,Banks,Altman,Santo,Thomas,Zimmer,Tappe,pitcher
127,Ashburn,Will,Banks,Altman,Santo,Thomas,Zimmer,Thacker,pitcher
128,Ashburn,Will,Banks,Altman,Bouchee,Santo,Zimmer,Thacker,pitcher
129,Ashburn,Will,Banks,Altman,Bouchee,Santo,Zimmer,Thacker,pitcher
130,Ashburn,Heist,Banks,Thomas,Santo,Will,Zimmer,Tappe,pitcher
131,Ashburn,Heist,Banks,Thomas,Santo,Will,Zimmer,Thacker,pitcher
132,Ashburn,Heist,Banks,Santo,Thomas,Will,Zimmer,Thacker,pitcher
133,Ashburn,Will,Banks,Santo,Thomas,Heist,Zimmer,Thacker,pitcher
134,Ashburn,Will,Santo,Banks,Taylor,Thomas,Heist,Zimmer,pitcher
135,Ashburn,Zimmer,Santo,Banks,Thomas,Heist,Will,Thacker,pitcher
136,Ashburn,Will,Santo,Banks,Bouchee,Heist,Zimmer,Thacker,pitcher
137,Ashburn,Murphy,Banks,Altman,Taylor,Santo,Thomas,Zimmer,pitcher
138,Ashburn,Murphy,Santo,Banks,Taylor,Thomas,Will,Zimmer,pitcher
139,Zimmer,Murphy,Santo,Banks,Bouchee,Thomas,Will,Tappe,pitcher
140,Ashburn,Zimmer,Santo,Banks,Taylor,Bouchee,Will,Murphy,pitcher
141,Will,Zimmer,Santo,Banks,Thomas,Heist,Altman,Tappe,pitcher
142,Ashburn,Zimmer,Santo,Banks,Thomas,Heist,Altman,Tappe,pitcher
143,Ashburn,Zimmer,Santo,Banks,Taylor,Altman,Bouchee,Murphy,pitcher
144,Ashburn,Zimmer,Thomas,Banks,Heist,Drake,Mathews,Taylor,pitcher
145,Ashburn,Zimmer,Williams,Banks,Santo,Will,Altman,Taylor,pitcher
146,Ashburn,Zimmer,Williams,Banks,Santo,Altman,Will,Taylor,pitcher
147,Mathews,Zimmer,Williams,Banks,Santo,Thomas,Heist,Bertell,pitcher
148,Murphy,Zimmer,Williams,Banks,Santo,Altman,Taylor,Johnson,pitcher
149,Johnson,Drake,Williams,Banks,Santo,Thomas,Bertell,McKnight,pitcher
150,Ashburn,Zimmer,Williams,Banks,Altman,Santo,Will,Taylor,pitcher
151,Ashburn,Zimmer,Williams,Banks,Altman,Santo,Will,Taylor,pitcher
152,Johnson,Zimmer,Williams,Banks,Santo,Thomas,Heist,Bertell,pitcher
153,Ashburn,Murphy,Williams,Banks,Altman,Santo,Taylor,Drake,pitcher
154,Ashburn,Zimmer,Williams,Banks,Thomas,Santo,Will,Taylor,pitcher
155,Ashburn,Zimmer,Williams,Banks,Altman,Santo,Bertell,Murphy,pitcher
156,Johnson,Murphy,Williams,Banks,Bouchee,Santo,Kindall,Thacker,pitcher
