year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1918,acostme01,Merito Acosta,22,TOT,AL,52,200,171,23,51,3,3,0,14,4,,18,11,.298,.365,.351,.716,116,60,,0,10,,,98/7
1918,acostme01,Merito Acosta,22,WSH,AL,3,2,2,0,0,0,0,0,0,0,,0,1,.000,.000,.000,.000,-100,0,,0,0,,,
1918,acostme01,Merito Acosta,22,PHA,AL,49,198,169,23,51,3,3,0,14,4,,18,10,.302,.369,.355,.724,118,60,,0,10,,,98/7
1918,adamsba01,Babe Adams,36,PIT,NL,3,9,9,0,3,0,1,0,0,0,,0,3,.333,.333,.556,.889,165,5,,0,0,,,/1
1918,adamsbe01,Bert Adams,27,PHI,NL,84,247,227,10,40,4,0,0,12,5,,10,26,.176,.214,.194,.408,21,44,,1,9,,,2
1918,adamswi01,Willie Adams,27,PHA,AL,32,60,57,3,8,1,0,0,2,0,,2,16,.140,.169,.158,.327,-1,9,,0,1,,,1
1918,agnewsa01,Sam Agnew,31,BOS,AL,72,221,199,11,33,8,0,0,6,0,,11,26,.166,.221,.206,.427,29,41,,3,6,,,2
1918,ainsmed01,Eddie Ainsmith,28,WSH,AL,96,330,292,22,62,10,9,0,20,6,,29,44,.212,.283,.308,.592,80,90,,0,9,,,2
1918,aldrivi01,Vic Aldridge,24,CHC,NL,3,4,3,1,1,1,0,0,1,0,,0,0,.333,.333,.667,1.000,200,2,,0,1,,,/1
1918,alexape01,Pete Alexander,31,CHC,NL,3,10,10,1,1,0,0,0,0,0,,0,2,.100,.100,.100,.200,-39,1,,0,0,,,/1
1918,allenni01,Nick Allen,29,CIN,NL,37,101,96,6,25,2,2,0,5,0,,4,7,.260,.297,.323,.620,90,31,,1,0,,,2
1918,altroni01,Nick Altrock,41,WSH,AL,5,9,8,1,1,0,0,1,1,0,,0,0,.125,.125,.500,.625,90,4,,0,1,,,/13
1918,amesre01,Red Ames,35,STL,NL,27,73,64,1,10,1,0,0,4,1,,7,14,.156,.239,.172,.411,28,11,,0,4,,,1
1918,anderfr01,Fred Anderson,32,NYG,NL,18,22,19,2,0,0,0,0,0,0,,0,6,.000,.000,.000,.000,-100,0,,0,3,,,1
1918,anderge01,George Anderson,28,STL,NL,35,154,132,20,39,4,5,0,6,0,,15,7,.295,.380,.402,.782,142,53,,3,4,,,9
1918,archeji01,Jimmy Archer,35,TOT,NL,42,113,106,10,22,2,3,0,5,0,,3,14,.208,.243,.283,.526,59,30,,2,2,,,2/3
1918,archeji01,Jimmy Archer,35,PIT,NL,24,63,58,4,9,1,2,0,3,0,,1,6,.155,.197,.241,.438,31,14,,2,2,,,2/3
1918,archeji01,Jimmy Archer,35,BRO,NL,9,23,22,3,6,0,1,0,0,0,,1,5,.273,.304,.364,.668,105,8,,0,0,,,/2
1918,archeji01,Jimmy Archer,35,CIN,NL,9,27,26,3,7,1,0,0,2,0,,1,3,.269,.296,.308,.604,85,8,,0,0,,,/23
1918,austiji01,Jimmy Austin,38,SLB,AL,110,441,367,42,97,14,4,0,20,18,,53,32,.264,.359,.324,.683,109,119,,1,21,,,65
1918,ayersdo01,Doc Ayers,27,WSH,AL,40,74,66,4,10,3,0,0,4,0,,3,10,.152,.188,.197,.385,17,13,,0,5,,,1
1918,baderlo01,King Bader,30,BOS,AL,5,9,9,0,1,0,0,0,0,0,,0,3,.111,.111,.111,.222,-33,1,,0,0,,,/1
1918,bagbyji01,Jim Bagby,28,CLE,AL,47,108,99,5,21,3,0,0,8,1,,6,9,.212,.257,.242,.500,45,24,,0,3,,,1
1918,bailebi01,Bill Bailey,30,DET,AL,8,13,13,0,1,1,0,0,0,0,,0,4,.077,.077,.154,.231,-29,2,,0,0,,,/1
1918,bailefr01,Fred Bailey,22,BSN,NL,4,4,4,1,1,0,0,0,0,0,,0,1,.250,.250,.250,.500,56,1,,0,0,,,
1918,bairddo01,Doug Baird,26,STL,NL,82,355,316,41,78,12,8,2,25,25,,25,42,.247,.304,.354,.659,104,112,,1,12,,,5/96
1918,bakerfr01,Home Run Baker,32,NYY,AL,126,558,504,65,154,24,5,6,62,8,,38,13,.306,.357,.409,.765,129,206,,2,12,,,*5
1918,bancrda01,Dave Bancroft,27,PHI,NL,125,566,499,69,132,19,4,0,26,11,,54,36,.265,.338,.319,.656,95,159,,1,7,,,*6
1918,barbawa01,Walter Barbare,26,BOS,AL,13,33,29,2,5,3,0,0,2,1,,0,1,.172,.172,.276,.448,36,8,,0,4,,,5/6
1918,barbetu01,Turner Barber,24,CHC,NL,55,136,123,11,29,3,2,0,10,3,,9,16,.236,.293,.293,.586,77,36,,1,2,,,89/73
1918,barneje01,Jesse Barnes,25,NYG,NL,9,21,18,1,4,0,0,0,3,0,,0,1,.222,.222,.222,.444,36,4,,0,3,,,/1
1918,bashaal01,Al Bashang,29,BRO,NL,2,5,5,0,1,0,0,0,0,0,,0,0,.200,.200,.200,.400,23,1,,0,0,,,/9
1918,bassdo01,Doc Bass,19,BSN,NL,2,1,1,1,1,0,0,0,0,1,,0,0,1.000,1.000,1.000,2.000,524,1,,0,0,,,
1918,bauerlo01,Lou Bauer,19,PHA,AL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1918,bealljo01,Johnny Beall,36,STL,NL,19,54,49,2,11,1,0,0,6,0,,3,6,.224,.269,.245,.514,60,12,,0,4,,,9
1918,beckzi01,Zinn Beck,32,NYY,AL,11,11,8,0,0,0,0,0,1,0,,0,1,.000,.000,.000,.000,-100,0,,0,3,,,/35
1918,morribu01,Bugs Bennett,26,SLB,AL,4,4,4,0,1,0,0,0,0,0,,0,0,.250,.250,.250,.500,53,1,,0,0,,,/1
1918,bentoru01,Rube Benton,28,NYG,NL,3,9,7,1,1,1,0,0,0,0,,2,1,.143,.333,.286,.619,90,2,,0,0,,,/1
1918,benzjo01,Joe Benz,32,CHW,AL,29,55,51,3,11,1,0,0,5,0,,0,14,.216,.216,.235,.451,35,12,,0,4,,,1
1918,bermabo01,Bob Berman,19,WSH,AL,2,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/2
1918,bernhwa01,Walter Bernhardt,25,NYY,AL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1918,beschbo01,Bob Bescher,34,CLE,AL,25,77,60,12,20,2,1,0,6,3,,17,5,.333,.487,.400,.887,157,24,,1,0,,,9/8
1918,betzebr01,Bruno Betzel,23,STL,NL,76,247,230,18,51,6,7,0,13,8,,12,16,.222,.260,.309,.569,76,71,,0,6,,,594/8
1918,bigbeca01,Carson Bigbee,23,PIT,NL,92,371,310,47,79,11,3,1,19,19,,42,10,.255,.344,.319,.663,99,99,,0,17,,,7/9
1918,billijo01,Josh Billings,26,CLE,AL,2,3,3,0,1,0,0,0,0,0,,0,0,.333,.333,.333,.667,93,1,,0,0,,,/2
1918,blackle01,Lena Blackburne,31,CIN,NL,125,472,435,34,99,8,10,1,45,6,,25,30,.228,.271,.299,.570,74,130,,1,11,,,*6
1918,blackfr01,Fred Blackwell,26,PIT,NL,8,17,13,1,2,0,0,0,4,0,,3,4,.154,.313,.154,.466,41,2,,0,1,,,/2
1918,bluhmre01,Red Bluhm,24,BOS,AL,1,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,
1918,bodiepi01,Ping Bodie,30,NYY,AL,91,371,324,36,83,12,6,3,46,6,,27,24,.256,.319,.358,.677,102,116,,3,17,,,7/8
1918,bolanbe01,Bernie Boland,26,DET,AL,29,75,69,9,12,3,0,0,4,0,,6,17,.174,.240,.217,.457,41,15,,0,0,,,1
1918,boonelu01,Luke Boone,28,PIT,NL,27,101,91,7,18,3,0,0,3,1,,8,6,.198,.263,.231,.493,48,21,,0,6,,,6/4
1918,brennad01,Ad Brennan,30,TOT,AL,3,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1918,brennad01,Ad Brennan,30,WSH,AL,2,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1918,brennad01,Ad Brennan,30,CLE,AL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1918,bressru01,Rube Bressler,23,CIN,NL,23,68,62,10,17,5,0,0,6,0,,5,4,.274,.328,.355,.683,109,22,,0,1,,,1/79
1918,brockjo01,John Brock,21,STL,NL,27,57,52,9,11,2,0,0,4,5,,3,10,.212,.255,.250,.505,57,13,,0,2,,,2/9
1918,bronkhe01,Herman Bronkie,33,STL,NL,18,75,68,7,15,3,0,1,7,0,,2,4,.221,.243,.309,.552,71,21,,0,4,,,5
1918,brottto01,Tony Brottem,27,STL,NL,2,5,4,0,0,0,0,0,0,0,,1,0,.000,.200,.000,.200,-36,0,,0,0,,,/3
1918,buckega01,Garland Buckeye,20,WSH,AL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1918,burnsed01,Ed Burns,30,PHI,NL,68,210,184,10,38,1,1,0,9,1,,20,9,.207,.288,.223,.511,52,41,,1,6,,,2
1918,burnsge01,George Burns,28,NYG,NL,119,522,465,80,135,22,6,4,51,40,,43,37,.290,.354,.389,.743,127,181,,3,11,,,*78
1918,burnsge02,George Burns,25,PHA,AL,130,544,505,61,178,22,9,6,70,8,,23,25,.352,.390,.467,.857,158,236,,8,8,,,*3/79
1918,bushjo01,Bullet Joe Bush,25,BOS,AL,36,105,98,8,27,3,2,0,14,0,,6,11,.276,.317,.347,.664,101,34,,0,1,,,1
1918,bushdo01,Donie Bush,30,DET,AL,128,594,500,74,117,10,3,0,26,9,,79,31,.234,.340,.266,.606,86,133,,1,13,,,*6
1918,cadorle01,Leon Cadore,26,BRO,NL,2,5,4,0,0,0,0,0,0,0,,1,2,.000,.200,.000,.200,-37,0,,0,0,,,/1
1918,caldwra02,Ray Caldwell,30,NYY,AL,65,169,151,14,44,10,0,1,18,2,,13,23,.291,.352,.377,.729,118,57,,1,4,,,18/97
1918,canavhu01,Hugh Canavan,21,BSN,NL,16,24,21,2,2,1,0,0,1,0,,3,4,.095,.208,.143,.351,10,3,,0,0,,,1/7
1918,careyma01,Max Carey,28,PIT,NL,126,549,468,70,128,14,6,3,48,58,,62,25,.274,.363,.348,.712,114,163,,4,15,,,*8
1918,carlsha01,Hal Carlson,26,PIT,NL,3,5,5,0,1,0,0,0,0,0,,0,1,.200,.200,.200,.400,20,1,,0,0,,,/1
1918,cartepa01,Paul Carter,24,CHC,NL,21,25,25,2,6,0,0,0,2,0,,0,3,.240,.240,.240,.480,45,6,,0,0,,,1
1918,caseyjo01,Joe Casey,30,WSH,AL,9,19,17,3,4,0,0,0,2,0,,2,2,.235,.316,.235,.551,67,4,,0,0,,,/2
1918,catonho01,Howdy Caton,23,PIT,NL,80,344,303,37,71,5,7,0,17,12,,32,16,.234,.312,.297,.609,83,90,,2,8,,,6
1918,causere01,Red Causey,24,NYG,NL,29,49,48,1,6,0,0,0,1,0,,0,18,.125,.125,.125,.250,-23,6,,0,1,,,1
1918,chadbch01,Chet Chadbourne,33,BSN,NL,27,119,104,9,27,2,1,0,6,5,,5,5,.260,.300,.298,.598,86,31,,1,9,,,8
1918,chapmra01,Ray Chapman,27,CLE,AL,128,571,446,84,119,19,8,1,32,35,,84,46,.267,.390,.352,.742,115,157,,6,35,,,*6/
1918,chaseha01,Hal Chase,35,CIN,NL,74,281,259,30,78,12,6,2,38,5,,13,15,.301,.339,.417,.756,131,108,,2,7,,,3/79
1918,chenela01,Larry Cheney,32,BRO,NL,33,72,66,7,16,2,1,0,5,0,,3,16,.242,.275,.303,.578,78,20,,0,3,,,1/3
1918,cicoted01,Eddie Cicotte,34,CHW,AL,38,99,86,6,14,5,1,0,4,0,,12,12,.163,.265,.244,.509,53,21,,0,1,,,1
1918,clarkto01,Tommy Clarke,30,CHC,NL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/2
1918,cobbjo01,Joe Cobb,23,DET,AL,1,1,0,0,0,0,0,0,0,0,,1,0,,1.000,,,,0,,0,0,,,
1918,cobbty01,Ty Cobb,31,DET,AL,111,474,421,81,161,19,14,3,62,34,,41,21,.382,.440,.515,.955,194,217,,2,9,,,83/1459
