number,one,two,three,four,five,six,seven,eight,nine
1,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
2,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
3,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
4,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
5,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Bresnahan,pitcher
6,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
7,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
8,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
9,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
10,Leach,Good,Sweeney,Corriden,Schulte,Saier,Johnston,Archer,pitcher
11,Leach,Good,Sweeney,Corriden,Schulte,Saier,Johnston,Archer,pitcher
12,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
13,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Archer,pitcher
14,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Bresnahan,pitcher
15,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Johnston,Bresnahan,pitcher
16,Leach,Good,Sweeney,Zimmerman,Schulte,Saier,Williams,Bresnahan,pitcher
17,Leach,Good,Williams,Zimmerman,Saier,Sweeney,Keating,Bresnahan,pitcher
18,Leach,Good,Williams,Zimmerman,Mollwitz,Sweeney,Keating,Bresnahan,pitcher
19,Leach,Good,Williams,Zimmerman,Mollwitz,Sweeney,Keating,Archer,pitcher
20,Leach,Good,Johnston,Zimmerman,Mollwitz,Sweeney,Keating,Archer,pitcher
21,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Archer,pitcher
22,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Archer,pitcher
23,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Archer,pitcher
24,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
25,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
26,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
27,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
28,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
29,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
30,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
31,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
32,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
33,Leach,Good,Saier,Zimmerman,Williams,Sweeney,Corriden,Bresnahan,pitcher
34,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
35,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
36,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
37,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
38,Leach,Good,Saier,Phelan,Schulte,Sweeney,Corriden,Bresnahan,pitcher
39,Leach,Good,Saier,Phelan,Schulte,Sweeney,Corriden,Bresnahan,pitcher
40,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
41,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
42,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
43,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
44,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
45,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
46,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
47,Johnston,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Archer,pitcher
48,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Keating,Bresnahan,pitcher
49,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Keating,Bresnahan,pitcher
50,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Keating,Bresnahan,pitcher
51,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Keating,Bresnahan,pitcher
52,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Keating,Bresnahan,pitcher
53,Leach,Good,Saier,Phelan,Schulte,Sweeney,Corriden,Bresnahan,pitcher
54,Leach,Good,Saier,Phelan,Schulte,Sweeney,Corriden,Bresnahan,pitcher
55,Leach,Good,Saier,Phelan,Schulte,Sweeney,Corriden,Bresnahan,pitcher
56,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
57,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
58,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
59,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Needham,pitcher
60,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Phelan,Needham,pitcher
61,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Needham,pitcher
62,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Hargrave,pitcher
63,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
64,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
65,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
66,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
67,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
68,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
69,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
70,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
71,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
72,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
73,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
74,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
75,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
76,Leach,Good,Saier,Bresnahan,Schulte,Sweeney,Corriden,Keating,pitcher
77,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
78,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
79,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
80,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
81,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
82,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
83,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
84,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
85,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
86,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
87,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
88,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
89,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Hargrave,pitcher
90,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Hargrave,pitcher
91,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
92,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
93,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
94,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Corriden,Bresnahan,pitcher
95,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Corriden,Bresnahan,pitcher
96,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Corriden,Archer,pitcher
97,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Corriden,Archer,pitcher
98,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Derrick,Archer,pitcher
99,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Derrick,Archer,pitcher
100,Leach,Good,Knisely,Zimmerman,Saier,Sweeney,Derrick,Archer,pitcher
101,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Archer,pitcher
102,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Archer,pitcher
103,Leach,Good,Saier,Zimmerman,Knisely,Sweeney,Derrick,Archer,pitcher
104,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
105,Leach,Good,Saier,Corriden,Schulte,Sweeney,Derrick,Archer,pitcher
106,Leach,Good,Saier,Corriden,Schulte,Sweeney,Derrick,Archer,pitcher
107,Leach,Good,Saier,Knisely,Corriden,Sweeney,Derrick,Archer,pitcher
108,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
109,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
110,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Derrick,Bresnahan,pitcher
111,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
112,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
113,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
114,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
115,Leach,Good,Saier,Zimmerman,Schulte,Sweeney,Corriden,Bresnahan,pitcher
116,Leach,Good,Saier,Zimmerman,Schulte,Johnston,Corriden,Archer,pitcher
117,Leach,Good,Saier,Zimmerman,Schulte,Johnston,Corriden,Archer,pitcher
118,Leach,Good,Saier,Zimmerman,Schulte,Johnston,Corriden,Archer,pitcher
119,Leach,Good,Saier,Zimmerman,Schulte,Johnston,Corriden,Bresnahan,pitcher
120,Leach,Good,Saier,Zimmerman,Schulte,Bresnahan,Corriden,Archer,pitcher
121,Leach,Good,Saier,Zimmerman,Schulte,Bresnahan,Corriden,Archer,pitcher
122,Leach,Good,Saier,Zimmerman,Schulte,Bresnahan,Corriden,Archer,pitcher
123,Leach,Good,Saier,Zimmerman,Schulte,Bresnahan,Corriden,Archer,pitcher
