year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1964,abernte02,Ted Abernathy,31,CLE,AL,2,6,.250,4.33,53,0,27,0,0,11,72.2,66,40,35,5,46,5,57,2,0,1,321,84,3.91,1.541,8.2,0.6,5.7,7.1,1.24
1964,acklefr01,Fritz Ackley,27,CHW,AL,0,0,,8.53,3,2,1,0,0,0,6.1,10,6,6,2,4,0,6,0,0,0,33,43,6.71,2.211,14.2,2.8,5.7,8.5,1.50
1964,aguirha01,Hank Aguirre,33,DET,AL,5,10,.333,3.79,32,27,1,3,0,1,161.2,134,76,68,15,59,4,88,8,2,2,678,97,3.97,1.194,7.5,0.8,3.3,4.9,1.49
1964,akerja01,Jack Aker,23,KCA,AL,0,1,.000,8.82,9,0,1,0,0,0,16.1,17,18,16,6,10,1,7,6,0,0,80,45,9.46,1.653,9.4,3.3,5.5,3.9,0.70
1964,andercr01,Craig Anderson,25,NYM,NL,0,1,.000,5.54,4,1,1,0,0,0,13.0,21,9,8,0,3,0,5,0,0,0,61,66,2.53,1.846,14.5,0.0,2.1,3.5,1.67
1964,arrigge01,Gerry Arrigo,23,MIN,AL,7,4,.636,3.84,41,12,12,2,1,1,105.1,97,48,45,11,45,3,96,2,0,5,454,94,3.48,1.348,8.3,0.9,3.8,8.2,2.13
1964,bakenda01,Dave Bakenhaster,19,STL,NL,0,0,,6.00,2,0,2,0,0,0,3.0,9,6,2,1,1,0,0,0,0,0,20,72,7.94,3.333,27.0,3.0,3.0,0.0,0.00
1964,baldsja01,Jack Baldschun,27,PHI,NL,6,9,.400,3.12,71,0,51,0,0,21,118.1,111,50,41,8,40,7,96,3,0,9,507,112,2.95,1.276,8.4,0.6,3.0,7.3,2.40
1964,barbest01,Steve Barber,26,BAL,AL,9,13,.409,3.84,36,26,2,4,0,1,157.0,144,72,67,15,81,5,118,7,0,7,679,94,4.03,1.433,8.3,0.9,4.6,6.8,1.46
1964,baumafr01,Frank Baumann,30,CHW,AL,0,3,.000,6.19,22,0,6,0,0,1,32.0,40,22,22,4,16,8,19,0,0,0,147,56,4.54,1.750,11.3,1.1,4.5,5.3,1.19
1964,bautaed01,Ed Bauta,29,NYM,NL,0,2,.000,5.40,8,0,3,0,0,1,10.0,17,6,6,1,3,1,3,0,0,0,47,68,4.21,2.000,15.3,0.9,2.7,2.7,1.00
1964,bearnla01,Larry Bearnarth,22,NYM,NL,5,5,.500,4.15,44,1,20,0,0,3,78.0,79,38,36,6,38,1,31,2,0,3,343,86,4.35,1.500,9.1,0.7,4.4,3.6,0.82
1964,belinbo01,Bo Belinsky,27,LAA,AL,9,8,.529,2.86,23,22,0,4,1,0,135.1,120,45,43,8,49,5,91,6,1,10,559,116,3.25,1.249,8.0,0.5,3.3,6.1,1.86
1964,bellga01,Gary Bell,27,CLE,AL,8,6,.571,4.33,56,2,28,0,0,4,106.0,106,56,51,15,53,5,89,4,0,6,471,84,4.38,1.500,9.0,1.3,4.5,7.6,1.68
1964,benneda01,Dave Bennett,18,PHI,NL,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,0,0,1,0,0,1,5,56,0.61,2.000,18.0,0.0,0.0,9.0,
1964,bennede01,Dennis Bennett,24,PHI,NL,12,14,.462,3.68,41,32,4,7,2,2,208.0,222,92,85,23,58,8,125,5,0,6,881,94,3.75,1.346,9.6,1.0,2.5,5.4,2.16
1964,bertafr01,Frank Bertaina,20,BAL,AL,1,0,1.000,2.77,6,4,1,1,1,0,26.0,18,8,8,3,13,1,18,0,0,0,108,132,4.22,1.192,6.2,1.0,4.5,6.2,1.38
1964,blasiwa01,Wade Blasingame,20,MLN,NL,9,5,.643,4.24,28,13,5,3,1,2,116.2,113,58,55,15,51,2,70,0,0,6,494,84,4.39,1.406,8.7,1.2,3.9,5.4,1.37
1964,blassst01,Steve Blass,22,PIT,NL,5,8,.385,4.04,24,13,2,3,1,0,104.2,107,52,47,9,45,5,67,1,0,10,458,87,3.76,1.452,9.2,0.8,3.9,5.8,1.49
1964,bolinbo01,Bobby Bolin,25,SFG,NL,6,9,.400,3.25,38,23,4,5,3,1,174.2,143,71,63,16,77,3,146,10,1,5,743,109,3.62,1.260,7.4,0.8,4.0,7.5,1.90
1964,boozejo01,John Boozer,25,PHI,NL,3,4,.429,5.07,22,3,9,0,0,2,60.1,64,37,34,6,18,2,51,2,0,1,258,69,3.20,1.359,9.5,0.9,2.7,7.6,2.83
1964,borkfr01,Frank Bork,23,PIT,NL,2,2,.500,4.07,33,2,10,0,0,2,42.0,51,22,19,6,11,3,31,1,2,0,185,87,3.84,1.476,10.9,1.3,2.4,6.6,2.82
1964,bosweda01,Dave Boswell,19,MIN,AL,2,0,1.000,4.24,4,4,0,0,0,0,23.1,21,11,11,4,12,1,25,0,0,1,101,86,4.23,1.414,8.1,1.5,4.6,9.6,2.08
1964,bouldca01,Carl Bouldin,24,WSA,AL,0,3,.000,5.40,9,3,1,0,0,0,25.0,30,20,15,2,11,2,12,2,0,2,118,70,4.25,1.640,10.8,0.7,4.0,4.3,1.09
1964,boutoji01,Jim Bouton,25,NYY,AL,18,13,.581,3.02,38,37,1,11,4,0,271.1,227,100,91,32,60,4,125,6,0,5,1086,120,3.95,1.058,7.5,1.1,2.0,4.1,2.08
1964,bowsfte01,Ted Bowsfield,29,KCA,AL,4,7,.364,4.10,50,9,14,2,1,0,118.2,135,63,54,12,31,4,45,4,1,3,523,94,4.05,1.399,10.2,0.9,2.4,3.4,1.45
1964,bradedo01,Don Bradey,29,HOU,NL,0,2,.000,19.29,3,1,1,0,0,0,2.1,6,7,5,0,3,1,2,0,0,1,18,21,4.75,3.857,23.1,0.0,11.6,7.7,0.67
1964,braunjo01,John Braun,24,MLN,NL,0,0,,0.00,1,0,0,0,0,0,2.0,2,0,0,0,1,0,1,0,0,0,9,,3.11,1.500,9.0,0.0,4.5,4.5,1.00
1964,breweji01,Jim Brewer,26,LAD,NL,4,3,.571,3.00,34,5,11,1,1,1,93.0,79,33,31,5,25,5,63,0,0,3,374,108,2.76,1.118,7.6,0.5,2.4,6.1,2.52
1964,bridgma01,Marshall Bridges,33,WSA,AL,0,3,.000,5.70,17,0,7,0,0,2,30.0,37,22,19,3,17,2,16,0,1,0,141,66,4.54,1.800,11.1,0.9,5.1,4.8,0.94
1964,brogler01,Ernie Broglio,28,TOT,NL,7,12,.368,3.82,29,27,1,6,1,1,169.2,176,84,72,19,56,6,82,1,1,8,722,99,4.10,1.367,9.3,1.0,3.0,4.3,1.46
1964,brogler01,Ernie Broglio,28,STL,NL,3,5,.375,3.50,11,11,0,3,1,0,69.1,65,33,27,7,26,2,36,1,0,4,293,110,4.05,1.313,8.4,0.9,3.4,4.7,1.38
1964,brogler01,Ernie Broglio,28,CHC,NL,4,7,.364,4.04,18,16,1,3,0,1,100.1,111,51,45,12,30,4,46,0,1,4,429,92,4.14,1.405,10.0,1.1,2.7,4.1,1.53
1964,bronsji01,Jim Bronstad,28,WSA,AL,0,1,.000,5.14,4,0,1,0,0,0,7.0,10,4,4,0,2,0,9,0,0,0,31,77,0.89,1.714,12.9,0.0,2.6,11.6,4.50
1964,brownha01,Hal Brown,39,HOU,NL,3,15,.167,3.95,27,21,3,3,0,1,132.0,154,68,58,18,26,10,53,2,0,3,569,87,4.21,1.364,10.5,1.2,1.8,3.6,2.04
1964,brucebo01,Bob Bruce,31,HOU,NL,15,9,.625,2.76,35,29,2,9,4,0,202.1,191,70,62,8,33,4,135,3,1,4,830,125,2.32,1.107,8.5,0.4,1.5,6.0,4.09
1964,brunege01,George Brunet,29,LAA,AL,2,2,.500,3.61,10,7,2,0,0,0,42.1,38,17,17,2,25,1,36,0,0,1,188,92,3.29,1.488,8.1,0.4,5.3,7.7,1.44
1964,buhlbo01,Bob Buhl,35,CHC,NL,15,14,.517,3.83,36,35,1,11,3,0,227.2,208,103,97,22,68,4,107,5,0,9,943,97,3.88,1.212,8.2,0.9,2.7,4.2,1.57
1964,bunkewa01,Wally Bunker,19,BAL,AL,19,5,.792,2.69,29,29,0,12,1,0,214.0,161,72,64,17,62,5,96,3,0,3,850,134,3.65,1.042,6.8,0.7,2.6,4.0,1.55
1964,bunniji01,Jim Bunning,32,PHI,NL,19,8,.704,2.63,41,39,2,13,5,2,284.1,248,99,83,23,46,3,219,14,0,2,1145,132,2.75,1.034,7.8,0.7,1.5,6.9,4.76
1964,burdefr01,Freddie Burdette,27,CHC,NL,1,0,1.000,3.15,18,0,7,0,0,0,20.0,17,7,7,2,10,2,4,1,0,0,86,120,5.16,1.350,7.7,0.9,4.5,1.8,0.40
1964,burdele01,Lew Burdette,37,TOT,NL,10,9,.526,4.66,36,17,5,8,2,0,141.0,162,77,73,16,22,2,43,1,0,1,592,80,3.96,1.305,10.3,1.0,1.4,2.7,1.95
1964,burdele01,Lew Burdette,37,STL,NL,1,0,1.000,1.80,8,0,2,0,0,0,10.0,10,3,2,1,3,0,3,0,0,1,43,221,4.21,1.300,9.0,0.9,2.7,2.7,1.00
1964,burdele01,Lew Burdette,37,CHC,NL,9,9,.500,4.88,28,17,3,8,2,0,131.0,152,74,71,15,19,2,40,1,0,0,549,76,3.94,1.305,10.4,1.0,1.3,2.7,2.11
1964,butlece01,Cecil Butler,26,MLN,NL,0,0,,8.31,2,0,1,0,0,0,4.1,7,4,4,2,0,0,2,0,0,0,19,47,7.68,1.615,14.5,4.2,0.0,4.2,
1964,butteto01,Tom Butters,26,PIT,NL,2,2,.500,2.38,28,4,7,0,0,0,64.1,52,21,17,3,37,1,58,0,0,6,278,148,3.13,1.383,7.3,0.4,5.2,8.1,1.57
1964,buzhajo01,John Buzhardt,27,CHW,AL,10,8,.556,2.98,31,25,2,8,3,0,160.0,150,60,53,13,35,4,97,4,1,4,652,116,3.18,1.156,8.4,0.7,2.0,5.5,2.77
1964,cardwdo01,Don Cardwell,28,PIT,NL,1,2,.333,2.79,4,4,0,1,1,0,19.1,15,9,6,1,7,1,10,3,0,2,82,128,3.79,1.138,7.0,0.5,3.3,4.7,1.43
1964,carrocl02,Clay Carroll,23,MLN,NL,2,0,1.000,1.77,11,1,2,0,0,1,20.1,15,4,4,1,3,1,17,0,0,0,79,204,2.01,0.885,6.6,0.4,1.3,7.5,5.67
1964,chancde01,Dean Chance,23,LAA,AL,20,9,.690,1.65,46,35,7,15,11,4,278.1,194,56,51,7,86,9,207,2,0,9,1093,200,2.39,1.006,6.3,0.2,2.8,6.7,2.41
1964,chartpe01,Pete Charton,21,BOS,AL,0,2,.000,5.26,25,5,14,0,0,0,65.0,67,39,38,12,24,1,37,1,0,0,272,74,5.02,1.400,9.3,1.7,3.3,5.1,1.54
1964,cheneto01,Tom Cheney,29,WSA,AL,1,3,.250,3.70,15,6,4,1,0,1,48.2,45,26,20,10,13,1,25,0,0,2,199,102,5.05,1.192,8.3,1.8,2.4,4.6,1.92
1964,ciscoga01,Galen Cisco,28,NYM,NL,6,19,.240,3.62,36,25,5,5,2,0,191.2,182,85,77,17,54,4,78,6,0,5,787,98,3.88,1.231,8.5,0.8,2.5,3.7,1.44
1964,clonito01,Tony Cloninger,23,MLN,NL,19,14,.576,3.56,38,34,2,15,3,2,242.2,206,112,96,20,82,9,163,3,0,13,997,99,3.38,1.187,7.6,0.7,3.0,6.0,1.99
1964,connoed02,Ed Connolly,24,BOS,AL,4,11,.267,4.91,27,15,6,1,1,0,80.2,80,50,44,3,64,2,73,6,0,11,386,79,3.88,1.785,8.9,0.3,7.1,8.1,1.14
1964,coombda01,Danny Coombs,22,HOU,NL,1,1,.500,5.00,7,1,3,0,0,0,18.0,21,10,10,1,10,0,14,1,0,0,82,70,3.61,1.722,10.5,0.5,5.0,7.0,1.40
1964,craigpe01,Pete Craig,23,WSA,AL,0,0,,48.60,2,1,0,0,0,0,1.2,8,9,9,1,4,1,0,0,0,0,16,10,17.61,7.200,43.2,5.4,21.6,0.0,0.00
1964,craigro01,Roger Craig,34,STL,NL,7,9,.438,3.25,39,19,12,3,0,5,166.0,180,76,60,16,35,4,84,4,0,2,706,118,3.55,1.295,9.8,0.9,1.9,4.6,2.40
1964,cuellmi01,Mike Cuellar,27,STL,NL,5,5,.500,4.50,32,7,6,1,0,4,72.0,80,43,36,8,33,4,56,1,0,1,320,85,3.91,1.569,10.0,1.0,4.1,7.0,1.70
1964,culpra01,Ray Culp,22,PHI,NL,8,7,.533,4.13,30,19,4,3,1,0,135.0,139,77,62,15,56,4,96,5,1,8,601,84,3.98,1.444,9.3,1.0,3.7,6.4,1.71
1964,dailebi01,Bill Dailey,29,MIN,AL,1,2,.333,8.22,14,0,6,0,0,0,15.1,23,16,14,3,17,2,6,4,0,3,84,45,8.47,2.609,13.5,1.8,10.0,3.5,0.35
1964,daleybu01,Bud Daley,31,NYY,AL,3,2,.600,4.63,13,3,5,0,0,1,35.0,37,19,18,3,25,1,16,4,0,1,167,79,5.29,1.771,9.5,0.8,6.4,4.1,0.64
1964,daniebe02,Bennie Daniels,32,WSA,AL,8,10,.444,3.70,33,24,3,3,2,0,163.0,147,75,67,20,64,8,73,0,0,4,679,101,4.48,1.294,8.1,1.1,3.5,4.0,1.14
1964,dicksji01,Jim Dickson,26,CIN,NL,1,0,1.000,7.20,4,0,3,0,0,0,5.0,8,4,4,0,5,1,6,0,0,0,25,54,3.21,2.600,14.4,0.0,9.0,10.8,1.20
1964,dierkla01,Larry Dierker,17,HOU,NL,0,1,.000,2.00,3,1,2,0,0,0,9.0,7,4,2,1,3,0,5,0,0,2,36,180,3.94,1.111,7.0,1.0,3.0,5.0,1.67
1964,dillost01,Steve Dillon,21,NYM,NL,0,0,,9.00,2,0,2,0,0,0,3.0,4,3,3,1,2,0,2,0,0,0,15,45,7.61,2.000,12.0,3.0,6.0,6.0,1.00
1964,donovdi01,Dick Donovan,36,CLE,AL,7,9,.438,4.55,30,23,4,5,0,1,158.1,181,86,80,19,29,6,83,2,0,1,671,80,3.70,1.326,10.3,1.1,1.6,4.7,2.86
1964,dottega01,Gary Dotter,21,MIN,AL,0,0,,2.08,3,0,2,0,0,0,4.1,3,2,1,1,3,0,6,0,0,0,20,190,4.91,1.385,6.2,2.1,6.2,12.5,2.00
1964,dowlida01,Dave Dowling,21,STL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,,2.61,2.000,18.0,0.0,0.0,0.0,
1964,downial01,Al Downing,23,NYY,AL,13,8,.619,3.47,37,35,2,11,1,2,244.0,201,104,94,18,120,5,217,0,3,14,1041,105,3.26,1.316,7.4,0.7,4.4,8.0,1.81
1964,drabomo01,Moe Drabowsky,28,KCA,AL,5,13,.278,5.29,53,21,11,1,0,1,168.1,176,103,99,24,72,5,119,8,0,9,739,73,4.47,1.473,9.4,1.3,3.8,6.4,1.65
1964,drysddo01,Don Drysdale,27,LAD,NL,18,16,.529,2.18,40,40,0,21,5,0,321.1,242,91,78,15,68,9,237,10,1,11,1264,147,2.46,0.965,6.8,0.4,1.9,6.6,3.49
1964,duckwji01,Jim Duckworth,25,WSA,AL,1,6,.143,4.34,30,2,15,0,0,3,56.0,52,37,27,9,25,4,56,3,0,4,245,87,4.19,1.375,8.4,1.4,4.0,9.0,2.24
1964,duffaji01,Jim Duffalo,28,SFG,NL,5,1,.833,2.92,35,3,19,1,0,3,74.0,57,25,24,9,31,4,55,2,0,4,311,122,4.04,1.189,6.9,1.1,3.8,6.7,1.77
1964,dulibbo01,Bob Duliba,29,LAA,AL,6,4,.600,3.59,58,0,35,0,0,9,72.2,80,35,29,5,22,3,33,1,0,3,307,92,3.54,1.404,9.9,0.6,2.7,4.1,1.50
1964,durenry01,Ryne Duren,35,TOT,NL,0,2,.000,3.09,28,0,11,0,0,1,46.2,46,20,16,1,16,1,44,4,1,4,205,119,2.28,1.329,8.9,0.2,3.1,8.5,2.75
1964,durenry01,Ryne Duren,35,PHI,NL,0,0,,6.00,2,0,1,0,0,0,3.0,5,3,2,0,1,0,5,1,0,0,17,66,1.27,2.000,15.0,0.0,3.0,15.0,5.00
1964,durenry01,Ryne Duren,35,CIN,NL,0,2,.000,2.89,26,0,10,0,0,1,43.2,41,17,14,1,15,1,39,3,1,4,188,126,2.35,1.282,8.5,0.2,3.1,8.0,2.60
1964,earlear01,Arnold Earley,31,BOS,AL,1,1,.500,2.68,25,3,7,1,0,1,50.1,51,17,15,3,18,0,45,1,0,1,218,146,2.72,1.371,9.1,0.5,3.2,8.0,2.50
1964,egandi02,Dick Egan,27,DET,AL,0,0,,4.46,23,0,11,0,0,2,34.1,33,22,17,4,17,1,21,1,0,2,157,83,4.47,1.456,8.7,1.0,4.5,5.5,1.24
1964,eilerda01,Dave Eilers,27,MLN,NL,0,0,,4.70,6,0,3,0,0,0,7.2,11,5,4,1,1,1,1,1,0,0,37,80,4.82,1.565,12.9,1.2,1.2,1.2,1.00
1964,ellissa01,Sammy Ellis,23,CIN,NL,10,3,.769,2.57,52,5,32,2,0,14,122.1,101,38,35,9,28,2,125,1,0,2,488,141,2.23,1.054,7.4,0.7,2.1,9.2,4.46
1964,ellswdi01,Dick Ellsworth,24,CHC,NL,14,18,.438,3.75,37,36,0,16,1,0,256.2,267,129,107,34,71,9,148,3,0,4,1093,99,4.04,1.317,9.4,1.2,2.5,5.2,2.08
1964,elstodo01,Don Elston,35,CHC,NL,2,5,.286,5.30,48,0,15,0,0,1,54.1,68,38,32,4,34,12,26,3,0,3,260,71,4.65,1.877,11.3,0.7,5.6,4.3,0.76
1964,esteldi01,Dick Estelle,22,SFG,NL,1,2,.333,3.02,6,6,0,0,0,0,41.2,39,15,14,3,23,0,23,0,0,0,185,118,4.09,1.488,8.4,0.6,5.0,5.0,1.00
1964,estrach01,Chuck Estrada,26,BAL,AL,3,2,.600,5.27,17,6,0,0,0,0,54.2,62,34,32,8,21,5,32,2,0,4,247,69,4.60,1.518,10.2,1.3,3.5,5.3,1.52
1964,facero01,Roy Face,36,PIT,NL,3,3,.500,5.20,55,0,25,0,0,4,79.2,82,48,46,11,27,10,63,1,0,3,343,68,3.87,1.368,9.3,1.2,3.1,7.1,2.33
