number,one,two,three,four,five,six,seven,eight,nine
1,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
2,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Wilkins,Timmons,pitcher
3,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Wilkins,Timmons,pitcher
4,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Timmons,Pratt,pitcher
5,McRae,Sanchez,Sosa,Grace,Wilkins,Johnson,Hernandez,Bullett,pitcher
6,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
7,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
8,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
9,McRae,Sanchez,Sosa,Grace,Wilkins,Johnson,Dunston,Bullett,pitcher
10,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Timmons,Pratt,pitcher
11,McRae,Sanchez,Grace,Sosa,Buechele,Wilkins,Hernandez,Timmons,pitcher
12,McRae,Hernandez,Grace,Sosa,Dunston,Buechele,Wilkins,Timmons,pitcher
13,McRae,Sanchez,Sosa,Grace,Wilkins,Johnson,Dunston,Bullett,pitcher
14,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
15,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Johnson,pitcher
16,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
17,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
18,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Wilkins,Timmons,pitcher
19,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
20,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Johnson,pitcher
21,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
22,McRae,Sanchez,Sosa,Grace,Buechele,Hernandez,Bullett,Pratt,pitcher
23,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
24,McRae,Sanchez,Sosa,Grace,Wilkins,Hernandez,Buechele,Bullett,pitcher
25,Bullett,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Johnson,pitcher
26,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Wilkins,Timmons,pitcher
27,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Bullett,pitcher
28,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Johnson,Bullett,pitcher
29,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Buechele,Johnson,pitcher
30,McRae,Sanchez,Grace,Sosa,Dunston,Buechele,Timmons,Pratt,pitcher
31,McRae,Sanchez,Grace,Sosa,Dunston,Hernandez,Wilkins,Timmons,pitcher
32,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Johnson,Bullett,pitcher
33,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Johnson,Bullett,pitcher
34,McRae,Sanchez,Sosa,Grace,Wilkins,Dunston,Johnson,Bullett,pitcher
35,McRae,Sanchez,Grace,Sosa,Dunston,Timmons,Hernandez,Pratt,pitcher
36,McRae,Sanchez,Grace,Sosa,Dunston,Timmons,Wilkins,Hernandez,pitcher
37,McRae,Sanchez,Grace,Sosa,Dunston,Hernandez,Wilkins,Timmons,pitcher
38,McRae,Sanchez,Grace,Roberson,Wilkins,Dunston,Johnson,Bullett,pitcher
39,McRae,Sanchez,Sosa,Grace,Roberson,Wilkins,Hernandez,Buechele,pitcher
40,McRae,Sanchez,Sosa,Grace,Roberson,Dunston,Wilkins,Buechele,pitcher
41,McRae,Sanchez,Sosa,Grace,Dunston,Johnson,Buechele,Pratt,pitcher
42,McRae,Sanchez,Sosa,Grace,Dunston,Wilkins,Johnson,Buechele,pitcher
43,McRae,Sanchez,Sosa,Grace,Roberson,Dunston,Wilkins,Johnson,pitcher
44,McRae,Sanchez,Grace,Sosa,Dunston,Timmons,Hernandez,Pratt,pitcher
45,McRae,Sanchez,Sosa,Grace,Dunston,Johnson,Timmons,Pratt,pitcher
46,McRae,Sanchez,Sosa,Grace,Dunston,Johnson,Timmons,Pratt,pitcher
47,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Wilkins,Johnson,pitcher
48,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Wilkins,Johnson,pitcher
49,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Wilkins,Timmons,pitcher
50,McRae,Sanchez,Johnson,Sosa,Zeile,Wilkins,Roberson,Hernandez,pitcher
51,McRae,Sanchez,Grace,Sosa,Zeile,Wilkins,Johnson,Hernandez,pitcher
52,McRae,Sanchez,Grace,Sosa,Zeile,Wilkins,Dunston,Timmons,pitcher
53,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Pratt,pitcher
54,McRae,Wilkins,Grace,Sosa,Zeile,Dunston,Timmons,Hernandez,pitcher
55,Bullett,Wilkins,Grace,Sosa,Zeile,Sanchez,Timmons,Hernandez,pitcher
56,McRae,Wilkins,Grace,Sosa,Zeile,Dunston,Timmons,Sanchez,pitcher
57,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Pratt,pitcher
58,McRae,Wilkins,Grace,Sosa,Zeile,Dunston,Timmons,Sanchez,pitcher
59,McRae,Gonzalez,Grace,Sosa,Zeile,Dunston,Servais,Sanchez,pitcher
60,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Gonzalez,Servais,pitcher
61,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Dunston,Servais,pitcher
62,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Servais,pitcher
63,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Gonzalez,Servais,pitcher
64,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Dunston,Pratt,pitcher
65,McRae,Hernandez,Grace,Sosa,Zeile,Gonzalez,Dunston,Servais,pitcher
66,McRae,Hernandez,Grace,Sosa,Zeile,Gonzalez,Dunston,Servais,pitcher
67,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Pratt,pitcher
68,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Dunston,Servais,pitcher
69,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Servais,Hernandez,pitcher
70,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Dunston,Pratt,pitcher
71,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Dunston,Pratt,pitcher
72,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Pratt,pitcher
73,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Timmons,Hubbard,pitcher
74,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Hernandez,Pratt,pitcher
75,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Hernandez,Pratt,pitcher
76,McRae,Johnson,Grace,Sosa,Zeile,Gonzalez,Hernandez,Hubbard,pitcher
77,McRae,Sanchez,Grace,Sosa,Zeile,Gonzalez,Hernandez,Hubbard,pitcher
78,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Gonzalez,Hubbard,pitcher
79,McRae,Sanchez,Grace,Sosa,Zeile,Dunston,Gonzalez,Hubbard,pitcher
80,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Sanchez,Kmak,pitcher
81,McRae,Dunston,Grace,Sosa,Zeile,Timmons,Hernandez,Kmak,pitcher
82,McRae,Dunston,Grace,Sosa,Zeile,Timmons,Hernandez,Hubbard,pitcher
83,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Hernandez,Kmak,pitcher
84,McRae,Dunston,Grace,Sosa,Zeile,Hernandez,Gonzalez,Kmak,pitcher
85,McRae,Haney,Grace,Sosa,Zeile,Gonzalez,Hernandez,Kmak,pitcher
86,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Haney,Kmak,pitcher
87,McRae,Dunston,Grace,Sosa,Zeile,Timmons,Hernandez,Kmak,pitcher
88,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Hernandez,Kmak,pitcher
89,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Hernandez,Kmak,pitcher
90,McRae,Dunston,Grace,Sosa,Zeile,Hernandez,Gonzalez,Servais,pitcher
91,McRae,Dunston,Grace,Zeile,Gonzalez,Timmons,Hernandez,Kmak,pitcher
92,McRae,Johnson,Grace,Sosa,Zeile,Gonzalez,Hernandez,Servais,pitcher
93,McRae,Hernandez,Dunston,Sosa,Zeile,Gonzalez,Haney,Kmak,pitcher
94,McRae,Dunston,Sosa,Grace,Zeile,Gonzalez,Haney,Servais,pitcher
95,McRae,Dunston,Sosa,Grace,Zeile,Gonzalez,Sanchez,Servais,pitcher
96,McRae,Johnson,Grace,Sosa,Gonzalez,Sanchez,Hernandez,Kmak,pitcher
97,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Sanchez,Servais,pitcher
98,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Sanchez,Kmak,pitcher
99,McRae,Dunston,Grace,Sosa,Gonzalez,Johnson,Sanchez,Servais,pitcher
100,McRae,Dunston,Grace,Sosa,Zeile,Gonzalez,Haney,Servais,pitcher
101,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Sanchez,Servais,pitcher
102,McRae,Sanchez,Grace,Sosa,Gonzalez,Zeile,Hernandez,Kmak,pitcher
103,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Sanchez,Servais,pitcher
104,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Sanchez,Servais,pitcher
105,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Haney,Kmak,pitcher
106,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Haney,Servais,pitcher
107,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Haney,Servais,pitcher
108,McRae,Dunston,Grace,Sosa,Gonzalez,Zeile,Servais,Hernandez,pitcher
109,McRae,Sanchez,Grace,Sosa,Dunston,Zeile,Servais,Gonzalez,pitcher
110,McRae,Sanchez,Grace,Sosa,Gonzalez,Dunston,Zeile,Servais,pitcher
111,McRae,Sanchez,Grace,Sosa,Gonzalez,Dunston,Zeile,Servais,pitcher
112,McRae,Sanchez,Grace,Sosa,Dunston,Zeile,Gonzalez,Kmak,pitcher
113,McRae,Zeile,Grace,Sosa,Dunston,Timmons,Servais,Sanchez,pitcher
114,Gonzalez,Zeile,Grace,Sosa,Dunston,Timmons,Servais,Sanchez,pitcher
115,Gonzalez,Zeile,Grace,Sosa,Dunston,Timmons,Servais,Sanchez,pitcher
116,McRae,Zeile,Grace,Sosa,Gonzalez,Servais,Hernandez,Sanchez,pitcher
117,McRae,Zeile,Grace,Sosa,Dunston,Servais,Gonzalez,Hernandez,pitcher
118,McRae,Zeile,Grace,Sosa,Dunston,Timmons,Servais,Sanchez,pitcher
119,McRae,Zeile,Grace,Sosa,Gonzalez,Dunston,Parent,Sanchez,pitcher
120,McRae,Zeile,Grace,Sosa,Gonzalez,Dunston,Servais,Sanchez,pitcher
121,McRae,Zeile,Grace,Sosa,Gonzalez,Dunston,Servais,Sanchez,pitcher
122,McRae,Sanchez,Grace,Sosa,Gonzalez,Zeile,Servais,Hernandez,pitcher
123,McRae,Sanchez,Grace,Sosa,Zeile,Timmons,Servais,Hernandez,pitcher
124,McRae,Haney,Grace,Sosa,Gonzalez,Zeile,Parent,Sanchez,pitcher
125,McRae,Haney,Grace,Sosa,Johnson,Gonzalez,Servais,Sanchez,pitcher
126,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Parent,Sanchez,pitcher
127,McRae,Haney,Grace,Sosa,Gonzalez,Dunston,Johnson,Servais,pitcher
128,McRae,Haney,Grace,Sosa,Dunston,Timmons,Hernandez,Servais,pitcher
129,McRae,Haney,Grace,Sosa,Gonzalez,Dunston,Johnson,Servais,pitcher
130,McRae,Haney,Grace,Sosa,Dunston,Hernandez,Parent,Gonzalez,pitcher
131,McRae,Haney,Grace,Sosa,Gonzalez,Dunston,Servais,Sanchez,pitcher
132,McRae,Haney,Grace,Sosa,Dunston,Timmons,Servais,Sanchez,pitcher
133,McRae,Sanchez,Grace,Sosa,Gonzalez,Dunston,Parent,Hernandez,pitcher
134,Gonzalez,Sanchez,Grace,Sosa,Dunston,Timmons,Servais,Hernandez,pitcher
135,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Servais,Hernandez,pitcher
136,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Parent,Hernandez,pitcher
137,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Servais,Hernandez,pitcher
138,Bullett,Johnson,Grace,Sosa,Gonzalez,Servais,Franco,Hernandez,pitcher
139,Bullett,Johnson,Grace,Sosa,Gonzalez,Dunston,Servais,Hernandez,pitcher
140,Gonzalez,Hernandez,Grace,Sosa,Dunston,Timmons,Parent,Johnson,pitcher
141,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Servais,Hernandez,pitcher
142,McRae,Hernandez,Grace,Sosa,Dunston,Timmons,Servais,Johnson,pitcher
143,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Servais,Hernandez,pitcher
144,McRae,Johnson,Grace,Sosa,Gonzalez,Dunston,Parent,Hernandez,pitcher
