team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
80,1987-07-04.CIN198707040,CIN,,NYM,4,43.9,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.318,.413,.690,1.104,3,.88,0.201,1.52,CF
81,1987-07-05.CIN198707050,CIN,,NYM,2,43.9,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.312,.406,.676,1.082,3,.47,-0.060,-2.14,CF
82,1987-07-06.CIN198707060,CIN,,PHI,-3,43.9,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,.311,.404,.673,1.077,3,1.47,-0.125,-0.59,CF
83,1987-07-07.CIN198707070,CIN,,PHI,-2,17.8,5,4,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,.314,.407,.682,1.090,3,.47,0.086,1.17,CF
84,1987-07-08.CIN198707080,CIN,,PHI,-5,18.9,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.317,.409,.691,1.100,3,.54,0.110,0.52,CF
85,1987-07-09.CIN198707090,CIN,,MON,5,16.7,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.319,.410,.692,1.102,3,.30,0.015,0.85,LF
86,1987-07-10.CIN198707100,CIN,,MON,-4,43.9,4,3,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.323,.414,.703,1.117,3,.46,0.080,1.41,LF
87,1987-07-11.CIN198707110,CIN,,MON,-6,43.9,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.322,.414,.696,1.110,3,1.19,-0.057,-0.35,LF
88,1987-07-12.CIN198707120,CIN,,MON,-2,1.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.321,.413,.694,1.106,9,.66,-0.018,-0.11,PH
89,1987-07-16.NYN198707160,CIN,@,NYM,-9,43.9,4,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.325,.417,.693,1.110,3,.25,0.013,0.61,LF
90,1987-07-17.NYN198707170,CIN,@,NYM,3,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.321,.415,.686,1.101,3,2.24,-0.126,-0.11,CF
91,1987-07-18.NYN198707180,CIN,@,NYM,4,43.9,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.320,.415,.683,1.098,3,.54,0.058,0.83,CF
92,1987-07-19.NYN198707190,CIN,@,NYM,-1,46.1,5,4,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,.319,.414,.677,1.092,3,1.23,0.238,2.09,CF
93,1987-07-20.PHI198707200,CIN,@,PHI,4,46.1,6,6,2,2,1,0,0,3,0,0,3,0,0,0,0,0,1,0,.320,.413,.674,1.087,3,1.67,0.182,2.88,CF
94,1987-07-21.PHI198707210,CIN,@,PHI,1,43.9,4,4,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.322,.414,.678,1.092,3,1.48,0.127,1.13,CF
95,1987-07-22.PHI198707220,CIN,@,PHI,-2,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.319,.412,.671,1.083,3,.91,-0.058,-0.69,CF
96,1987-07-23.MON198707230,CIN,@,MON,4,43.9,5,4,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.321,.415,.669,1.084,3,.88,0.085,0.92,CF
97,1987-07-24.MON198707240,CIN,@,MON,-1,43.9,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.320,.413,.673,1.086,3,1.40,-0.036,0.34,CF
98,1987-07-25.MON198707250,CIN,@,MON,-1,47.2,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.319,.413,.668,1.080,3,1.69,0.177,0.96,CF
100,1987-07-28.CIN198707280,CIN,,SDP,1,43.9,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.316,.413,.661,1.074,3,.69,-0.008,-0.32,CF
101,1987-07-29.CIN198707290,CIN,,SDP,10,17.8,5,5,3,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.321,.415,.664,1.079,3,.71,0.066,1.46,CF
102,1987-07-30.CIN198707300,CIN,,SDP,-4,43.9,5,4,2,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,.323,.418,.668,1.085,3,.84,0.053,0.51,CF
103,1987-07-31.CIN198707310,CIN,,SFG,7,43.9,5,5,2,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,.324,.417,.673,1.090,3,1.08,0.130,0.55,CF
104,1987-08-01.CIN198708010,CIN,,SFG,-4,43.9,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,.321,.413,.667,1.080,3,.77,-0.068,-0.87,CF
105,1987-08-02.CIN198708020,CIN,,SFG,1,46.1,6,4,2,2,0,0,1,1,2,0,0,0,0,0,0,0,2,0,.323,.417,.674,1.091,3,1.45,0.493,1.91,CF
106,1987-08-03.CIN198708030,CIN,,LAD,-5,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.322,.415,.669,1.084,3,.61,-0.045,-0.79,CF
107,1987-08-04.CIN198708040,CIN,,LAD,6,43.9,5,4,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,.322,.415,.667,1.082,3,.67,0.122,0.91,CF
108,1987-08-05.CIN198708050,CIN,,LAD,3,43.9,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.320,.416,.663,1.079,3,.76,0.070,0.37,CF
109,1987-08-07.SFN198708070,CIN,@,SFG,-2,43.9,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.319,.414,.658,1.072,3,1.41,-0.053,-0.22,CF
110,1987-08-08.SFN198708080,CIN,@,SFG,-3,43.9,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.319,.415,.664,1.079,3,.27,0.004,0.87,CF
111,1987-08-09.SFN198708091,CIN,@,SFG,-1,43.9,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.318,.413,.668,1.081,3,.64,0.011,1.32,CF
112,1987-08-09.SFN198708092,CIN,@,SFG,-3,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.316,.412,.662,1.074,3,.95,-0.053,-0.63,CF
113,1987-08-10.LAN198708100,CIN,@,LAD,1,43.9,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,.312,.409,.655,1.064,3,1.24,0.048,-0.14,CF
114,1987-08-11.LAN198708110,CIN,@,LAD,-5,43.9,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.311,.407,.657,1.064,3,.56,0.061,-0.39,CF
115,1987-08-12.LAN198708120,CIN,@,LAD,-1,43.9,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.308,.406,.651,1.057,3,1.70,-0.013,-0.66,CF
116,1987-08-13.LAN198708130,CIN,@,LAD,3,43.9,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,.308,.408,.649,1.057,3,1.02,-0.034,-0.41,CF
117,1987-08-14.SDN198708141,CIN,@,SDP,2,43.9,5,2,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,.307,.410,.645,1.055,3,1.22,-0.009,-0.20,CF
118,1987-08-14.SDN198708142,CIN,@,SDP,-7,43.9,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.305,.408,.639,1.047,3,.53,-0.063,-0.85,CF
119,1987-08-16.SDN198708160,CIN,@,SDP,2,43.9,4,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.310,.411,.641,1.051,3,.56,0.046,0.74,CF
120,1987-08-18.CIN198708180,CIN,,PIT,-3,43.9,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.309,.409,.637,1.046,3,1.20,-0.028,0.00,CF
121,1987-08-19.CIN198708190,CIN,,PIT,-1,43.9,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,.308,.407,.631,1.038,3,1.12,-0.120,0.10,CF
122,1987-08-20.CIN198708200,CIN,,PIT,2,43.9,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.308,.408,.631,1.039,3,1.36,0.041,0.43,CF
123,1987-08-21.CIN198708210,CIN,,STL,-1,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.306,.406,.627,1.033,3,1.71,0.001,0.14,CF
124,1987-08-22.CIN198708220,CIN,,STL,-2,43.9,5,5,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.307,.406,.631,1.038,3,1.01,0.070,0.46,CF
125,1987-08-23.CIN198708230,CIN,,STL,-6,43.9,5,4,2,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,.309,.408,.632,1.041,3,.39,0.011,2.10,CF
126,1987-08-24.PIT198708240,CIN,@,PIT,-1,43.9,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.306,.405,.626,1.031,3,1.09,-0.139,-1.41,CF
127,1987-08-25.PIT198708250,CIN,@,PIT,-1,43.9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.303,.402,.620,1.022,3,1.37,-0.139,-0.74,CF
128,1987-08-26.PIT198708260,CIN,@,PIT,-1,6.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.303,.402,.620,1.022,4,,,,CF
129,1987-08-28.CIN198708280,CIN,,CHC,-1,45.0,5,4,1,3,0,0,0,0,1,1,0,0,0,0,0,0,3,0,.307,.406,.621,1.027,3,2.37,0.421,1.56,CF
130,1987-08-29.CIN198708290,CIN,,CHC,3,43.9,4,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,.307,.406,.626,1.033,3,.62,0.134,1.83,CF
131,1987-08-30.CIN198708300,CIN,,CHC,-2,43.9,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.307,.405,.625,1.030,3,1.20,0.005,0.38,CF
132,1987-08-31.SLN198708310,CIN,@,STL,-4,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.306,.404,.622,1.026,3,.48,-0.010,-0.15,CF
133,1987-09-01.SLN198709010,CIN,@,STL,3,43.9,5,4,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,.306,.404,.625,1.029,3,.73,0.092,1.12,CF
