year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1891,bakelje01,Jersey Bakley,27,TOT,AA,6,12,.333,4.24,21,18,3,16,0,0,163.1,175,139,77,7,90,,45,7,0,12,758,87,4.32,1.622,9.6,0.4,5.0,2.5,0.50
1891,bakelje01,Jersey Bakley,27,WAS,AA,2,10,.167,5.35,13,12,1,11,0,0,104.1,127,107,62,6,60,,32,6,0,9,503,69,4.56,1.792,11.0,0.5,5.2,2.8,0.53
1891,bakelje01,Jersey Bakley,27,BAL,AA,4,2,.667,2.29,8,6,2,5,0,0,59.0,48,32,15,1,30,,13,1,0,3,255,162,3.89,1.322,7.3,0.2,4.6,2.0,0.43
1891,baldwma01,Mark Baldwin,27,PIT,NL,21,28,.429,2.76,53,51,2,48,2,1,437.2,385,278,134,10,227,,197,23,0,24,1944,117,3.64,1.398,7.9,0.2,4.7,4.1,0.87
1891,barrbo01,Bob Barr,34,NYG,NL,0,4,.000,5.33,5,4,1,2,0,0,27.0,47,25,16,1,12,,11,3,0,1,143,60,3.86,2.185,15.7,0.3,4.0,3.7,0.92
1891,beatied01,Ed Beatin,24,CLV,NL,0,3,.000,5.28,5,4,1,2,0,0,29.0,39,44,17,1,21,,4,6,0,1,153,66,5.50,2.069,12.1,0.3,6.5,1.2,0.19
1891,bellch01,Charlie Bell,22,TOT,AA,3,6,.333,4.19,11,10,1,9,0,0,86.0,95,67,40,4,23,,17,9,0,2,383,86,3.86,1.372,9.9,0.4,2.4,1.8,0.74
1891,bellch01,Charlie Bell,22,LOU,AA,2,6,.250,4.68,10,9,1,8,0,0,77.0,93,65,40,4,20,,16,8,0,2,350,76,3.88,1.468,10.9,0.5,2.3,1.9,0.80
1891,bellch01,Charlie Bell,22,CKK,AA,1,0,1.000,0.00,1,1,0,1,0,0,9.0,2,2,0,0,3,,1,1,0,0,33,,3.64,0.556,2.0,0.0,3.0,1.0,0.33
1891,boonege01,George Boone,20,LOU,AA,0,0,,7.80,4,1,3,0,0,1,15.0,15,15,13,0,9,,4,0,0,1,69,46,3.80,1.600,9.0,0.0,5.4,2.4,0.44
1891,bowmasu01,Sumner Bowman,24,PHA,AA,2,5,.286,3.44,8,8,0,8,0,0,68.0,73,54,26,0,37,,22,5,0,2,317,109,3.74,1.618,9.7,0.0,4.9,2.9,0.59
1891,breitte01,Ted Breitenstein,22,STL,AA,2,0,1.000,2.20,6,1,5,1,1,1,28.2,15,14,7,2,14,,13,0,0,3,114,181,4.00,1.012,4.7,0.6,4.4,4.1,0.93
1891,brynato01,Tod Brynan,27,BSN,NL,0,1,.000,54.00,1,1,0,0,0,0,1.0,4,6,6,0,3,,0,0,0,0,10,10,11.53,7.000,36.0,0.0,27.0,0.0,0.00
1891,buffich01,Charlie Buffinton,30,BOS,AA,29,9,.763,2.55,48,43,4,33,2,1,363.2,303,153,103,8,120,,158,7,0,19,1512,143,3.00,1.163,7.5,0.2,3.0,3.9,1.32
1891,burreha01,Harry Burrell,24,STL,AA,4,2,.667,4.81,7,4,3,3,0,1,43.0,51,36,23,4,21,,19,2,0,6,202,82,4.46,1.674,10.7,0.8,4.4,4.0,0.90
