year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1911,ablesha01,Harry Ables,27,NYY,AL,3,4,4,0,0,0,0,0,0,0,,0,3,.000,.000,.000,.000,-100,0,,0,0,,,/1
1911,adamsba01,Babe Adams,29,PIT,NL,40,109,103,9,26,5,1,0,10,0,,3,17,.252,.274,.320,.594,63,33,,0,1,,,1
1911,adamsbe01,Bert Adams,20,CLE,AL,2,5,5,0,1,0,0,0,0,0,,1,1,.200,.333,.200,.533,49,1,,0,1,,,/2
1911,ainsmed01,Eddie Ainsmith,21,WSH,AL,61,166,149,12,33,2,3,0,14,5,,10,33,.221,.275,.275,.550,55,41,,1,3,,,2/79
1911,aitchra01,Raleigh Aitchison,23,BRO,NL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,0,,,/1
1911,alexape01,Pete Alexander,24,PHI,NL,50,141,138,12,24,5,1,0,9,1,,2,27,.174,.186,.225,.410,15,31,,0,0,,,1
1911,allisma01,Mack Allison,24,SLB,AL,3,10,10,1,2,0,0,0,1,0,,0,6,.200,.200,.200,.400,14,2,,0,0,,,/1
1911,almeira01,Rafael Almeida,24,CIN,NL,36,115,96,9,30,5,1,0,15,3,,9,16,.313,.383,.385,.769,118,37,,2,8,,,5/46
1911,altizda01,Dave Altizer,34,CIN,NL,37,87,75,8,17,4,1,0,4,2,,9,5,.227,.318,.307,.624,77,23,,1,2,,,6/349
1911,amesre01,Red Ames,28,NYG,NL,34,72,64,2,6,0,1,0,5,0,,5,12,.094,.159,.125,.284,-21,8,,0,3,,,1
1911,archeji01,Jimmy Archer,28,CHC,NL,116,419,387,41,98,18,5,4,41,5,,18,43,.253,.288,.357,.645,80,138,,1,13,,,23/4
1911,armstho01,Howard Armstrong,21,PHA,AL,1,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1911,austiji01,Jimmy Austin,31,SLB,AL,148,652,541,84,141,25,11,2,45,26,,69,95,.261,.351,.359,.709,102,194,,6,34,,,*5
1911,bailebi01,Bill Bailey,23,SLB,AL,7,11,11,0,0,0,0,0,0,0,,0,4,.000,.000,.000,.000,-100,0,,0,0,,,/1
1911,bailebi02,Bill Bailey,29,NYY,AL,5,9,9,1,1,0,0,0,0,0,,0,2,.111,.111,.111,.222,-39,1,,0,0,,,/579
1911,bakerfr01,Home Run Baker,25,PHA,AL,148,660,592,96,198,42,14,11,115,38,,40,38,.334,.379,.508,.887,149,301,,2,25,,,*5
1911,bakerje01,Jesse Baker,23,CHW,AL,22,32,29,0,3,0,0,0,3,0,,2,7,.103,.188,.103,.291,-17,3,,1,0,,,1
1911,bakertr01,Tracy Baker,19,BOS,AL,1,1,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,1,,,/3
1911,balenmi01,Mike Balenti,24,CIN,NL,8,8,8,2,2,0,0,0,0,3,,0,1,.250,.250,.250,.500,42,2,,0,0,,,/68
1911,ballne01,Neal Ball,30,CLE,AL,116,455,412,45,122,14,9,3,45,21,,27,94,.296,.339,.396,.735,104,163,,0,13,,,45/6
1911,bargecy01,Cy Barger,26,BRO,NL,57,157,145,16,33,1,1,0,9,2,,5,20,.228,.258,.248,.507,44,36,,1,5,,,1/9738
1911,barrocu01,Cuke Barrows,27,CHW,AL,13,56,46,5,9,2,0,0,4,2,,7,5,.196,.315,.239,.554,57,11,,1,2,,,7/9
1911,barryja01,Jack Barry,24,PHA,AL,127,522,442,73,117,18,7,1,63,30,,38,43,.265,.333,.344,.677,90,152,,7,27,,,*6
1911,baskeji01,Jim Baskette,23,CLE,AL,4,8,6,1,2,0,0,0,1,0,,0,2,.333,.429,.333,.762,113,2,,1,0,,,/1
1911,batesjo02,Johnny Bates,28,CIN,NL,148,647,518,89,151,24,13,1,61,33,,103,59,.292,.415,.394,.808,129,204,,6,19,,,*8/9
1911,baumapa01,Paddy Baumann,25,DET,AL,26,104,94,8,24,2,4,0,11,1,,6,11,.255,.307,.362,.669,82,34,,1,4,,,4/9
1911,beckfr02,Fred Beck,24,TOT,NL,107,327,297,33,75,9,5,5,45,5,,18,34,.253,.304,.367,.671,88,109,,4,8,,,97/38
1911,beckfr02,Fred Beck,24,CIN,NL,41,89,87,7,16,1,2,2,20,2,,1,13,.184,.193,.310,.504,42,27,,0,1,,,/9387
1911,beckfr02,Fred Beck,24,PHI,NL,66,238,210,26,59,8,3,3,25,3,,17,21,.281,.346,.390,.737,106,82,,4,7,,,97/8
1911,beckebe01,Beals Becker,24,NYG,NL,88,201,172,28,45,11,1,1,20,19,,26,22,.262,.359,.355,.713,97,61,,0,2,,,97/8
1911,beckech01,Charlie Becker,20,WSH,AL,11,24,22,1,5,0,0,0,0,0,,1,6,.227,.261,.227,.488,38,5,,0,1,,,1
1911,beebefr01,Fred Beebe,31,PHI,NL,12,20,19,2,5,2,1,0,1,0,,1,2,.263,.300,.474,.774,115,9,,0,0,,,/1
1911,bellge01,George Bell,36,BRO,NL,19,37,33,2,4,0,0,0,3,0,,1,10,.121,.194,.121,.316,-9,4,,2,1,,,1
