year_ID,player_ID,name_common,age,team_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1871,bechtge01,George Bechtel,22,ATH,20,96,94,24,33,9,1,1,21,4,0,2,2,.351,.365,.500,.865,143,47,1,,,,,O/51
1871,bellast01,Steve Bellan,21,TRO,29,137,128,26,32,3,3,0,23,4,4,9,2,.250,.299,.320,.620,76,41,2,,,,,*5/6
1871,berkena01,Nate Berkenstock,38,ATH,1,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,,,,,/O
1871,berryto01,Tom Berry,28,ATH,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,43,1,0,,,,,/O
1871,berthha01,Harry Berthrong,27,OLY,17,77,73,17,17,1,1,0,8,3,1,4,2,.233,.273,.274,.547,60,20,0,,,,,O/42
1871,biermch01,Charles Bierman,26,KEK,1,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,5,0,0,,,,,/3
1871,birdge01,George Bird,21,ROK,25,109,106,19,28,2,5,0,13,1,0,3,2,.264,.284,.377,.662,89,40,3,,,,,*O
1871,birdsda01,Dave Birdsall,32,BOS,29,156,152,51,46,3,3,0,24,6,0,4,4,.303,.321,.362,.682,91,55,1,,,,,*O/2
1871,brainas01,Asa Brainard,30,OLY,30,141,134,24,30,4,0,0,21,4,0,7,2,.224,.262,.254,.516,52,34,1,,,,,*1
1871,brannmi01,Mike Brannock,19,CHI,3,14,14,2,1,0,0,0,0,0,0,0,0,.071,.071,.071,.143,-60,1,0,,,,,/5
1871,burrohe01,Henry Burroughs,26,OLY,12,64,63,11,15,2,3,1,14,0,0,1,1,.238,.250,.413,.663,89,26,0,,,,,/O54
1871,careyto01,Tom Carey,24,KEK,19,89,87,16,20,2,0,0,10,5,0,2,1,.230,.247,.253,.500,43,22,0,,,,,*4
1871,carleji01,Jim Carleton,22,CLE,29,135,127,31,32,8,1,0,18,2,1,8,3,.252,.296,.331,.627,81,42,3,,,,,*3
1871,conefr01,Fred Cone,23,BOS,19,85,77,17,20,3,1,0,16,12,1,8,2,.260,.329,.325,.654,84,25,1,,,,,O
1871,connone01,Ned Connor,21,TRO,7,33,33,6,7,0,0,0,2,0,0,0,0,.212,.212,.212,.424,21,7,0,,,,,/3O
1871,cravebi01,Bill Craver,27,TRO,27,121,118,26,38,8,1,0,26,6,3,3,0,.322,.339,.407,.746,110,48,3,,,,,4/623O
1871,cuthbne01,Ned Cuthbert,26,ATH,28,160,150,47,37,7,5,3,30,16,2,10,2,.247,.294,.420,.714,100,63,1,,,,,*O/2
1871,deaneha01,Harry Deane,25,KEK,6,24,22,3,4,0,1,0,2,0,0,2,0,.182,.250,.273,.523,49,6,0,,,,,/O
1871,donnepe01,Pete Donnelly,--,KEK,9,35,34,7,7,1,1,0,3,0,0,1,2,.206,.229,.294,.523,47,10,0,,,,,/O5
1871,duffyed01,Ed Duffy,27,CHI,26,124,121,30,28,5,0,0,15,11,4,3,2,.231,.250,.273,.523,46,33,0,,,,,*6/5
1871,eggleda01,Dave Eggler,22,NYU,33,151,147,37,47,7,3,0,18,14,3,4,3,.320,.338,.408,.746,121,60,0,,,,,*O
1871,ewellge01,George Ewell,20,CLE,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/O
1871,fergubo01,Bob Ferguson,26,NYU,33,161,158,30,38,6,1,0,25,4,4,3,2,.241,.255,.291,.546,62,46,0,,,,,*54/21
1871,fishech01,Cherokee Fisher,26,ROK,25,126,123,24,28,3,3,1,22,1,2,3,1,.228,.246,.325,.571,63,40,2,,,,,*1/34
1871,fislewe01,Wes Fisler,27,ATH,28,150,147,43,41,8,2,0,16,6,3,3,2,.279,.293,.361,.654,85,53,1,,,,,*3/4
1871,fleetfr01,Frank Fleet,23,NYU,1,6,6,1,2,0,0,0,1,0,0,0,0,.333,.333,.333,.667,100,2,0,,,,,/1
1871,flowedi01,Dickie Flowers,21,TRO,21,109,105,39,33,5,4,0,18,8,2,4,0,.314,.339,.438,.778,118,46,0,,,,,*6/41
1871,flynncl01,Clipper Flynn,22,TRO,29,146,142,43,48,6,1,0,27,3,3,4,2,.338,.356,.394,.751,113,56,1,,,,,*3/O45
1871,foleyto01,Tom Foley,24,CHI,18,87,84,18,22,3,1,0,13,1,4,3,2,.262,.287,.321,.609,70,27,0,,,,,O/25
1871,foranji01,Jim Foran,24,KEK,19,91,89,21,31,1,3,1,18,1,0,2,1,.348,.363,.461,.823,132,41,2,,,,,3/O
1871,forceda01,Davy Force,21,OLY,32,166,162,45,45,9,4,0,29,8,0,4,0,.278,.295,.383,.678,96,62,1,,,,,*6/5
1871,fulmech01,Chick Fulmer,20,ROK,16,68,63,11,17,1,3,0,3,0,0,5,1,.270,.324,.381,.704,102,24,0,,,,,6/3
1871,glennjo01,John Glenn,21,OLY,26,123,120,25,37,3,2,0,21,1,1,3,1,.308,.325,.367,.692,102,44,2,,,,,*O
1871,goldswa01,Wally Goldsmith,22,KEK,19,92,88,8,18,1,0,0,12,0,0,4,2,.205,.239,.216,.455,31,19,0,,,,,6/52
1871,gouldch01,Charlie Gould,23,BOS,31,154,151,38,43,9,2,2,32,6,2,3,1,.285,.299,.411,.709,96,62,1,,,,,*3/O
1871,hallge01,George Hall,22,OLY,32,144,136,31,40,3,3,2,17,2,1,8,0,.294,.333,.404,.738,114,55,0,,,,,*O
1871,halliji01,Jimmy Hallinan,22,KEK,5,27,25,7,5,0,0,0,2,1,1,2,0,.200,.259,.200,.459,33,5,0,,,,,/6
1871,hamra01,Ralph Ham,22,ROK,25,114,113,25,28,4,0,0,12,6,2,1,7,.248,.254,.283,.538,55,32,0,,,,,*O/56
1871,hastisc01,Scott Hastings,23,ROK,25,120,118,27,30,6,4,0,20,11,2,2,4,.254,.267,.373,.640,82,44,0,,,,,*2/4O3
1871,hatfijo01,John Hatfield,23,NYU,33,172,168,41,43,3,2,0,22,10,3,4,0,.256,.273,.298,.571,70,50,0,,,,,*O/45
1871,heubege01,George Heubel,22,ATH,17,77,75,18,23,4,2,0,13,1,0,2,0,.307,.325,.413,.738,108,31,0,,,,,O/3
1871,highadi01,Dick Higham,19,NYU,21,96,94,21,34,3,1,0,9,3,2,2,0,.362,.375,.415,.790,135,39,0,,,,,4/O2
1871,hodesch01,Charlie Hodes,23,CHI,28,137,130,32,36,4,1,2,25,3,0,7,0,.277,.314,.369,.683,91,48,0,,,,,*25/O6
1871,jackssa01,Sam Jackson,22,BOS,16,77,76,17,17,5,3,0,11,0,1,1,4,.224,.234,.368,.602,65,28,1,,,,,4/O6
1871,johnsca01,William Johnson,23,CLE,16,67,67,10,15,1,0,0,7,1,0,0,1,.224,.224,.239,.463,34,16,0,,,,,4/O
1871,kellybi01,Bill Kelly,--,KEK,18,73,67,16,15,1,1,0,7,0,0,6,1,.224,.288,.269,.556,60,18,0,,,,,O
1871,kimbage01,Gene Kimball,20,CLE,29,134,131,18,25,1,0,0,9,5,1,3,2,.191,.209,.198,.407,19,26,2,,,,,4/O65
1871,kingma01,Marshall King,21,CHI,20,109,101,23,21,1,0,2,16,5,0,8,1,.208,.266,.277,.543,53,28,0,,,,,O/265
1871,kingst01,Steve King,27,TRO,29,145,144,45,57,10,6,0,34,3,3,1,1,.396,.400,.549,.949,166,79,0,,,,,*O
1871,kohlehe01,Henry Kohler,19,KEK,3,12,12,0,2,1,0,0,1,0,0,0,0,.167,.167,.250,.417,17,3,0,,,,,/325
1871,lennobi01,Bill Lennon,26,KEK,12,49,48,5,11,3,0,0,5,1,0,1,0,.229,.245,.292,.537,52,14,1,,,,,2/6O
1871,leonaan01,Andy Leonard,25,OLY,31,151,148,33,43,8,3,0,30,14,3,3,1,.291,.305,.385,.690,100,57,2,,,,,*4O/6
1871,mackde01,Denny Mack,21,ROK,25,130,122,34,30,7,1,0,17,12,0,8,7,.246,.292,.320,.612,76,39,0,,,,,*3/1O6
1871,malonfe01,Fergy Malone,26,ATH,27,143,134,33,46,7,1,1,33,9,3,9,4,.343,.385,.433,.817,132,58,1,,,,,*2
1871,mathebo01,Bobby Mathews,19,KEK,19,91,89,15,24,3,1,0,10,2,1,2,0,.270,.286,.326,.612,74,29,1,,,,,*1
1871,mcatebu01,Bub McAtee,26,CHI,26,140,135,34,37,8,2,0,10,5,3,5,2,.274,.300,.363,.663,85,49,2,,,,,*3
1871,mcbridi01,Dick McBride,24,ATH,25,139,132,36,31,3,0,0,17,4,0,7,1,.235,.273,.258,.531,52,34,1,,,,,*1
1871,mcderjo01,James McDermott,25,KEK,2,9,8,3,2,0,0,0,1,1,0,1,1,.250,.333,.250,.583,69,2,0,,,,,/O
1871,mcgeami01,Mike McGeary,20,TRO,29,154,148,42,39,4,0,0,12,20,4,6,0,.264,.292,.291,.583,66,43,0,,,,,*2/6
1871,mcmuljo01,John McMullin,22,TRO,29,144,136,38,38,0,5,0,32,11,1,8,6,.279,.319,.353,.672,90,48,2,,,,,*1/6
1871,mcveyca01,Cal McVey,21,BOS,29,154,153,43,66,9,5,0,43,6,0,1,2,.431,.435,.556,.991,175,85,0,,,,,*2/O5
1871,meyerle01,Levi Meyerle,21,ATH,26,132,130,45,64,9,3,4,40,4,0,2,1,.492,.500,.700,1.200,237,91,0,,,,,*5/1
1871,millsch01,Charlie Mills,26,NYU,32,147,146,27,36,4,3,0,22,2,0,1,0,.247,.252,.315,.567,68,46,3,,,,,*2/O5
1871,millsev01,Everett Mills,26,OLY,32,160,157,38,43,6,4,1,24,2,3,3,1,.274,.288,.382,.670,93,60,2,,,,,*3
1871,minched01,Ed Mincher,20,KEK,9,36,36,4,8,0,0,0,5,1,0,0,0,.222,.222,.222,.444,27,8,0,,,,,/O
1871,nortofr01,Frank Norton,26,OLY,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/5O
1871,paborch01,Charlie Pabor,24,CLE,29,143,142,24,42,2,4,0,18,1,0,1,3,.296,.301,.366,.667,92,52,2,,,,,*O/1
1871,patteda01,Tom Patterson,26,NYU,32,152,151,31,31,2,0,0,13,2,1,1,0,.205,.211,.219,.429,28,33,3,,,,,*O/4
1871,pearcdi01,Dickey Pearce,35,NYU,33,167,163,31,44,5,0,0,20,0,0,4,1,.270,.287,.301,.588,76,49,1,,,,,*6
1871,phelpne01,Nealy Phelps,30,KEK,1,4,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-21,0,0,,,,,/3
1871,pikeli01,Lip Pike,26,TRO,28,135,130,43,49,10,7,4,39,3,2,5,7,.377,.400,.654,1.054,192,85,2,,,,,O/43
1871,pinkhed01,Ed Pinkham,24,CHI,24,113,95,27,25,5,5,1,17,5,2,18,3,.263,.381,.453,.833,132,43,1,,,,,5/O1
1871,prattal01,Al Pratt,23,CLE,29,131,130,31,34,6,8,0,20,1,0,1,0,.262,.267,.431,.698,98,56,2,,,,,*1/O
1871,prattto01,Tom Pratt,27,ATH,1,6,6,2,2,0,0,0,1,0,0,0,0,.333,.333,.333,.667,91,2,0,,,,,/3
1871,questjo01,Joe Quest,18,CLE,3,14,13,1,3,1,0,0,2,0,0,1,0,.231,.286,.308,.593,72,4,0,,,,,/46
1871,quinnpa02,Paddy Quinn,21,KEK,5,21,17,8,4,0,0,0,2,3,1,4,0,.235,.381,.235,.616,81,4,0,,,,,/2
1871,radcljo01,John Radcliff,23,ATH,28,151,145,47,44,7,5,0,22,5,1,6,1,.303,.331,.421,.752,112,61,3,,,,,*6
1871,reachal01,Al Reach,31,ATH,26,138,133,43,47,7,6,0,34,2,0,5,6,.353,.377,.496,.873,146,66,0,,,,,*4
1871,sagerpo01,Pony Sager,22,ROK,8,41,39,9,11,0,0,0,5,5,1,2,2,.282,.317,.282,.599,75,11,1,,,,,/O6
1871,schafha01,Harry Schafer,24,BOS,31,152,149,38,42,7,5,0,28,13,4,3,1,.282,.296,.396,.692,92,59,2,,,,,*5
1871,selmafr01,Frank Sellman,20,KEK,14,69,65,14,15,3,0,1,10,1,0,4,0,.231,.275,.323,.598,70,21,0,,,,,5/26
1871,senseco01,Count Sensenderfer,23,ATH,25,127,127,38,41,5,2,0,23,5,3,0,1,.323,.323,.394,.717,103,50,0,,,,,*O
1871,simmojo01,Joe Simmons,26,CHI,27,130,129,29,28,6,1,0,17,4,1,1,0,.217,.223,.279,.502,40,36,2,,,,,*O/3
1871,smithch01,Charlie Smith,30,NYU,14,73,72,15,19,2,1,0,5,6,0,1,1,.264,.274,.319,.593,76,23,0,,,,,5/4
1871,spaldal01,Al Spalding,20,BOS,31,152,144,43,39,10,1,1,31,2,0,8,1,.271,.309,.375,.684,91,54,0,,,,,*1/O
1871,startjo01,Joe Start,28,NYU,33,164,161,35,58,5,1,1,34,4,2,3,0,.360,.372,.422,.794,136,68,0,,,,,*3
1871,stearbi01,Bill Stearns,18,OLY,2,11,9,1,0,0,0,0,1,0,0,2,2,.000,.182,.000,.182,-41,0,0,,,,,/1
1871,stirega01,Gat Stires,21,ROK,25,117,110,23,30,4,6,2,24,3,0,7,5,.273,.316,.473,.789,124,52,2,,,,,*O
1871,suttoez01,Ezra Sutton,21,CLE,29,129,128,35,45,3,7,3,23,3,1,1,0,.352,.357,.555,.911,159,71,1,,,,,*5/O2
1871,sweasch01,Charlie Sweasy,23,OLY,5,20,19,5,4,1,0,0,4,0,0,1,0,.211,.250,.263,.513,50,5,0,,,,,/4
1871,treacfr01,Fred Treacey,24,CHI,25,126,124,39,42,7,5,4,33,13,5,2,5,.339,.349,.573,.922,153,71,1,,,,,*O
1871,waterfr01,Fred Waterman,26,OLY,32,168,158,46,50,7,4,0,17,11,3,10,0,.316,.357,.411,.769,124,65,1,,,,,*5/2
1871,whitede01,Deacon White,23,CLE,29,150,146,40,47,6,5,1,21,2,2,4,1,.322,.340,.452,.792,127,66,0,,,,,*2/645O
1871,whiteel01,Elmer White,21,CLE,15,71,70,13,18,2,0,0,9,0,1,1,6,.257,.268,.286,.553,60,20,1,,,,,O/2
1871,whitewa01,Warren White,27,OLY,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/4
1871,woltery01,Rynie Wolters,29,NYU,32,148,138,33,51,6,9,0,44,1,0,10,8,.370,.412,.543,.956,182,75,0,,,,,*1/5
1871,woodji01,Jimmy Wood,27,CHI,28,146,135,45,51,10,6,1,29,18,2,11,3,.378,.425,.563,.988,174,76,0,,,,,*4
1871,wrighge01,George Wright,24,BOS,16,86,80,33,33,7,5,0,11,9,1,6,1,.413,.453,.625,1.078,198,50,1,,,,,6/3
1871,wrighha01,Harry Wright,36,BOS,31,160,147,42,44,5,2,0,26,7,1,13,2,.299,.356,.361,.717,102,53,0,,,,,*O/16
1871,yorkto01,Tom York,20,TRO,29,154,145,36,37,5,7,2,23,2,2,9,1,.255,.299,.428,.726,103,62,0,,,,,*O
1871,zettlge01,George Zettlein,26,CHI,28,130,128,23,32,3,0,0,18,4,0,2,4,.250,.262,.273,.535,50,35,0,,,,,*1/O
