year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1889,alvorbi01,Billy Alvord,25,KCC,AA,50,196,186,23,43,8,9,0,18,3,,10,35,.231,.270,.371,.641,78,69,,0,,,,5/46
1889,robinbi01,Bill Anderson,24,LOU,AA,1,3,3,2,1,0,0,0,0,0,,0,1,.333,.333,.333,.667,92,1,,0,,,,/1
1889,anderda01,Dave Anderson,20,PHI,NL,5,11,11,1,2,1,0,0,0,0,,0,2,.182,.182,.273,.455,22,3,,0,,,,/1
1889,anderva01,Varney Anderson,23,IND,NL,2,5,5,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,,,,/1
1889,andreed01,Ed Andrews,30,TOT,NL,50,220,212,42,64,12,0,0,29,14,,7,14,.302,.327,.358,.686,90,76,,1,,,,O/4
1889,andreed01,Ed Andrews,30,PHI,NL,10,41,39,10,11,1,0,0,7,7,,2,4,.282,.317,.308,.625,69,12,,0,,,,/O4
1889,andreed01,Ed Andrews,30,IND,NL,40,179,173,32,53,11,0,0,22,7,,5,10,.306,.330,.370,.700,94,64,,1,,,,O/4
1889,ansonca01,Cap Anson,37,CHC,NL,134,609,518,100,177,32,7,7,117,27,,86,19,.342,.440,.471,.911,150,244,,5,,,,*3
1889,bakelje01,Jersey Bakley,25,CLV,NL,36,128,111,9,15,1,1,1,8,1,,17,40,.135,.250,.189,.439,22,21,,0,,,,1/O
1889,baldwki01,Kid Baldwin,24,CIN,AA,60,231,223,34,55,14,2,1,34,7,,5,32,.247,.273,.341,.614,71,76,,3,,,,2/O35
1889,baldwma01,Mark Baldwin,25,COL,AA,64,224,208,19,39,6,5,2,25,2,,16,63,.188,.246,.293,.539,57,61,,0,,,,1/O
1889,banniji01,Jim Banning,24,WHS,NL,2,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,,,,/2
1889,barklsa01,Sam Barkley,31,KCC,AA,45,191,176,36,50,6,2,0,23,8,,15,20,.284,.340,.341,.681,90,60,,0,,,,4/3
1889,bassech01,Charley Bassett,26,IND,NL,127,517,477,64,117,12,5,4,68,15,,37,38,.245,.304,.317,.620,72,151,,3,,,,*4
1889,bastich01,Charlie Bastian,31,CHC,NL,46,180,155,19,21,0,0,0,10,1,,25,46,.135,.256,.135,.391,9,21,,0,,,,6/4
1889,batesjo01,John Bates,21,KCC,AA,1,4,4,0,0,0,0,0,0,0,,0,2,.000,.000,.000,.000,-100,0,,0,,,,/1
1889,bausege01,George Bausewine,20,PHA,AA,7,25,21,1,1,0,0,0,0,2,,4,8,.048,.200,.048,.248,-27,1,,0,,,,/1
1889,beamal01,Alex Beam,19,PIT,NL,2,6,6,0,1,1,0,0,0,0,,0,2,.167,.167,.333,.500,44,2,,0,,,,/1
1889,beardol01,Ollie Beard,27,CIN,AA,141,594,558,96,159,13,14,1,77,36,,35,39,.285,.328,.364,.692,93,203,,1,,,,*6
1889,beatied01,Ed Beatin,22,CLV,NL,37,135,121,13,14,0,0,1,8,0,,14,33,.116,.207,.140,.348,-3,17,,0,,,,1/O
1889,becklja01,Jake Beckley,21,PIT,NL,123,557,522,91,157,24,10,9,97,11,,29,29,.301,.345,.437,.781,127,228,,6,,,,*3/O
1889,beeched01,Ed Beecher,29,WHS,NL,42,185,179,20,53,9,0,0,30,3,,5,4,.296,.319,.346,.665,91,62,,1,,,,O/3
1889,bellch01,Charlie Bell,20,KCC,AA,2,8,6,1,1,1,0,0,3,0,,2,2,.167,.375,.333,.708,98,2,,0,,,,/O1
1889,bellmja01,Jack Bellman,25,STL,AA,1,3,2,1,1,0,0,0,0,0,,1,0,.500,.667,.500,1.167,219,1,,0,,,,/2
1889,bennech01,Charlie Bennett,34,BSN,NL,82,270,247,42,57,8,2,4,28,7,,21,43,.231,.296,.328,.624,71,81,,2,,,,2
1889,bierblo01,Lou Bierbauer,23,PHA,AA,130,582,549,80,167,27,7,7,105,17,,29,30,.304,.344,.417,.761,119,229,,4,,,,*4/2
1889,bishobi01,Bill Bishop,24,CHC,NL,2,2,1,0,0,0,0,0,0,0,,1,1,.000,.500,.000,.500,43,0,,0,,,,/1
1889,bittmre01,Red Bittmann,26,KCC,AA,4,15,14,2,4,0,0,0,2,1,,1,1,.286,.333,.286,.619,73,4,,0,,,,/4
1889,blighne01,Ned Bligh,25,COL,AA,28,100,93,6,13,1,1,0,5,2,,4,14,.140,.200,.172,.372,9,16,,3,,,,2
1889,boylehe01,Henry Boyle,28,IND,NL,46,165,155,17,38,10,0,1,17,4,,9,23,.245,.291,.329,.620,72,51,,1,,,,1/5
1889,boyleja01,Jack Boyle,23,STL,AA,99,375,347,54,85,11,5,3,42,5,,21,42,.245,.301,.331,.633,72,115,,7,,,,25/O34
1889,brennji01,Jack Brennan,25,PHA,AA,31,123,113,12,25,4,0,0,15,1,,10,15,.221,.285,.257,.541,56,29,,0,,,,2/4O5
1889,broutda01,Dan Brouthers,31,BSN,NL,126,565,485,105,181,26,9,7,118,22,,66,6,.373,.462,.507,.969,165,246,,14,,,,*3
