year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1938,allenet01,Ethan Allen,34,SLB,AL,19,36,33,4,10,3,1,0,4,0,0,2,4,.303,.343,.455,.797,99,15,,0,1,,,/87
1938,allenjo02,Johnny Allen,33,CLE,AL,30,85,79,12,20,2,1,1,14,1,0,3,14,.253,.280,.342,.622,56,27,,0,3,,,1
1938,almadme01,Mel Almada,25,TOT,AL,149,689,633,101,197,29,6,4,52,13,6,46,38,.311,.362,.395,.757,92,250,,4,6,,,*8
1938,almadme01,Mel Almada,25,WSH,AL,47,211,197,24,48,7,4,1,15,4,1,8,16,.244,.277,.335,.612,58,66,,1,5,,,8
1938,almadme01,Mel Almada,25,SLB,AL,102,478,436,77,149,22,2,3,37,9,5,38,22,.342,.398,.422,.820,106,184,,3,1,,,8
1938,amblewa01,Wayne Ambler,22,PHA,AL,120,452,393,42,92,21,2,0,38,2,1,48,31,.234,.317,.298,.615,57,117,,0,11,,,*6/4
1938,andreiv01,Ivy Andrews,31,NYY,AL,19,13,12,1,2,0,0,0,1,0,0,1,1,.167,.231,.167,.397,1,2,,0,0,,,1
1938,applepe01,Pete Appleton,34,WSH,AL,43,62,59,4,15,2,2,0,9,0,1,1,8,.254,.267,.356,.623,60,21,,0,2,,,1
1938,applilu01,Luke Appling,31,CHW,AL,81,339,294,41,89,14,0,0,44,1,3,42,17,.303,.392,.350,.742,85,103,,1,1,,,6
1938,archige01,George Archie,24,DET,AL,3,2,2,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,,0,0,,,
1938,arnovmo01,Morrie Arnovich,27,PHI,NL,139,551,502,47,138,29,0,4,72,2,,42,37,.275,.333,.357,.690,90,179,14,2,5,,,*7/98
1938,asbelji01,Jim Asbell,24,CHC,NL,17,36,33,6,6,2,0,0,3,0,,3,9,.182,.250,.242,.492,34,8,0,0,0,,,/79
1938,atwoobi01,Bill Atwood,26,PHI,NL,102,311,281,27,55,8,1,3,28,0,,25,26,.196,.261,.263,.525,45,74,9,0,5,,,2
1938,aukerel01,Elden Auker,27,DET,AL,27,65,57,6,5,0,0,0,2,1,0,4,24,.088,.161,.088,.249,-38,5,,1,3,,,1
1938,averiea01,Earl Averill,36,CLE,AL,134,567,482,101,159,27,15,14,93,5,2,81,48,.330,.429,.535,.965,142,258,,3,1,,,*89
1938,bagbyji02,Jim Bagby,21,BOS,AL,45,78,68,10,13,4,0,0,7,0,0,1,8,.191,.214,.250,.464,14,17,,1,8,,,1
1938,bakeral01,Al Baker,32,BOS,AL,3,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1938,bakerto01,Tom Baker,25,NYG,NL,2,1,0,0,0,0,0,0,0,0,,1,0,,1.000,,,,0,0,0,0,,,/1
