year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1897,amoledo01,Doc Amole,23,BLN,NL,4,4,.500,2.57,11,7,4,6,0,0,70.0,67,34,20,0,17,,19,6,0,2,291,163,3.76,1.200,8.6,0.0,2.2,2.4,1.12
1897,beckebo01,Bob Becker,21,PHI,NL,0,2,.000,5.63,5,2,3,2,0,0,24.0,32,18,15,0,7,,10,1,0,1,109,75,3.49,1.625,12.0,0.0,2.6,3.8,1.43
1897,blackge01,George Blackburn,27,BLN,NL,2,2,.500,6.82,5,4,1,3,0,0,33.0,34,30,25,2,12,,1,1,0,0,142,62,5.23,1.394,9.3,0.5,3.3,0.3,0.08
1897,breitte01,Ted Breitenstein,28,CIN,NL,23,12,.657,3.62,40,39,1,32,2,0,320.1,345,172,129,3,91,,98,9,0,2,1365,125,3.77,1.361,9.7,0.1,2.6,2.8,1.08
1897,bresnro01,Roger Bresnahan,18,WHS,NL,4,0,1.000,3.95,6,5,1,3,1,0,41.0,52,21,18,1,10,,12,3,0,0,183,110,4.00,1.512,11.4,0.2,2.2,2.6,1.20
1897,briggbu01,Buttons Briggs,21,CHC,NL,4,17,.190,5.26,22,22,0,21,0,0,186.2,246,166,109,6,85,,60,9,0,6,876,84,4.60,1.773,11.9,0.3,4.1,2.9,0.71
1897,brownch01,Charlie Brown,25,CLV,NL,1,2,.333,7.77,4,4,0,2,0,0,24.1,30,25,21,2,17,,8,5,0,1,122,61,6.44,1.932,11.1,0.7,6.3,3.0,0.47
1897,brownjo02,John Brown,20,BRO,NL,0,1,.000,7.20,1,1,0,0,0,0,5.0,7,8,4,0,4,,0,3,0,1,28,61,7.52,2.200,12.6,0.0,7.2,0.0,0.00
1897,brownst01,Stub Brown,26,CIN,NL,0,1,.000,4.15,2,1,1,1,0,0,13.0,17,8,6,1,8,,2,0,0,0,62,112,5.86,1.923,11.8,0.7,5.5,1.4,0.25
1897,callani01,Jimmy Callahan,23,CHC,NL,12,9,.571,4.03,23,22,1,21,1,0,189.2,221,111,85,6,55,,52,8,0,6,829,110,4.18,1.455,10.5,0.3,2.6,2.5,0.95
1897,carseki01,Kid Carsey,24,TOT,NL,5,9,.357,5.81,16,15,1,13,0,0,127.0,168,101,82,5,47,,15,5,0,2,584,75,4.82,1.693,11.9,0.4,3.3,1.1,0.32
1897,carseki01,Kid Carsey,24,PHI,NL,2,1,.667,5.14,4,4,0,2,0,0,28.0,35,20,16,0,16,,1,1,0,0,132,82,5.07,1.821,11.3,0.0,5.1,0.3,0.06
1897,carseki01,Kid Carsey,24,STL,NL,3,8,.273,6.00,12,11,1,11,0,0,99.0,133,81,66,5,31,,14,4,0,2,452,73,4.75,1.657,12.1,0.5,2.8,1.3,0.45
1897,clarkda01,Dad Clarke,32,TOT,NL,4,5,.444,4.73,13,10,3,8,0,0,85.2,117,67,45,4,21,,17,4,0,3,388,90,4.40,1.611,12.3,0.4,2.2,1.8,0.81
1897,clarkda01,Dad Clarke,32,NYG,NL,2,1,.667,6.10,6,4,2,2,0,0,31.0,43,34,21,1,11,,10,2,0,1,145,69,4.35,1.742,12.5,0.3,3.2,2.9,0.91
1897,clarkda01,Dad Clarke,32,LOU,NL,2,4,.333,3.95,7,6,1,6,0,0,54.2,74,33,24,3,10,,7,2,0,2,243,108,4.43,1.537,12.2,0.5,1.6,1.2,0.70
1897,clarkhe01,Henry Clarke,21,CLV,NL,0,4,.000,5.87,5,4,1,3,0,0,30.2,32,29,20,4,12,,3,3,0,0,135,80,6.29,1.435,9.4,1.2,3.5,0.9,0.25
1897,cogandi01,Dick Cogan,25,BLN,NL,0,0,,13.50,1,0,1,0,0,0,2.0,4,3,3,0,2,,0,1,0,1,13,37,7.82,3.000,18.0,0.0,9.0,0.0,0.00
1897,colempe01,Percy Coleman,20,STL,NL,1,2,.333,7.19,13,5,7,3,0,0,66.1,108,76,53,0,33,,10,8,0,4,339,61,4.87,2.126,14.7,0.0,4.5,1.4,0.30
1897,corbejo01,Joe Corbett,21,BLN,NL,24,8,.750,3.11,37,37,0,34,1,0,313.0,330,173,108,2,115,,149,21,0,13,1365,135,3.75,1.422,9.5,0.1,3.3,4.3,1.30
1897,cunnibe01,Bert Cunningham,31,LOU,NL,14,13,.519,4.15,30,28,2,26,0,0,242.2,294,152,112,3,72,,49,14,0,7,1077,103,4.14,1.508,10.9,0.1,2.7,1.8,0.68
1897,cuppyni01,Nig Cuppy,27,CLV,NL,10,6,.625,3.20,19,17,2,13,1,0,138.0,150,69,49,3,26,,23,5,0,2,577,146,3.94,1.275,9.8,0.2,1.7,1.5,0.88
1897,dammabi01,Bill Dammann,24,CIN,NL,6,4,.600,4.74,16,11,5,7,1,0,95.0,122,65,50,2,37,,21,5,0,3,437,96,4.48,1.674,11.6,0.2,3.5,2.0,0.57
1897,daubda01,Dan Daub,29,BRO,NL,6,11,.353,6.08,19,16,3,11,0,0,137.2,180,117,93,8,48,,19,10,0,5,633,67,5.06,1.656,11.8,0.5,3.1,1.2,0.40
1897,denzero01,Roger Denzer,25,CHC,NL,2,8,.200,5.13,12,10,2,8,0,0,94.2,125,91,54,4,34,,17,2,0,4,433,87,4.65,1.680,11.9,0.4,3.2,1.6,0.50
1897,dohened01,Ed Doheny,23,NYG,NL,4,4,.500,2.12,10,10,0,10,0,0,85.0,69,45,20,0,45,,37,8,0,7,366,196,4.32,1.341,7.3,0.0,4.8,3.9,0.82
1897,donahre01,Red Donahue,24,STL,NL,10,35,.222,6.13,46,42,4,38,1,1,348.0,485,306,237,16,106,,64,22,0,9,1612,72,4.65,1.698,12.5,0.4,2.7,1.7,0.60
1897,dowlipe01,Pete Dowling,20,LOU,NL,1,2,.333,5.88,4,4,0,2,0,0,26.0,39,30,17,0,8,,3,6,0,1,128,73,4.70,1.808,13.5,0.0,2.8,1.0,0.38
1897,dunklda01,Davey Dunkle,24,PHI,NL,5,2,.714,3.48,7,7,0,7,0,0,62.0,72,41,24,0,23,,9,1,0,2,274,120,4.19,1.532,10.5,0.0,3.3,1.3,0.39
1897,dunnja01,Jack Dunn,24,BRO,NL,14,9,.609,4.57,25,21,4,21,0,0,216.2,251,147,110,6,66,,26,9,0,2,948,90,4.48,1.463,10.4,0.2,2.7,1.1,0.39
1897,dwyerfr01,Frank Dwyer,29,CIN,NL,18,13,.581,3.78,37,31,6,22,0,0,247.1,315,142,104,5,56,,41,11,0,4,1092,120,4.06,1.500,11.5,0.2,2.0,1.5,0.73
1897,ehretre01,Red Ehret,28,CIN,NL,8,10,.444,4.78,34,19,11,11,0,2,184.1,256,135,98,3,47,,43,13,0,2,845,95,4.04,1.644,12.5,0.1,2.3,2.1,0.91
1897,esperdu01,Duke Esper,29,STL,NL,1,6,.143,5.28,8,8,0,7,0,0,61.1,95,51,36,5,12,,8,1,0,0,284,84,4.75,1.745,13.9,0.7,1.8,1.2,0.67
1897,evansro01,Roy Evans,23,TOT,NL,5,4,.556,5.10,12,8,3,6,0,0,72.1,99,67,41,5,37,,24,8,0,3,351,85,5.42,1.880,12.3,0.6,4.6,3.0,0.65
1897,evansro01,Roy Evans,23,STL,NL,0,0,,9.69,3,0,2,0,0,0,13.0,33,27,14,1,13,,4,0,0,2,83,46,6.70,3.538,22.8,0.7,9.0,2.8,0.31
1897,evansro01,Roy Evans,23,LOU,NL,5,4,.556,4.10,9,8,1,6,0,0,59.1,66,40,27,4,24,,20,8,0,1,268,105,5.14,1.517,10.0,0.6,3.6,3.0,0.83
1897,fifieja01,Jack Fifield,25,PHI,NL,5,18,.217,5.51,27,26,1,21,0,0,210.2,263,163,129,8,80,,38,9,0,7,957,76,4.72,1.628,11.2,0.3,3.4,1.6,0.48
1897,fishech04,Chauncey Fisher,25,BRO,NL,9,7,.563,4.23,20,13,7,11,1,1,149.0,184,96,70,5,43,,31,2,0,1,657,97,4.25,1.523,11.1,0.3,2.6,1.9,0.72
