number,one,two,three,four,five,six,seven,eight,nine
1,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
2,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
3,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
4,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
5,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
6,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
7,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
8,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
9,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
10,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
11,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
12,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Moran,pitcher
13,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
14,Slagle,Sheckard,Schulte,Howard,Steinfeldt,Evers,Tinker,Moran,pitcher
15,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
16,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
17,Slagle,Sheckard,Schulte,Chance,Steinfeldt,Evers,Tinker,Kling,pitcher
18,Slagle,Sheckard,Schulte,Hofman,Steinfeldt,Evers,Tinker,Moran,pitcher
19,Slagle,Sheckard,Schulte,Hofman,Steinfeldt,Evers,Kling,Tinker,pitcher
20,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Kling,Tinker,pitcher
21,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Kling,Tinker,pitcher
22,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Kling,Tinker,pitcher
23,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Kling,Tinker,pitcher
24,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Kling,Tinker,pitcher
25,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Kling,Tinker,pitcher
26,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Kling,Tinker,pitcher
27,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Kling,Tinker,pitcher
28,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Moran,Tinker,pitcher
29,Evers,Sheckard,Schulte,Chance,Steinfeldt,Slagle,Moran,Tinker,pitcher
30,Evers,Sheckard,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
31,Evers,Sheckard,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
32,Evers,Zimmerman,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
33,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
34,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
35,Zimmerman,Sheckard,Schulte,Hofman,Steinfeldt,Howard,Moran,Tinker,pitcher
36,Zimmerman,Sheckard,Schulte,Hofman,Steinfeldt,Howard,Kling,Tinker,pitcher
37,Evers,Sheckard,Schulte,Hofman,Steinfeldt,Howard,Kling,Tinker,pitcher
38,Evers,Slagle,Schulte,Hofman,Steinfeldt,Howard,Kling,Tinker,pitcher
39,Evers,Hofman,Schulte,Chance,Steinfeldt,Howard,Kling,Tinker,pitcher
