number,one,two,three,four,five,six,seven,eight,nine
1,Jesus,Clines,Buckner,Murcer,Kingman,Ontiveros,Trillo,Rader,pitcher
2,Jesus,Gross,Buckner,Murcer,Kingman,Ontiveros,Trillo,Rader,pitcher
3,Jesus,Clines,Buckner,Kingman,Murcer,Ontiveros,Trillo,Rader,pitcher
4,Jesus,Gross,Buckner,Murcer,Kingman,Trillo,Rader,Cruz,pitcher
5,Jesus,Clines,Buckner,Murcer,Kingman,Trillo,Cruz,Rader,pitcher
6,Jesus,Gross,Biittner,Murcer,Kingman,Trillo,Rader,Cruz,pitcher
7,Jesus,Clines,Buckner,Murcer,Kingman,Trillo,Cruz,Rader,pitcher
8,Jesus,Clines,Biittner,Kingman,Murcer,Trillo,Cruz,Rader,pitcher
9,Jesus,Gross,Biittner,Murcer,Ontiveros,Trillo,Rader,Wallis,pitcher
10,Jesus,Gross,Biittner,Murcer,Kingman,Ontiveros,Trillo,Rader,pitcher
11,Jesus,Clines,Biittner,Kingman,Murcer,Ontiveros,Trillo,Rader,pitcher
12,Jesus,Gross,Biittner,Murcer,Kingman,Ontiveros,Rader,Kelleher,pitcher
13,Jesus,Clines,Biittner,Kingman,Murcer,Ontiveros,Rader,Kelleher,pitcher
14,Jesus,Biittner,Murcer,Kingman,Ontiveros,Rader,Wallis,Kelleher,pitcher
15,Jesus,Clines,Murcer,Kingman,Ontiveros,Trillo,Cruz,Rader,pitcher
16,Jesus,Clines,Murcer,Kingman,Trillo,Ontiveros,Cruz,Rader,pitcher
17,Jesus,Clines,Murcer,Ontiveros,Trillo,Cruz,Cox,Wallis,pitcher
18,Jesus,Clines,Murcer,Kingman,Ontiveros,Trillo,Cruz,Cox,pitcher
19,Jesus,Gross,Buckner,Murcer,Ontiveros,Trillo,Rader,Wallis,pitcher
20,Jesus,Gross,Buckner,Murcer,Ontiveros,Trillo,Rader,Wallis,pitcher
21,Jesus,Trillo,Buckner,Kingman,Murcer,Ontiveros,Cruz,Cox,pitcher
22,Jesus,Trillo,Buckner,Cruz,Murcer,Ontiveros,Kingman,Cox,pitcher
23,Jesus,Gross,Buckner,Murcer,Ontiveros,Trillo,Kingman,Cox,pitcher
24,Jesus,Trillo,Buckner,Kingman,Murcer,Ontiveros,Cruz,Cox,pitcher
25,Jesus,Trillo,Buckner,Kingman,Murcer,Ontiveros,Cruz,Cox,pitcher
26,Jesus,Ontiveros,Buckner,Kingman,Trillo,Murcer,Cruz,Cox,pitcher
27,Jesus,Ontiveros,Buckner,Kingman,Trillo,Murcer,Cruz,Cox,pitcher
28,Jesus,Gross,Buckner,Murcer,Trillo,Ontiveros,Wallis,Cox,pitcher
29,Jesus,Gross,Buckner,Murcer,Trillo,Ontiveros,Wallis,Cox,pitcher
30,Jesus,Trillo,Buckner,Kingman,Murcer,Ontiveros,Wallis,Cox,pitcher
31,Jesus,Ontiveros,Buckner,Kingman,Trillo,Murcer,Cruz,Cox,pitcher
32,Jesus,Ontiveros,Buckner,Kingman,Trillo,Murcer,Cruz,Cox,pitcher
33,Jesus,Clines,Buckner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
34,Jesus,Gross,Buckner,Kingman,Murcer,Ontiveros,Trillo,Rader,pitcher
35,Gross,Clines,Buckner,Kingman,Trillo,Ontiveros,Jesus,Rader,pitcher
36,Jesus,Gross,Buckner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
37,Jesus,Clines,Buckner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
38,Jesus,Clines,Buckner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
39,Jesus,Clines,Buckner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
40,Jesus,Gross,Buckner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
41,Jesus,Gross,Buckner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
42,Jesus,Clines,Buckner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
43,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
44,Jesus,Clines,Biittner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
45,Jesus,Gross,Buckner,Biittner,Murcer,Trillo,Ontiveros,Rader,pitcher
46,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
47,Jesus,Clines,Biittner,Kingman,Trillo,Cruz,Wallis,Cox,pitcher
48,Jesus,Gross,Biittner,Murcer,Trillo,Ontiveros,Rader,Wallis,pitcher
49,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
50,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
51,Jesus,Clines,Biittner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
52,Jesus,Clines,Biittner,Kingman,Trillo,Ontiveros,Cruz,Rader,pitcher
53,Meoli,Gross,Biittner,Kingman,Ontiveros,Rader,Wallis,Kelleher,pitcher
54,Jesus,Clines,Biittner,Kingman,Trillo,Ontiveros,Cruz,Cox,pitcher
55,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
56,Jesus,Clines,Biittner,Kingman,Trillo,Murcer,Ontiveros,Rader,pitcher
57,Jesus,Gross,Buckner,Murcer,Biittner,Ontiveros,Trillo,Rader,pitcher
58,Jesus,Gross,Buckner,Murcer,Biittner,Ontiveros,Trillo,Rader,pitcher
59,Jesus,Gross,Buckner,Murcer,Biittner,Ontiveros,Trillo,Rader,pitcher
60,Jesus,Gross,Buckner,Murcer,Biittner,Ontiveros,Trillo,Rader,pitcher
61,Jesus,Clines,Biittner,Kingman,Trillo,Ontiveros,Gross,Cox,pitcher
62,Jesus,Gross,Biittner,Kingman,Murcer,Trillo,Ontiveros,Rader,pitcher
63,Jesus,Clines,Biittner,Kingman,Trillo,Ontiveros,Gross,Cox,pitcher
64,White,Gross,Murcer,Biittner,Trillo,Rader,Jesus,Meoli,pitcher
65,White,Gross,Murcer,Biittner,Trillo,Jesus,Meoli,Cox,pitcher
66,Jesus,Clines,Murcer,Kingman,Trillo,Biittner,Kelleher,Cox,pitcher
67,Jesus,Gross,Murcer,Kingman,Biittner,Ontiveros,Rader,Scott,pitcher
68,Jesus,Gross,Murcer,Kingman,Biittner,Ontiveros,Scott,Cox,pitcher
69,Jesus,Gross,Murcer,Kingman,Biittner,Ontiveros,Scott,Rader,pitcher
70,Scott,Jesus,Murcer,Kingman,Clines,Biittner,Kelleher,Cox,pitcher
71,Scott,Clines,Murcer,Kingman,Biittner,Trillo,Jesus,Cox,pitcher
72,Jesus,Gross,Murcer,Kingman,Biittner,Ontiveros,Trillo,Rader,pitcher
73,Scott,Clines,Murcer,Trillo,Vail,Biittner,Jesus,Cox,pitcher
74,Scott,Clines,Murcer,Trillo,Vail,Biittner,Jesus,Cox,pitcher
75,Scott,Gross,Biittner,Murcer,Ontiveros,Trillo,Jesus,Cox,pitcher
76,Jesus,Clines,Murcer,Vail,Trillo,Biittner,Scott,Cox,pitcher
