year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
2005,abernbr01,Brent Abernathy,27,MIN,AL,24,79,67,5,16,1,0,1,6,2,0,7,9,.239,.316,.299,.614,64,20,2,1,3,1,0,4/7D
2005,abreubo01,Bobby Abreu,31,PHI,NL,162,719,588,104,168,37,1,24,102,31,9,117,134,.286,.405,.474,.879,126,279,7,6,0,8,15,*9/D
2005,accarje01,Jeremy Accardo,23,SFG,NL,28,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,163,1,0,0,0,0,0,1
2005,acevejo01,Jose Acevedo,27,COL,NL,36,11,8,0,1,0,0,0,0,0,0,1,6,.125,.300,.125,.425,12,1,0,1,1,0,0,1
2005,adamsmi03,Mike Adams,26,MIL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,adamsru01,Russ Adams,24,TOR,AL,139,545,481,68,123,27,5,8,63,11,2,50,57,.256,.325,.383,.707,87,184,5,3,3,8,1,*6
2005,adamste01,Terry Adams,32,PHI,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,affelje01,Jeremy Affeldt,26,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,aguilch01,Chris Aguila,26,FLA,NL,65,81,78,11,19,3,0,0,4,0,1,3,19,.244,.272,.282,.554,50,22,0,0,0,0,0,79/8
2005,alexama02,Manny Alexander,34,SDP,NL,10,21,18,0,2,1,0,0,0,0,0,2,5,.111,.238,.167,.405,14,3,0,1,0,0,1,/4635
2005,alfonan01,Antonio Alfonseca,33,FLA,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,alfoned01,Edgardo Alfonzo,31,SFG,NL,109,402,368,36,102,17,1,2,43,2,0,27,34,.277,.327,.345,.672,76,127,11,2,1,4,1,5/4
2005,allench01,Chad Allen,30,TEX,AL,21,56,53,5,15,1,1,0,5,0,1,2,13,.283,.309,.340,.649,69,18,2,0,1,0,0,D/79
2005,almanar01,Armando Almanza,32,ARI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
2005,alomasa02,Sandy Alomar,39,TEX,AL,46,137,128,11,35,7,0,0,14,0,0,5,12,.273,.306,.328,.634,66,42,3,1,3,0,0,2
2005,aloumo01,Moises Alou,38,SFG,NL,123,490,427,67,137,21,3,19,63,5,1,56,43,.321,.400,.518,.918,138,221,11,3,0,4,1,*79/D
2005,alvarwi01,Wilson Alvarez,35,LAD,NL,21,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
2005,ambrech01,Chip Ambres,25,KCR,AL,53,167,145,25,35,8,0,4,9,3,2,16,32,.241,.323,.379,.702,88,55,5,2,3,1,1,87/D
2005,amezaal01,Alfredo Amezaga,27,TOT,NL,5,7,6,2,1,0,0,0,0,1,0,1,0,.167,.286,.167,.452,21,1,0,0,0,0,0,/56
2005,amezaal01,Alfredo Amezaga,27,COL,NL,2,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,68,1,0,0,0,0,0,/5
2005,amezaal01,Alfredo Amezaga,27,PIT,NL,3,4,3,1,0,0,0,0,0,1,0,1,0,.000,.250,.000,.250,-26,0,0,0,0,0,0,/6
2005,anderbr03,Brian Anderson,23,CHW,AL,13,35,34,3,6,1,0,2,3,1,0,0,12,.176,.176,.382,.559,41,13,2,0,1,0,0,/789
2005,anderga01,Garret Anderson,33,LAA,AL,142,603,575,68,163,34,1,17,96,1,1,23,84,.283,.308,.435,.743,97,250,13,0,0,5,8,7D
2005,anderma02,Marlon Anderson,31,NYM,NL,123,260,235,31,62,9,0,7,19,6,1,18,45,.264,.316,.391,.708,87,92,2,1,4,2,0,349/7D
2005,anderma01,Matt Anderson,28,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,andinro01,Robert Andino,21,FLA,NL,17,50,44,4,7,4,0,0,1,1,0,5,8,.159,.245,.250,.495,34,11,2,0,1,0,1,6
2005,aquingr01,Greg Aquino,27,ARI,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,ardoida01,Danny Ardoin,30,COL,NL,80,248,210,28,48,10,0,6,22,1,1,20,69,.229,.320,.362,.681,71,76,8,9,7,2,2,2
2005,armasto02,Tony Armas,27,WSN,NL,17,34,32,1,4,0,0,0,0,0,0,1,13,.125,.152,.125,.277,-24,4,0,0,1,0,0,1
2005,arroybr01,Bronson Arroyo,28,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
2005,astacez01,Ezequiel Astacio,25,HOU,NL,21,23,21,0,3,0,0,0,0,0,0,0,12,.143,.143,.143,.286,-25,3,0,0,2,0,0,1
2005,astacpe01,Pedro Astacio,36,TOT,MLB,13,23,17,1,1,0,0,0,1,0,0,1,5,.059,.111,.059,.170,-52,1,2,0,5,0,0,1
2005,astacpe01,Pedro Astacio,36,TEX,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
2005,astacpe01,Pedro Astacio,36,SDP,NL,12,22,16,1,1,0,0,0,1,0,0,1,5,.063,.118,.063,.180,-49,1,2,0,5,0,0,1
2005,atkinga01,Garrett Atkins,25,COL,NL,138,573,519,62,149,31,1,13,89,0,2,45,72,.287,.347,.426,.773,93,221,18,5,0,4,1,*5
2005,aurilri01,Rich Aurilia,33,CIN,NL,114,468,426,61,120,23,2,14,68,2,0,37,67,.282,.338,.444,.782,104,189,8,1,1,3,2,465
2005,ausmubr01,Brad Ausmus,36,HOU,NL,134,451,387,35,100,19,0,3,47,5,3,51,48,.258,.351,.331,.682,80,128,17,5,7,1,8,*2/46
2005,ayalalu01,Luis Ayala,27,WSN,NL,65,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,80,1,0,0,1,0,0,1
2005,aybarma01,Manny Aybar,33,NYM,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,aybarwi01,Willy Aybar,22,LAD,NL,26,105,86,12,28,8,0,1,10,3,1,18,11,.326,.448,.453,.901,140,39,0,1,0,0,0,5/4
2005,backebr01,Brandon Backe,27,HOU,NL,25,53,45,5,10,2,2,0,6,1,0,3,12,.222,.271,.356,.626,62,16,0,0,5,0,0,1
2005,baergca01,Carlos Baerga,36,WSN,NL,93,174,158,18,40,7,0,2,19,0,0,7,17,.253,.318,.335,.653,76,53,4,8,1,0,0,53/4D
2005,baezda01,Danys Baez,27,TBD,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2005,bagweje01,Jeff Bagwell,37,HOU,NL,39,123,100,11,25,4,0,3,19,0,0,18,21,.250,.358,.380,.738,94,38,2,1,0,4,1,3
2005,bakerje03,Jeff Baker,24,COL,NL,12,43,38,6,8,4,0,1,4,0,0,5,12,.211,.302,.395,.697,73,15,1,0,0,0,0,5
2005,bakopa01,Paul Bako,33,LAD,NL,13,47,40,1,10,2,0,0,4,0,0,7,12,.250,.362,.300,.662,78,12,0,0,0,0,1,2
