team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
142,1973-09-08.ATL197309080,CIN,@,ATL,-1,43.9,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.283,.401,.476,.877,2,1.27,0.232,1.12,2B
143,1973-09-09.ATL197309091,CIN,@,ATL,8,16.7,5,4,2,3,1,0,1,3,1,0,0,0,0,0,1,0,0,0,.287,.404,.486,.890,2,.75,0.302,3.52,2B
144,1973-09-09.ATL197309092,CIN,@,ATL,7,43.9,5,3,2,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,.287,.405,.491,.897,2,.72,-0.021,0.93,2B
145,1973-09-11.CIN197309110,CIN,,LAD,3,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.404,.488,.893,2,1.24,-0.131,-0.88,2B
146,1973-09-12.CIN197309120,CIN,,LAD,4,43.9,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.286,.405,.488,.893,2,.61,0.017,1.25,2B
147,1973-09-14.CIN197309140,CIN,,ATL,1,43.9,5,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,.286,.407,.487,.893,2,1.66,0.193,0.92,2B
148,1973-09-15.CIN197309150,CIN,,ATL,1,45.0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.284,.405,.483,.888,2,1.41,-0.131,-0.93,2B
149,1973-09-16.CIN197309160,CIN,,ATL,1,47.2,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.283,.403,.479,.882,2,1.24,-0.192,-1.35,2B
150,1973-09-17.CIN197309170,CIN,,HOU,-3,43.9,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.281,.401,.476,.877,2,1.35,-0.121,-1.14,2B
151,1973-09-18.CIN197309180,CIN,,HOU,1,43.9,4,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,.283,.403,.477,.880,2,1.14,0.134,1.07,2B
152,1973-09-19.SFN197309190,CIN,@,SFG,4,43.9,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.282,.402,.480,.882,2,.66,0.079,0.04,2B
153,1973-09-20.SFN197309200,CIN,@,SFG,-2,43.9,5,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,.284,.405,.481,.886,2,.86,0.165,1.53,2B
154,1973-09-21.LAN197309210,CIN,@,LAD,3,45.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.283,.403,.478,.882,2,1.50,-0.034,-0.33,2B
155,1973-09-22.LAN197309220,CIN,@,LAD,2,43.9,6,5,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,.284,.404,.479,.884,2,.39,0.060,-0.03,2B
156,1973-09-23.LAN197309230,CIN,@,LAD,-2,43.9,4,4,2,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,.288,.406,.487,.893,2,.85,0.045,1.36,2B
160,1973-09-28.CIN197309280,CIN,,SFG,-2,49.4,6,6,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,.290,.407,.494,.901,2,1.58,0.203,1.20,2B
161,1973-09-29.CIN197309290,CIN,,SFG,7,13.4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.292,.408,.497,.905,2,.79,0.112,1.13,2B
162,1973-09-30.CIN197309300,CIN,,SFG,-1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.290,.406,.493,.899,2,1.08,-0.090,-0.64,2B
