number,one,two,three,four,five,six,seven,eight,nine
74,Vizcaino,Dascenzo,Sandberg,Dawson,Grace,May,Wilkins,Sanchez,pitcher
75,Vizcaino,Dascenzo,Sandberg,Dawson,Grace,May,Wilkins,Sanchez,pitcher
76,Vizcaino,Dascenzo,Sandberg,Dawson,Grace,May,Wilkins,Sanchez,pitcher
77,Vizcaino,Dascenzo,Sandberg,Dawson,Grace,May,Wilkins,Sanchez,pitcher
78,Vizcaino,Sanchez,Sandberg,Dawson,Grace,Salazar,Girardi,Dascenzo,pitcher
79,Vizcaino,Grace,Sandberg,Dawson,Daniels,Wilkins,Dascenzo,Sanchez,pitcher
80,Vizcaino,Sandberg,Grace,Dawson,Daniels,Wilkins,Dascenzo,Sanchez,pitcher
81,Vizcaino,Sandberg,Grace,Dawson,Daniels,Wilkins,Dascenzo,Sanchez,pitcher
82,Vizcaino,Sandberg,Grace,Dawson,Daniels,Wilkins,Dascenzo,Sanchez,pitcher
83,Vizcaino,Sandberg,Grace,Dawson,Daniels,Wilkins,Dascenzo,Sanchez,pitcher
84,Vizcaino,Sandberg,Grace,Dawson,Salazar,Girardi,Dascenzo,Sanchez,pitcher
85,Vizcaino,Sandberg,Grace,Dawson,Wilkins,May,Dascenzo,Sanchez,pitcher
86,Sanchez,Sandberg,Grace,Dawson,Buechele,Kunkel,Girardi,Dascenzo,pitcher
87,Sanchez,Sandberg,Grace,Dawson,Buechele,Wilkins,May,Dascenzo,pitcher
88,Sanchez,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Dascenzo,pitcher
89,Sanchez,Sandberg,Grace,Dawson,Buechele,Kunkel,Girardi,Dascenzo,pitcher
90,Vizcaino,Sandberg,Grace,Daniels,Buechele,Wilkins,May,Dascenzo,pitcher
91,Sanchez,Sandberg,Grace,Dawson,Buechele,Daniels,Girardi,Dascenzo,pitcher
92,Sanchez,Sandberg,Grace,Dawson,Buechele,Daniels,Girardi,Dascenzo,pitcher
93,Sanchez,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Dascenzo,pitcher
94,Sanchez,Sandberg,Grace,Dawson,Buechele,Girardi,Salazar,Dascenzo,pitcher
95,Sanchez,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Dascenzo,pitcher
96,Sanchez,Sandberg,Grace,Dawson,Buechele,Girardi,Salazar,Dascenzo,pitcher
97,Sanchez,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Dascenzo,pitcher
98,Sosa,Sandberg,Grace,Daniels,Buechele,Wilkins,May,Sanchez,pitcher
99,Sosa,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
100,Sosa,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Sanchez,pitcher
101,Sosa,Sandberg,Grace,Dawson,Daniels,Buechele,Wilkins,Sanchez,pitcher
102,Sanchez,Sandberg,Grace,Daniels,May,Sosa,Girardi,Vizcaino,pitcher
103,Sanchez,Sandberg,Grace,Dawson,May,Sosa,Wilkins,Vizcaino,pitcher
104,Sanchez,Sandberg,Grace,Dawson,May,Sosa,Wilkins,Vizcaino,pitcher
105,Sosa,Sandberg,Grace,Dawson,May,Buechele,Wilkins,Sanchez,pitcher
106,Sosa,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
107,Sosa,Sandberg,Grace,Daniels,May,Buechele,Wilkins,Sanchez,pitcher
108,Dascenzo,Sandberg,Grace,Daniels,May,Wilkins,Buechele,Sanchez,pitcher
109,Dascenzo,Sandberg,Grace,Daniels,May,Wilkins,Buechele,Sanchez,pitcher
110,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
111,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
112,Dascenzo,Sandberg,Grace,Dawson,May,Wilkins,Buechele,Sanchez,pitcher
113,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
114,Dascenzo,Sandberg,Grace,Dawson,May,Wilkins,Buechele,Sanchez,pitcher
115,Dascenzo,Sandberg,Grace,Dawson,May,Wilkins,Buechele,Vizcaino,pitcher
116,Dascenzo,Sandberg,Grace,Dawson,Buechele,May,Girardi,Vizcaino,pitcher
117,Dascenzo,Sandberg,Grace,Dawson,May,Wilkins,Buechele,Sanchez,pitcher
118,Dascenzo,Sandberg,Grace,Dawson,Buechele,May,Girardi,Sanchez,pitcher
119,Dascenzo,Sandberg,Grace,Dawson,May,Buechele,Wilkins,Sanchez,pitcher
120,Dascenzo,Vizcaino,Grace,Dawson,Buechele,Salazar,Girardi,Kunkel,pitcher
121,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Vizcaino,pitcher
122,Vizcaino,Sandberg,Grace,Daniels,Buechele,May,Smith,Wilkins,pitcher
123,Vizcaino,Sandberg,Grace,Dawson,Daniels,Buechele,Smith,Wilkins,pitcher
124,Vizcaino,Sandberg,Grace,Dawson,May,Smith,Wilkins,Sanchez,pitcher
125,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
126,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
127,Dascenzo,Sandberg,Grace,Dawson,Buechele,May,Girardi,Sanchez,pitcher
128,Sanchez,Sandberg,Grace,Dawson,Buechele,May,Smith,Wilkins,pitcher
129,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Sanchez,pitcher
130,Sanchez,Sandberg,Grace,Daniels,Buechele,May,Smith,Wilkins,pitcher
131,Sanchez,Sandberg,Grace,Daniels,Buechele,May,Smith,Wilkins,pitcher
132,Dascenzo,Sanchez,Sandberg,Buechele,Salazar,Villanueva,May,Girardi,pitcher
133,Sanchez,Sandberg,Grace,Dawson,Buechele,May,Smith,Wilkins,pitcher
134,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Kunkel,pitcher
135,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
136,Smith,Sandberg,Grace,Dawson,May,Buechele,Wilkins,Arias,pitcher
137,Smith,Sandberg,Grace,Dawson,May,Buechele,Wilkins,Arias,pitcher
138,Dascenzo,Sandberg,Grace,Dawson,Buechele,Salazar,Girardi,Arias,pitcher
139,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
140,Dascenzo,Sandberg,Grace,Dawson,Buechele,May,Girardi,Arias,pitcher
141,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
142,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
143,Dascenzo,Arias,Grace,Dawson,Salazar,May,Girardi,Strange,pitcher
144,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
145,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
146,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
147,Dascenzo,Sandberg,Grace,Dawson,Buechele,May,Girardi,Arias,pitcher
148,Smith,Sandberg,Grace,Daniels,May,Salazar,Wilkins,Arias,pitcher
149,Smith,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Arias,pitcher
150,Dascenzo,Sandberg,Grace,Dawson,May,Salazar,Wilkins,Arias,pitcher
151,Arias,Sandberg,Grace,Dawson,May,Salazar,Wilkins,Ramsey,pitcher
152,Arias,Sandberg,Grace,Dawson,Buechele,May,Wilkins,Ramsey,pitcher
153,Dascenzo,Arias,Grace,Smith,Buechele,May,Wilkins,Strange,pitcher
154,Smith,Sandberg,Grace,Dawson,May,Buechele,Wilkins,Arias,pitcher
155,Dascenzo,Sandberg,Grace,Dawson,Salazar,May,Wilkins,Arias,pitcher
156,Smith,Sandberg,Grace,Dawson,May,Salazar,Wilkins,Arias,pitcher
157,Smith,Sandberg,Grace,Dawson,May,Wilkins,Salazar,Arias,pitcher
158,Dascenzo,Arias,Sandberg,Dawson,Salazar,Villanueva,Wilkins,Ramsey,pitcher
159,Dascenzo,Sandberg,Grace,Dawson,Salazar,Arias,Wilkins,Ramsey,pitcher
160,Dascenzo,Sandberg,Grace,Dawson,Salazar,Arias,Wilkins,Ramsey,pitcher
161,Dascenzo,Arias,Sandberg,Grace,Smith,Salazar,Wilkins,Ramsey,pitcher
162,Dascenzo,Sandberg,Grace,Dawson,Smith,Salazar,Wilkins,Arias,pitcher
