number,one,two,three,four,five,six,seven,eight,nine
31,Patterson,Perez,Lee,Ramirez,Burnitz,Barrett,Hollandsworth,Hairston,pitcher
32,Patterson,Perez,Ramirez,Lee,Burnitz,Barrett,Dubois,Hairston,pitcher
33,Patterson,Perez,Lee,Burnitz,Dubois,Macias,Hairston,Blanco,pitcher
34,Patterson,Perez,Lee,Ramirez,Burnitz,Barrett,Dubois,Hairston,pitcher
35,Patterson,Perez,Lee,Ramirez,Burnitz,Dubois,Hairston,Blanco,pitcher
36,Patterson,Perez,Lee,Burnitz,Barrett,Dubois,Macias,Cedeno,pitcher
37,Hairston,Perez,Lee,Burnitz,Ramirez,Patterson,Dubois,Barrett,pitcher
38,Hairston,Perez,Lee,Burnitz,Barrett,Patterson,Dubois,Macias,pitcher
39,Hairston,Hollandsworth,Lee,Burnitz,Ramirez,Patterson,Perez,Blanco,pitcher
40,Hairston,Perez,Lee,Burnitz,Ramirez,Patterson,Dubois,Blanco,pitcher
41,Hairston,Perez,Lee,Burnitz,Ramirez,Patterson,Dubois,Blanco,pitcher
42,Hairston,Perez,Lee,Ramirez,Burnitz,Dubois,Patterson,Barrett,pitcher
43,Hairston,Perez,Lee,Burnitz,Ramirez,Barrett,Dubois,Wilson,pitcher
44,Hairston,Perez,Lee,Burnitz,Ramirez,Walker,Dubois,Barrett,pitcher
45,Perez,Walker,Lee,Burnitz,Ramirez,Patterson,Hollandsworth,Barrett,pitcher
46,Hairston,Perez,Lee,Ramirez,Dubois,Burnitz,Patterson,Blanco,pitcher
47,Perez,Walker,Lee,Burnitz,Ramirez,Patterson,Dubois,Barrett,pitcher
48,Hairston,Perez,Lee,Ramirez,Dubois,Burnitz,Patterson,Barrett,pitcher
49,Hairston,Perez,Lee,Ramirez,Dubois,Burnitz,Patterson,Barrett,pitcher
50,Perez,Walker,Lee,Burnitz,Ramirez,Patterson,Dubois,Blanco,pitcher
51,Perez,Wilson,Lee,Burnitz,Walker,Patterson,Hollandsworth,Barrett,pitcher
52,Perez,Walker,Lee,Burnitz,Ramirez,Patterson,Dubois,Barrett,pitcher
53,Perez,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Patterson,Barrett,pitcher
54,Hairston,Perez,Lee,Ramirez,Dubois,Burnitz,Patterson,Barrett,pitcher
55,Perez,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Patterson,Blanco,pitcher
56,Hairston,Perez,Lee,Ramirez,Dubois,Burnitz,Barrett,Macias,pitcher
57,Perez,Walker,Lee,Burnitz,Ramirez,Patterson,Hollandsworth,Barrett,pitcher
58,Perez,Patterson,Lee,Ramirez,Walker,Dubois,Hollandsworth,Barrett,pitcher
59,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
60,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Blanco,pitcher
61,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Dubois,Barrett,pitcher
62,Perez,Hairston,Lee,Ramirez,Dubois,Burnitz,Patterson,Barrett,pitcher
63,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
64,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
65,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Blanco,Wilson
66,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Barrett,Hollandsworth,Dubois
67,Perez,Hollandsworth,Lee,Burnitz,Ramirez,Walker,Barrett,Patterson,Dubois
68,Perez,Patterson,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Blanco,pitcher
69,Hairston,Hollandsworth,Lee,Burnitz,Ramirez,Walker,Barrett,Wilson,pitcher
70,Patterson,Perez,Lee,Ramirez,Dubois,Burnitz,Barrett,Hairston,pitcher
71,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
72,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Barrett,Hollandsworth,Dubois
73,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Hairston,Blanco
74,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Barrett,Hollandsworth,Blanco
75,Patterson,Perez,Lee,Ramirez,Barrett,Burnitz,Dubois,Hairston,pitcher
76,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
77,Hairston,Patterson,Lee,Ramirez,Barrett,Dubois,Cedeno,Macias,pitcher
78,Patterson,Perez,Lee,Burnitz,Walker,Hollandsworth,Macias,Blanco,pitcher
79,Patterson,Perez,Lee,Burnitz,Ramirez,Walker,Hollandsworth,Barrett,pitcher
80,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
81,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
82,Perez,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Patterson,Blanco,pitcher
83,Hairston,Perez,Ramirez,Dubois,Burnitz,Walker,Cedeno,Blanco,pitcher
84,Perez,Macias,Walker,Ramirez,Hollandsworth,Burnitz,Barrett,Patterson,pitcher
85,Hairston,Walker,Ramirez,Barrett,Burnitz,Perez,Cedeno,Murton,pitcher
86,Hairston,Walker,Lee,Ramirez,Barrett,Burnitz,Perez,Murton,pitcher
87,Hairston,Walker,Lee,Ramirez,Barrett,Burnitz,Perez,Hollandsworth,pitcher
88,Hairston,Walker,Lee,Ramirez,Murton,Burnitz,Perez,Blanco,pitcher
89,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
90,Hairston,Walker,Lee,Ramirez,Murton,Burnitz,Cedeno,Blanco,pitcher
91,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
92,Hairston,Walker,Lee,Ramirez,Barrett,Burnitz,Perez,Murton,pitcher
93,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Blanco,pitcher
94,Gerut,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
95,Hairston,Walker,Lee,Ramirez,Barrett,Burnitz,Cedeno,Murton,pitcher
96,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
97,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
98,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Blanco,pitcher
99,Hairston,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Perez,Barrett,pitcher
100,Hairston,Walker,Lee,Ramirez,Barrett,Burnitz,Perez,Murton,pitcher
101,Macias,Walker,Lee,Burnitz,Ramirez,Hollandsworth,Cedeno,Blanco,pitcher
102,Hairston,Cedeno,Lee,Ramirez,Barrett,Burnitz,Perez,Murton,pitcher
103,Hairston,Perez,Lee,Burnitz,Walker,Murton,Macias,Blanco,pitcher
104,Hairston,Walker,Lee,Ramirez,Burnitz,Barrett,Perez,Murton,pitcher
105,Hairston,Walker,Lee,Burnitz,Ramirez,Gerut,Perez,Barrett,pitcher
106,Lawton,Hairston,Lee,Burnitz,Ramirez,Walker,Perez,Barrett,pitcher
107,Lawton,Hairston,Lee,Burnitz,Ramirez,Walker,Perez,Barrett,pitcher
108,Lawton,Walker,Lee,Ramirez,Burnitz,Perez,Macias,Blanco,pitcher
109,Lawton,Walker,Lee,Ramirez,Garciaparra,Burnitz,Macias,Barrett,pitcher
110,Lawton,Walker,Lee,Ramirez,Burnitz,Perez,Macias,Blanco,pitcher
111,Lawton,Perez,Lee,Ramirez,Garciaparra,Hollandsworth,Barrett,Macias,pitcher
112,Lawton,Walker,Lee,Ramirez,Garciaparra,Barrett,Burnitz,Murton,pitcher
113,Lawton,Walker,Lee,Ramirez,Burnitz,Garciaparra,Patterson,Blanco,pitcher
114,Murton,Walker,Lee,Ramirez,Garciaparra,Burnitz,Barrett,Patterson,pitcher
115,Macias,Perez,Lee,Ramirez,Garciaparra,Barrett,Murton,Patterson,pitcher
116,Lawton,Walker,Lee,Ramirez,Burnitz,Barrett,Perez,Patterson,pitcher
117,Lawton,Walker,Lee,Ramirez,Burnitz,Garciaparra,Barrett,Patterson,pitcher
118,Lawton,Walker,Lee,Ramirez,Burnitz,Garciaparra,Patterson,Blanco,pitcher
119,Murton,Walker,Lee,Ramirez,Garciaparra,Barrett,Burnitz,Patterson,pitcher
120,Lawton,Perez,Lee,Ramirez,Garciaparra,Murton,Patterson,Blanco,pitcher
121,Lawton,Walker,Lee,Ramirez,Garciaparra,Patterson,Burnitz,Barrett,pitcher
122,Lawton,Walker,Lee,Ramirez,Burnitz,Perez,Patterson,Blanco,pitcher
123,Lawton,Walker,Lee,Ramirez,Burnitz,Barrett,Perez,Patterson,pitcher
124,Hairston,Perez,Lee,Ramirez,Garciaparra,Burnitz,Barrett,Patterson,pitcher
125,Lawton,Walker,Lee,Ramirez,Burnitz,Barrett,Perez,Patterson,pitcher
126,Lawton,Walker,Lee,Ramirez,Burnitz,Barrett,Perez,Hairston,pitcher
127,Lawton,Walker,Lee,Ramirez,Burnitz,Perez,Patterson,Blanco,pitcher
128,Hairston,Lawton,Lee,Barrett,Garciaparra,Burnitz,Perez,Cedeno,pitcher
129,Hairston,Walker,Lee,Barrett,Garciaparra,Burnitz,Perez,Patterson,pitcher
130,Hairston,Walker,Lee,Burnitz,Garciaparra,Hollandsworth,Cedeno,Blanco,pitcher
131,Hairston,Walker,Lee,Burnitz,Garciaparra,Hollandsworth,Perez,Barrett,pitcher
132,Hairston,Cedeno,Lee,Burnitz,Garciaparra,Walker,Murton,Blanco,pitcher
133,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Barrett,Patterson,pitcher
134,Hairston,Perez,Walker,Garciaparra,Burnitz,Barrett,McClain,Patterson,pitcher
135,Hairston,Cedeno,Lee,Garciaparra,Burnitz,Murton,Walker,Blanco,pitcher
136,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Barrett,Patterson,pitcher
137,Hairston,Cedeno,Lee,Burnitz,Garciaparra,Walker,Blanco,Patterson,pitcher
138,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Barrett,Patterson,pitcher
139,Hairston,Cedeno,Lee,Garciaparra,Barrett,Burnitz,Perez,Murton,pitcher
140,Hairston,Cedeno,Lee,Garciaparra,Barrett,Burnitz,Perez,Murton,pitcher
141,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Barrett,Patterson,pitcher
142,Patterson,Hairston,Lee,Burnitz,McClain,Walker,Cedeno,Blanco,pitcher
143,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Barrett,Murton,pitcher
144,Hairston,Perez,Lee,Garciaparra,Walker,Macias,Murton,Blanco,pitcher
145,Hairston,Walker,Lee,Garciaparra,Burnitz,Barrett,Murton,Perez,pitcher
146,Hairston,Walker,Lee,Garciaparra,Burnitz,Barrett,Murton,Perez,pitcher
147,Hairston,Walker,Lee,Garciaparra,Burnitz,Murton,Perez,Blanco,pitcher
148,Hairston,Perez,Lee,Burnitz,Garciaparra,Walker,Patterson,Blanco,pitcher
149,Macias,Perez,Lee,Garciaparra,Burnitz,Murton,Patterson,Blanco,pitcher
150,Perez,Walker,Lee,Garciaparra,Burnitz,Murton,Patterson,Blanco,pitcher
151,Perez,Walker,Lee,Garciaparra,Burnitz,Murton,Patterson,Barrett,pitcher
152,Perez,Walker,Lee,Garciaparra,Burnitz,Murton,Patterson,Blanco,pitcher
153,Perez,Walker,Lee,Garciaparra,Burnitz,Murton,Patterson,Barrett,pitcher
154,Perez,Walker,Lee,Garciaparra,Burnitz,Barrett,Murton,Patterson,pitcher
155,Macias,Perez,Lee,Garciaparra,Burnitz,Barrett,Murton,Patterson,pitcher
156,Macias,Perez,Lee,Garciaparra,Barrett,Burnitz,Murton,Patterson,pitcher
157,Theriot,Perez,Lee,Garciaparra,Barrett,Burnitz,Murton,Patterson,pitcher
158,Macias,Perez,Lee,Garciaparra,Murton,Burnitz,Blanco,Patterson,pitcher
159,Macias,Perez,Lee,Garciaparra,Murton,Burnitz,Barrett,Patterson,pitcher
160,Theriot,Perez,Lee,Garciaparra,Murton,Burnitz,Barrett,Patterson,pitcher
161,Macias,Perez,Lee,Garciaparra,Burnitz,Barrett,Murton,Patterson,pitcher
162,Patterson,Macias,Lee,Garciaparra,Burnitz,Barrett,Murton,Perez,pitcher
