year_ID,player_ID,name_common,age,team_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1872,birdsda01,Dave Birdsall,33,BOS,16,77,76,11,16,3,0,0,15,0,2,1,0,.211,.221,.250,.471,42,19,0,,,,,2/O
1872,boothed01,Eddie Booth,--,TOT,39,178,178,35,56,9,2,0,22,0,4,0,1,.315,.315,.388,.702,113,69,1,,,,,4O
1872,boothed01,Eddie Booth,--,MAN,24,116,116,25,37,5,2,0,15,0,2,0,1,.319,.319,.397,.716,122,46,0,,,,,4/O
1872,boothed01,Eddie Booth,--,BRA,15,62,62,10,19,4,0,0,7,0,2,0,0,.306,.306,.371,.677,97,23,1,,,,,O/4
1872,boydbi01,Bill Boyd,19,NYU,36,176,170,27,44,6,1,1,32,4,2,6,7,.259,.284,.324,.608,94,55,1,,,,,*5/4O
1872,brainas01,Asa Brainard,31,TOT,15,69,68,10,21,3,0,0,7,0,0,1,0,.309,.319,.353,.672,112,24,0,,,,,1/4O
1872,brainas01,Asa Brainard,31,OLY,9,43,43,8,16,3,0,0,6,0,0,0,0,.372,.372,.442,.814,158,19,0,,,,,/1
1872,brainas01,Asa Brainard,31,MAN,6,26,25,2,5,0,0,0,1,0,0,1,0,.200,.231,.200,.431,36,5,0,,,,,/41O
1872,brittji01,Jim Britt,16,BRA,37,160,155,26,41,7,0,0,11,0,1,5,5,.265,.288,.310,.597,75,48,0,,,,,*1
1872,brownol01,Oliver Brown,23,BRA,4,15,15,0,2,0,0,0,0,0,0,0,1,.133,.133,.133,.267,-22,2,0,,,,,/O
1872,burdoja01,Jack Burdock,20,BRA,37,175,174,27,47,3,0,0,14,0,1,1,1,.270,.274,.287,.562,64,50,1,,,,,*6/24
1872,burrohe01,Henry Burroughs,27,OLY,2,8,7,1,1,0,0,0,0,0,0,1,0,.143,.250,.143,.393,28,1,0,,,,,/O
1872,buttefr01,Frank Buttery,21,MAN,18,93,93,16,20,0,0,0,7,0,0,0,2,.215,.215,.215,.430,35,20,1,,,,,/O15
1872,careyto01,Tom Carey,25,BAL,42,198,196,42,57,7,0,2,27,4,1,2,2,.291,.298,.357,.655,97,70,1,,,,,*4/65O3
1872,carleji01,Jim Carleton,23,CLE,7,39,38,8,12,1,0,0,4,1,0,1,0,.316,.333,.342,.675,112,13,0,,,,,/3
1872,kavan01,James Cavanagh,--,ECK,5,23,23,3,6,1,0,0,4,0,0,0,0,.261,.261,.304,.565,84,7,0,,,,,/3O
1872,clappjo01,John Clapp,20,MAN,19,98,97,30,27,7,1,1,16,2,1,1,0,.278,.286,.402,.688,113,39,0,,,,,2/63O
1872,clarede01,Denny Clare,19,BRA,2,7,7,1,1,0,0,0,0,0,0,0,0,.143,.143,.143,.286,-16,1,0,,,,,/46
1872,clintji01,Jim Clinton,21,ECK,25,98,98,11,24,4,1,0,6,0,1,0,3,.245,.245,.306,.551,79,30,1,,,,,5/O4261
1872,coughde01,Dennis Coughlin,28,NAT,8,37,37,5,11,1,0,0,7,0,0,0,0,.297,.297,.324,.622,73,12,0,,,,,/O346
1872,cravebi01,Bill Craver,28,BAL,35,183,178,55,50,3,3,0,24,9,1,5,2,.281,.301,.331,.632,91,59,3,,,,,*2/4O5
1872,cummica01,Candy Cummings,23,NYU,55,253,249,37,52,9,3,0,26,0,1,4,14,.209,.221,.269,.490,56,67,2,,,,,*1/O
1872,cuthbne01,Ned Cuthbert,27,ATH,47,266,260,83,88,10,0,1,47,14,4,6,10,.338,.353,.388,.742,128,101,2,,,,,*O
1872,dehlmhe01,Herman Dehlman,20,BRA,37,167,164,30,37,4,1,0,15,4,2,3,1,.226,.240,.262,.502,47,43,0,,,,,*3
1872,doschhe01,Herm Doscher,19,BRA,6,24,24,4,9,0,0,0,5,0,1,0,1,.375,.375,.375,.750,120,9,1,,,,,/O
1872,doylejo01,Jacob Doyle,16,NAT,9,41,41,6,11,1,0,0,9,0,0,0,0,.268,.268,.293,.561,56,12,0,,,,,/64
1872,eggleda01,Dave Eggler,23,NYU,56,298,290,94,97,20,0,0,19,18,6,8,9,.334,.352,.403,.756,141,117,0,,,,,*O
1872,fergubo01,Bob Ferguson,27,BRA,37,167,164,33,46,3,0,0,19,4,2,3,0,.280,.293,.299,.592,73,49,1,,,,,*5/2
1872,fieldge01,George Fields,19,MAN,18,86,86,17,19,3,1,0,14,0,0,0,2,.221,.221,.279,.500,55,24,1,,,,,5/O6
1872,fishech01,Cherokee Fisher,27,BAL,46,227,225,39,52,10,3,1,36,1,1,2,5,.231,.238,.316,.553,66,71,1,,,,,O15
1872,fislewe01,Wes Fisler,28,ATH,47,248,244,49,85,13,3,0,48,3,0,4,4,.348,.359,.426,.785,140,104,2,,,,,*4
1872,fleetfr01,Frank Fleet,24,ECK,13,53,53,9,12,1,0,0,6,1,0,0,2,.226,.226,.245,.472,54,13,0,,,,,5/4O
1872,fletcge01,George Fletcher,27,ECK,2,8,8,1,2,0,0,0,1,0,0,0,1,.250,.250,.250,.500,64,2,0,,,,,/O
1872,flowedi01,Dickie Flowers,22,ATH,3,17,15,1,4,0,0,0,4,0,0,2,2,.267,.353,.267,.620,93,4,0,,,,,/6
1872,flynncl01,Clipper Flynn,23,OLY,9,40,40,4,9,1,0,0,2,0,0,0,0,.225,.225,.250,.475,51,10,0,,,,,/3
1872,forceda01,Davy Force,22,TOT,44,227,225,69,94,13,2,0,33,7,2,2,0,.418,.423,.493,.916,179,111,1,,,,,*5/6
1872,forceda01,Davy Force,22,TRO,25,131,130,40,53,11,0,0,19,2,2,1,0,.408,.412,.492,.905,177,64,1,,,,,5/6
1872,forceda01,Davy Force,22,BAL,19,96,95,29,41,2,2,0,14,5,0,1,0,.432,.438,.495,.932,181,47,0,,,,,5
1872,fulmech01,Chick Fulmer,21,NYU,36,168,165,29,50,1,1,1,15,1,1,3,3,.303,.315,.339,.655,109,56,1,,,,,*56
1872,galvijo01,John Galvin,29,BRA,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/4
1872,gedneco01,Count Gedney,23,TOT,27,118,118,19,33,4,0,3,24,3,2,0,3,.280,.280,.390,.669,111,46,0,,,,,*O
1872,gedneco01,Count Gedney,23,TRO,9,47,47,14,20,3,0,3,18,1,0,0,0,.426,.426,.681,1.106,235,32,0,,,,,/O
1872,gedneco01,Count Gedney,23,ECK,18,71,71,5,13,1,0,0,6,2,2,0,3,.183,.183,.197,.380,24,14,0,,,,,O
1872,glennjo01,John Glenn,22,TOT,10,44,43,6,8,0,0,0,3,0,1,1,0,.186,.205,.186,.391,23,8,1,,,,,O
1872,glennjo01,John Glenn,22,OLY,9,40,39,6,6,0,0,0,3,0,1,1,0,.154,.175,.154,.329,5,6,1,,,,,/O
1872,glennjo01,John Glenn,22,NAT,1,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,179,2,0,,,,,/O
1872,goldswa01,Wally Goldsmith,23,OLY,9,41,41,4,10,2,0,0,5,0,0,0,0,.244,.244,.293,.537,70,12,0,,,,,/64
1872,gouldch01,Charlie Gould,24,BOS,45,214,212,40,54,9,8,0,32,0,0,2,3,.255,.262,.373,.634,90,79,1,,,,,*3/O
1872,hallge01,George Hall,23,BAL,53,253,250,69,84,17,6,1,37,8,1,3,1,.336,.344,.464,.808,142,116,0,,,,,*O/3
1872,hallji01,Jim Hall,--,BRA,13,58,57,9,18,0,1,0,6,0,0,1,1,.316,.328,.351,.678,98,20,1,,,,,4
1872,hastisc01,Scott Hastings,24,TOT,35,181,177,50,64,7,1,0,20,5,2,4,4,.362,.376,.412,.788,144,73,0,,,,,*2/O4
1872,hastisc01,Scott Hastings,24,CLE,22,118,115,34,45,4,0,0,16,5,1,3,2,.391,.407,.426,.833,162,49,0,,,,,2/O4
1872,hastisc01,Scott Hastings,24,BAL,13,63,62,16,19,3,1,0,4,0,1,1,2,.306,.317,.387,.705,112,24,0,,,,,2/4O
1872,hatfijo01,John Hatfield,24,NYU,56,297,288,76,93,15,2,1,47,12,5,9,6,.323,.343,.399,.743,137,115,3,,,,,*4/3
1872,heubege01,George Heubel,23,OLY,5,23,23,2,3,0,0,0,1,0,0,0,0,.130,.130,.130,.261,-17,3,1,,,,,/O
1872,hicksna01,Nat Hicks,27,NYU,56,273,267,54,82,12,2,0,32,3,0,6,3,.307,.322,.367,.689,120,98,7,,,,,*2/O
1872,higby01,Higby,--,BRA,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/O
1872,highadi01,Dick Higham,20,BAL,50,247,245,72,84,10,1,2,37,4,5,2,3,.343,.348,.416,.765,130,102,2,,,,,*2O/453
1872,hinespa01,Paul Hines,17,NAT,11,49,49,9,11,1,0,0,5,0,0,0,0,.224,.224,.245,.469,30,12,0,,,,,/352
1872,hodesch01,Charlie Hodes,24,TRO,13,63,62,17,15,3,0,0,10,0,0,1,0,.242,.254,.290,.544,67,18,1,,,,,/6O25
1872,holdsji01,Jim Holdsworth,21,TOT,25,122,121,20,36,6,0,0,11,3,2,1,2,.298,.303,.347,.650,104,42,2,,,,,*6
1872,holdsji01,Jim Holdsworth,21,CLE,22,111,110,19,33,5,0,0,11,3,2,1,2,.300,.306,.345,.652,104,38,2,,,,,*6
1872,holdsji01,Jim Holdsworth,21,ECK,3,11,11,1,3,1,0,0,0,0,0,0,0,.273,.273,.364,.636,107,4,0,,,,,/6
1872,holliho01,Holly Hollingshead,19,NAT,9,45,44,12,14,1,1,0,6,0,0,1,0,.318,.333,.386,.720,99,17,0,,,,,/4
1872,huntdi01,Dick Hunt,25,ECK,11,47,46,10,15,1,1,0,4,0,1,1,0,.326,.340,.391,.732,139,18,1,,,,,/O4
1872,hurledi01,Dick Hurley,25,OLY,2,7,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/O
1872,jackssa01,Sam Jackson,23,BRA,4,12,12,0,2,0,0,0,0,0,0,0,0,.167,.167,.167,.333,-2,2,0,,,,,/O45
1872,jewetna01,Nat Jewett,27,ECK,2,8,8,1,1,0,0,0,0,0,0,0,0,.125,.125,.125,.250,-18,1,0,,,,,/2
1872,kennejo01,John Kenney,28,BRA,5,19,19,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/4O
1872,kingma01,Marshall King,22,TRO,3,11,11,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/O
1872,kingst01,Steve King,28,TRO,25,129,128,33,39,8,0,0,20,1,1,1,2,.305,.310,.367,.677,107,47,1,,,,,*O
1872,lennobi01,Bill Lennon,27,NAT,11,54,54,11,11,1,0,0,6,0,0,0,0,.204,.204,.222,.426,18,12,0,,,,,2/3
1872,leutz01,David Lenz,21,ECK,4,12,12,2,1,0,0,0,0,0,0,0,0,.083,.083,.083,.167,-45,1,0,,,,,/2
1872,leonaan01,Andy Leonard,26,BOS,46,241,241,57,84,7,1,2,42,8,5,0,2,.349,.349,.411,.759,129,99,1,,,,,*O/546
1872,lowech01,Charlie Lowe,--,BRA,7,31,31,2,5,0,0,0,3,0,0,0,2,.161,.161,.161,.323,-5,5,0,,,,,/4
1872,mackde01,Denny Mack,22,ATH,47,228,205,68,59,9,1,0,34,9,5,23,9,.288,.360,.341,.701,117,70,1,,,,,*36
1872,malonfe01,Fergy Malone,27,ATH,41,217,213,46,60,5,3,0,39,3,0,4,5,.282,.295,.333,.628,93,71,1,,,,,*23
1872,malonma01,Martin Malone,--,ECK,5,17,16,2,6,0,0,0,3,0,1,1,3,.375,.412,.375,.787,159,6,0,,,,,/O41
1872,martial01,Al Martin,24,ECK,4,18,18,2,5,0,0,0,1,0,0,0,0,.278,.278,.278,.556,82,5,0,,,,,/4
1872,martiph01,Phonney Martin,26,TOT,43,199,197,40,51,3,2,0,23,3,2,2,4,.259,.266,.294,.561,76,58,0,,,,,*O1
1872,martiph01,Phonney Martin,26,TRO,25,119,119,27,36,2,1,0,14,0,0,0,1,.303,.303,.336,.639,96,40,0,,,,,*O/1
1872,martiph01,Phonney Martin,26,ECK,18,80,78,13,15,1,1,0,9,3,2,2,3,.192,.213,.231,.443,45,18,0,,,,,1/O
1872,mathebo01,Bobby Mathews,20,BAL,50,225,222,36,50,2,0,0,22,3,1,3,2,.225,.236,.234,.470,43,52,2,,,,,*1/O5
1872,mcatebu01,Bub McAtee,27,TRO,25,129,126,30,28,3,1,0,15,0,2,3,2,.222,.240,.262,.502,54,33,2,,,,,*3
1872,mcbridi01,Dick McBride,25,ATH,47,261,258,57,74,6,1,0,37,2,1,3,2,.287,.295,.318,.613,88,82,2,,,,,*1
1872,mccarfr01,Frank McCarton,17,MAN,19,85,82,19,25,5,0,0,12,0,0,3,4,.305,.329,.366,.695,117,30,0,,,,,O
1872,mcderjo01,James McDermott,26,ECK,7,33,32,3,9,3,0,0,3,0,0,1,3,.281,.303,.375,.678,121,12,1,,,,,/1
1872,mcdonja01,Jack McDonald,28,TOT,16,66,66,9,16,3,1,0,4,0,0,0,1,.242,.242,.318,.561,64,21,1,,,,,O/6
1872,mcdonja01,Jack McDonald,28,BRA,4,14,14,2,2,0,0,0,0,0,0,0,0,.143,.143,.143,.286,-16,2,0,,,,,O
1872,mcdonja01,Jack McDonald,28,ECK,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,,,,,/6
1872,mcdonja01,Jack McDonald,28,BRA,11,48,48,7,14,3,1,0,4,0,0,0,1,.292,.292,.396,.687,99,19,0,,,,,
1872,mcgeami01,Mike McGeary,21,ATH,47,227,225,68,81,9,2,0,35,13,8,2,1,.360,.366,.418,.783,140,94,0,,,,,*26/O
1872,mcmuljo01,John McMullin,23,NYU,54,247,236,47,60,6,1,0,24,8,2,11,6,.254,.287,.288,.576,85,68,4,,,,,*O/1
1872,mcveyca01,Cal McVey,22,BOS,46,238,237,56,76,10,2,0,41,6,1,1,1,.321,.324,.380,.703,112,90,0,,,,,*2O/5
1872,meyerle01,Levi Meyerle,22,ATH,27,146,146,31,48,10,5,1,31,0,0,0,1,.329,.329,.486,.815,147,71,3,,,,,*O/5
1872,millejo01,Joe Miller,21,NAT,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,39,1,0,,,,,/3
1872,millsch01,Charlie Mills,27,NYU,6,31,31,6,4,0,0,0,2,0,0,0,0,.129,.129,.129,.258,-17,4,0,,,,,/O2
1872,millsev01,Everett Mills,27,BAL,55,269,266,55,79,14,2,0,34,0,2,3,2,.297,.305,.365,.669,102,97,1,,,,,*3
1872,minched01,Ed Mincher,21,NAT,11,53,53,5,5,0,0,0,4,0,0,0,1,.094,.094,.094,.189,-47,5,0,,,,,O
1872,mulle01,Martin Mullen,19,CLE,1,4,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/O
1872,murnati01,Tim Murnane,21,MAN,23,114,114,28,41,1,1,0,16,1,2,0,0,.360,.360,.386,.746,133,44,0,,,,,*3
1872,nelsoca01,Candy Nelson,23,TOT,22,98,96,14,26,5,1,0,13,1,0,2,5,.271,.286,.344,.629,102,33,0,,,,,O/456
1872,nelsoca01,Candy Nelson,23,TRO,4,20,20,2,7,0,0,0,4,0,0,0,2,.350,.350,.350,.700,116,7,0,,,,,/O6
1872,nelsoca01,Candy Nelson,23,ECK,18,78,76,12,19,5,1,0,9,1,0,2,3,.250,.269,.342,.611,99,26,0,,,,,/4O5
1872,o'rou01,O'Rourke,--,ECK,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/1
1872,o'rouji01,Jim O'Rourke,21,MAN,23,103,99,25,27,5,0,0,16,1,0,4,0,.273,.301,.323,.624,95,32,1,,,,,6/253
1872,paborch01,Charlie Pabor,25,CLE,21,92,92,12,19,0,0,0,7,0,0,0,0,.207,.207,.207,.413,30,19,0,,,,,O/1
1872,patteda01,Tom Patterson,27,ECK,12,47,47,6,10,1,0,0,3,0,3,0,2,.213,.213,.234,.447,46,11,2,,,,,O/3
1872,pearcdi01,Dickey Pearce,36,NYU,44,210,206,32,39,2,1,1,22,1,1,4,1,.189,.205,.223,.428,37,46,2,,,,,*6/O
1872,pikeli01,Lip Pike,27,BAL,56,289,285,68,85,15,5,7,60,10,1,4,6,.298,.308,.460,.768,129,131,0,,,,,*O4/5
1872,prattal01,Al Pratt,24,CLE,16,65,65,10,18,0,1,0,12,0,0,0,1,.277,.277,.308,.585,83,20,0,,,,,1/O
1872,radcljo01,John Radcliff,24,BAL,56,297,297,70,86,13,4,1,44,3,3,0,2,.290,.290,.370,.660,98,110,0,,,,,*6/54
1872,reachal01,Al Reach,32,ATH,24,122,118,21,23,0,0,0,10,1,1,4,0,.195,.221,.195,.416,29,23,0,,,,,O/3
1872,reachbo01,Bob Reach,28,OLY,2,8,8,1,2,0,0,0,0,0,0,0,0,.250,.250,.250,.500,60,2,0,,,,,/6
1872,remseja01,Jack Remsen,22,BRA,37,167,165,25,39,3,5,1,14,1,2,2,6,.236,.246,.333,.579,68,55,1,,,,,*O
1872,robinva01,Val Robinson,23,OLY,7,31,30,6,6,0,0,0,4,0,0,1,1,.200,.226,.200,.426,37,6,1,,,,,/O
1872,rogerfr01,Fraley Rogers,22,BOS,45,205,204,39,56,7,1,1,28,2,0,1,4,.275,.278,.333,.611,84,68,2,,,,,*O/3
1872,schafha01,Harry Schafer,25,BOS,48,226,226,51,65,10,4,1,35,3,0,0,8,.288,.288,.381,.668,100,86,1,,,,,*5/O2
1872,selmafr01,Frank Sellman,21,OLY,9,42,42,3,10,2,0,0,1,0,2,0,1,.238,.238,.286,.524,66,12,1,,,,,/25
1872,senseco01,Count Sensenderfer,24,ATH,1,5,5,2,2,0,0,0,1,0,1,0,0,.400,.400,.400,.800,147,2,0,,,,,/O
1872,simmojo01,Joe Simmons,27,CLE,18,91,90,11,23,5,1,0,9,1,0,1,2,.256,.264,.333,.597,86,30,1,,,,,3/O
1872,snydeji01,Jim Snyder,24,ECK,25,103,103,16,30,2,3,0,11,0,2,0,1,.291,.291,.369,.660,115,38,1,,,,,*6/2O
1872,snydejo01,Josh Snyder,28,ECK,9,38,37,4,6,2,0,0,1,0,0,1,3,.162,.184,.216,.400,31,8,0,,,,,/O
1872,spaldal01,Al Spalding,21,BOS,48,240,237,60,84,12,5,0,47,3,0,3,1,.354,.363,.447,.810,144,106,1,,,,,*1/O
1872,spenc01,Spencer,--,NAT,1,4,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/6
1872,startjo01,Joe Start,29,NYU,54,277,277,60,75,5,0,0,48,3,3,0,0,.271,.271,.289,.560,79,80,0,,,,,*3
1872,stearbi01,Bill Stearns,19,NAT,11,45,45,8,11,1,0,0,4,0,0,0,0,.244,.244,.267,.511,42,12,0,,,,,1
1872,studlse01,Sy Studley,31,NAT,5,21,21,3,2,0,0,0,2,0,0,0,1,.095,.095,.095,.190,-47,2,0,,,,,/O
1872,suttoez01,Ezra Sutton,22,CLE,22,108,107,30,30,6,1,0,10,1,0,1,1,.280,.287,.355,.642,101,38,1,,,,,*5
1872,swandma01,Marty Swandell,30,ECK,14,56,52,8,12,1,0,0,4,0,1,4,1,.231,.286,.250,.536,77,13,1,,,,,/5O43
1872,sweasch01,Charlie Sweasy,24,CLE,12,59,57,8,16,0,0,0,6,1,0,2,1,.281,.305,.281,.586,85,16,0,,,,,4/O
1872,thakeal01,Al Thake,22,BRA,18,78,78,14,23,2,2,0,15,2,0,0,2,.295,.295,.372,.667,94,29,1,,,,,O/4
1872,tippeji01,Jim Tipper,23,MAN,24,110,110,24,29,4,0,0,18,0,0,0,1,.264,.264,.300,.564,76,33,1,,,,,O/5
1872,treacfr01,Fred Treacey,25,ATH,47,241,236,53,65,7,3,2,31,7,5,5,10,.275,.290,.356,.646,98,84,0,,,,,*O
1872,waterfr01,Fred Waterman,27,OLY,9,45,45,13,17,1,2,0,6,0,0,0,0,.378,.378,.489,.867,174,22,0,,,,,/52
1872,whitede01,Deacon White,24,CLE,22,113,109,21,37,2,2,0,22,0,0,4,1,.339,.363,.394,.757,138,43,0,,,,,2/4O
1872,whitewa01,Warren White,28,NAT,10,45,45,7,12,0,0,0,4,0,0,0,0,.267,.267,.267,.533,49,12,0,,,,,/56
1872,woltery01,Rynie Wolters,30,CLE,16,73,69,7,16,1,0,0,11,0,0,4,1,.232,.274,.246,.520,65,17,2,,,,,1O
1872,woodji01,Jimmy Wood,28,TOT,32,150,144,50,44,12,5,2,26,1,0,6,2,.306,.333,.500,.833,156,72,0,,,,,*4
1872,woodji01,Jimmy Wood,28,TRO,25,115,113,40,38,11,4,2,26,0,0,2,1,.336,.348,.558,.905,174,63,0,,,,,*4
1872,woodji01,Jimmy Wood,28,ECK,7,35,31,10,6,1,1,0,0,1,0,4,1,.194,.286,.290,.576,89,9,0,,,,,/4
1872,worthhe01,Herb Worth,25,BRA,1,5,5,1,1,1,0,0,1,0,0,0,0,.200,.200,.400,.600,71,2,0,,,,,/O
1872,wrighge01,George Wright,25,BOS,48,258,255,87,86,16,6,2,35,14,4,3,1,.337,.345,.471,.816,144,120,0,,,,,*6
1872,wrighha01,Harry Wright,37,BOS,48,217,208,39,53,5,1,0,24,0,0,9,2,.255,.286,.288,.574,74,60,0,,,,,*O/1
1872,yeatmbi01,Bill Yeatman,34,NAT,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/O
1872,yorkto01,Tom York,21,BAL,51,253,250,66,66,10,4,0,40,6,1,3,1,.264,.273,.336,.609,83,84,0,,,,,*O
1872,zettlge01,George Zettlein,27,TOT,34,148,148,26,32,9,0,0,22,0,1,0,4,.216,.216,.277,.493,53,41,1,,,,,*1/O
1872,zettlge01,George Zettlein,27,TRO,25,114,114,25,29,9,0,0,21,0,1,0,2,.254,.254,.333,.588,79,38,1,,,,,*1/O
1872,zettlge01,George Zettlein,27,ECK,9,34,34,1,3,0,0,0,1,0,0,0,2,.088,.088,.088,.176,-42,3,0,,,,,/1O
